agency,arid,q006,q007,q008,q009,q010,q011,q015_count,q015_value,q016,q023,q031,q047,q048,q053,q055,q056,q061,q062,q063,q065,q070,q071,q072,q073,q074,q075,q076,q081_numer,q081_denom,q081,q082,q083
1,10000018430,95.1807228915663,,,,,392.086330935252,,,,54.3859649122807,,,,,,,26.6666666666667,,,,,,,,,,,,,,,
1,10000018558,100.0,,,,,,13.3333333333333,42.8498337170632,,,,,,,,,6.66666666666667,,,,,,,,,,,,,,,33.3333333333333
1,10000020218,97.6,,,,,715.0,2.45398773006135,15.8802251896978,,,,,,,,,8.28025477707006,,,,,,,,,,,516.0,652.0,79.1411042944785,79.1411042944785,79.1411042944785
1,10000021793,100.0,,,,,,,,,82.3529411764706,,,,,,,6.89655172413793,,,,,,,,,,,,,,,
1,10000021842,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000022040,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000022152,98.2142857142857,,,,,344.198895027624,4.22885572139304,11.2344346813285,,,,,,,,,3.31632653061224,,,,,,,,,,,,,,,22.1393034825871
1,10000022864,98.5915492957747,,,,,295.294117647059,,,,,,,,,,,1.86335403726708,,,,,,,,,,,,,,,
1,10000023302,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000023348,100.0,,,,,,,,,,,,,,,,5.26315789473684,,,,,,,,,,,,,,,21.7391304347826
1,10000023521,100.0,,,,,,,,,,,,,,,,31.25,,,,,,,,,,,,,,,
1,10000023560,100.0,,,,,667.479674796748,,,,,,,,,,,7.29613733905579,,,,,,,,,,,,,,,31.3559322033898
1,10000023574,100.0,,,,,,28.5714285714286,62.5805018876305,,,,,,,,,,,,,,,,,,,,,,,,
1,10000023681,99.4298745724059,,,,,522.155688622754,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000023730,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000023752,100.0,,,,,966.666666666667,,,,,,,,,,,4.83870967741935,,,,,,,,,,,,,,,
1,10000023870,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.258064516129
1,10000023871,100.0,,,,,,4.8780487804878,25.303142786439,,,,,,,,,17.1428571428571,,,,,,,,,,,,,,,21.9512195121951
1,10000023919,95.3846153846154,,,,,,,,,,,,,,,,2.97029702970297,,,,,,,,,,,,,,,37.962962962963
1,10000024092,96.1538461538462,,,,,,,,,50.7246376811594,,,,,,,21.2121212121212,,,,,,,,,,,,,,,
1,10000024159,95.8333333333333,,,,,,,,,,,,,,,,24.1379310344828,,,,,,,,,,,,,,,
1,10000024253,100.0,,,,,,,,,,,,,,,,4.16666666666667,,,,,,,,,,,,,,,
1,10000024356,95.2380952380952,,,,,,,,,79.6875,,,,,,,3.27868852459016,,,,,,,,,,,,,,,
1,10000024357,98.5074626865672,,,,,,,,,,,,,,,,19.8019801980198,,,,,,,,,,,,,,,
1,10000024397,100.0,,,,,,5.88235294117647,13.5795763172189,,,,,,,,,,,,,,,,,,,,,,,,
1,10000024465,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0
1,10000024466,100.0,,,,,,24.0,35.5279004415897,,,,,,,,,4.0,,,,,,,,,,,,,,,
1,10000024624,100.0,,,,,,5.40540540540541,10.724100848369,,,,,,,,,2.85714285714286,,,,,,,,,,,88.0,148.0,59.4594594594595,59.4594594594595,59.4594594594595
1,10000024640,100.0,,,,,,,,,,,,,,,,3.57142857142857,,,,,,,,,,,68.0,116.0,58.6206896551724,58.6206896551724,58.6206896551724
1,10000024660,95.5882352941177,,,,,,,,,,,,,,,,2.46913580246914,,,,,,,,,,,,,,,24.4186046511628
1,10000024685,96.4285714285714,,,,,,18.75,43.1911885970079,,,,,,,,,,,,,,,,,,,,,,,,20.8333333333333
1,101-0595595,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,102-0638418,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,104-3594252,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,116-1370571,100.0,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,
1,120-0011823,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-0013136,96.7213114754098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-0749218,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-0830091,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0769230769231
1,120-0830196,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-0947294,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-1401376,95.2380952380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-1671472,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-2070075,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-2784791,96.4285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-2953610,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-3576214,95.2380952380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-3981881,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-5124553,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-5522367,95.6521739130435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,122-3889307,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126-0274548,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126-0476073,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126-1319379,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126-3574004,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,131-0412725,100.0,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,
1,131-1406492,95.0226244343891,,,,,238.011695906433,,,,,,,,,,,,,,,,,,,,,,,,,,
1,131-1712553,95.1219512195122,,,,,275.059952038369,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,
1,132-0095778,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,136-4477404,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,139-1871324,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,147-0896939,100.0,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,
1,152-1993435,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,158-2531174,95.8333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,174-2949159,96.2962962962963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,174-3110518,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,175-3011781,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,180-0066627,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,188-0419519,96.4285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,195-4833804,100.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20000233527,96.969696969697,,,,,406.666666666667,,,,80.9210526315789,,,,,,,,,,,,,,,,,,,,,,
2,20000247140,96.551724137931,,,,,312.903225806452,4.375,24.0066184278764,,,,,,,,,,,,,,,,,,,,,,,,
2,20000361279,95.7446808510638,,,,,,,,,63.0952380952381,,,,,,,2.46913580246914,,,,,,,,,,,,,,,
2,20000395779,95.4545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20000412135,100.0,,,,,316.766467065868,7.47126436781609,46.6479108376745,,,,,,,,,,,,,,,,,,,,,,,,27.0114942528736
2,20000428547,100.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,64.0,88.0,72.7272727272727,72.7272727272727,72.7272727272727
2,20000465243,97.8260869565217,,,,,403.703703703704,,,,72.5490196078431,,,,,,,,,,,,,,,,,,,,,,
2,20000499453,97.7777777777778,,,,,269.590643274854,,,,32.2784810126582,,,,,,,3.82165605095541,,,,,,,,,,,,,,,
2,20000662350,96.6666666666667,,,,,,,,,,,,,,,,2.56410256410256,,,,,,,,,,,,,,,
2,20000701736,100.0,,,,,361.971830985916,,,,,,,,,,,6.12244897959184,,,,,,,,,,,,,,,
2,20000749635,97.1910112359551,,,,,228.491620111732,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20000821120,100.0,,,,,286.976744186047,3.84615384615385,26.1830928947014,,,,,,,,,1.94174757281553,,,,,,,,,,,,,,,40.8653846153846
2,20000825940,100.0,,,,,,,,,,,,,,,,42.2222222222222,,,,,,,,,,,,,,,
2,20000894245,100.0,,,,,,,,,,,,,,,,26.3157894736842,,,,,,,,,,,,,,,37.5
2,20001864197,100.0,,,,,,,,,58.8235294117647,,,,,,,9.09090909090909,,,,,,,,,,,40.0,68.0,58.8235294117647,58.8235294117647,58.8235294117647
2,20001917301,97.029702970297,,,,,354.990583804143,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20002119773,100.0,,,,,,35.0,70.5397353287605,,,,,,,,,,,,,,,,,,,,,,,,45.0
2,20002298995,100.0,,,,,,15.0,48.4164654287062,,,,,,,,,,,,,,,,,,,,,,,,40.0
2,20002354985,100.0,,,,,,,,,,,,,,,,8.7719298245614,,,,,,,,,,,,,,,36.6666666666667
2,20002360904,96.25,,,,,399.009900990099,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20002471239,98.5507246376812,,,,,147.491638795987,,,,,,,,,,,3.31491712707182,,,,,,,,,,,,,,,
2,20002747279,100.0,,,,,,,,,,,,,,,,2.04081632653061,,,,,,,,,,,,,,,
2,20002785477,100.0,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,
2,20002877345,100.0,,,,,,31.25,58.030112923463,,,,,,,,,,,,,,,,,,,,,,,,
2,20003101775,100.0,,,,,,8.69565217391304,33.1770783507127,,,,,,,,,,,,,,,,,,,,,,,,39.1304347826087
2,20003120646,97.0654627539503,,,,,226.002055498458,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20003120897,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5714285714286
2,20003317295,100.0,,,,,421.428571428571,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,
2,20003342671,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20003394670,98.0,,,,,,7.14285714285714,17.5134398425078,,,,,,,,,,,,,,,,,,,,,,,,21.6867469879518
2,20003442889,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20003693533,96.5357967667437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000000077,100.0,,,,,438.613861386139,,,,31.6176470588235,,,,,,,5.18518518518519,,,,,,,,,,,,,,,25.0
3,30000000093,100.0,,,,,,,,,,,,,,,,33.3333333333333,,,,,,,,,,,,,,,23.0769230769231
3,30000000253,100.0,,,,,,,,,35.4838709677419,,,,,,,,,,,,,,,,,,,,,,
3,30000000877,97.4576271186441,,,,,329.464285714286,,,,73.8045738045738,,,,,,,16.2447257383966,,,,,,,,,,,,,,,
3,30000001377,100.0,,,,,,,,,66.6666666666667,,,,,,,26.0869565217391,,,,,,,,,,,,,,,
3,30000001730,100.0,,,,,,,,,,,,,,,,10.8695652173913,,,,,,,,,,,,,,,
3,30000001735,95.1612903225807,,,,,406.832298136646,,,,,,,,,,,10.1010101010101,,,,,,,,,,,,,,,
3,30000001833,100.0,,,,,,,,,,,,,,,,4.54545454545455,,,,,,,,,,,,,,,
3,30000001884,98.1132075471698,,,,,288.148148148148,,,,,,,,,,,13.3858267716535,,,,,,,,,,,,,,,
3,30000001909,100.0,,,,,,,,,,,,,,,,9.67741935483871,,,,,,,,,,,,,,,31.7460317460317
3,30000001913,100.0,,,,,,,,,37.1428571428571,,,,,,,8.82352941176471,,,,,,,,,,,,,,,
3,30000002300,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000002469,97.6190476190476,,,,,539.153439153439,,,,85.7615894039735,,,,,,,3.41296928327645,,,,,,,,,,,,,,,
3,30000002477,96.4285714285714,,,,,617.714285714286,,,,,,,,,,,4.83870967741935,,,,,,,,,,,,,,,
3,30000003256,95.9183673469388,,,,,,,,,,,,,,,,28.7878787878788,,,,,,,,,,,,,,,33.3333333333333
3,30000003326,98.4375,,,,,,3.15789473684211,12.3256449995442,,,,,,,,,2.17391304347826,,,,,,,,,,,,,,,46.3157894736842
3,30000003698,100.0,,,,,,,,,,,,,,,,2.27272727272727,,,,,,,,,,,,,,,
3,30000004049,96.875,,,,,315.286624203822,,,,,,,,,,,11.9496855345912,,,,,,,,,,,,,,,31.9018404907975
3,30000004065,100.0,,,,,,,,,,,,,,,,18.0327868852459,,,,,,,,,,,,,,,
3,30000004931,100.0,,,,,413.274336283186,5.51724137931035,22.6344398121273,,,,,,,,,19.1489361702128,,,,,,,,,,,,,,,
3,30000005019,96.969696969697,,,,,,,,,60.3174603174603,,,,,,,,,,,,,,,,,,,,,,27.4193548387097
3,30000005636,96.551724137931,,,,,,,,,,,,,,,,38.1818181818182,,,,,,,,,,,,,,,
3,30000005702,95.1476793248945,,,,,372.915468660149,,,,60.7976653696498,,,,,,,11.4143920595534,,,,,,,,,,,,,,,
3,30000005730,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000005749,100.0,,,,,334.782608695652,,,,54.0,,,,,,,1.35135135135135,,,,,,,,,,,,,,,
3,30000006091,96.25,,,,,476.666666666667,,,,,,,,,,,8.38206627680312,,,,,,,,,,,,,,,
3,30000007614,96.9298245614035,,,,,347.887323943662,,,,84.748427672956,,,,,,,,,,,,,,,,,,,,,,
3,30000008083,100.0,,,,,,,,,,,,,,,,8.16326530612245,,,,,,,,,,,,,,,
3,30000008202,100.0,,,,,,,,,73.1707317073171,,,,,,,15.8536585365854,,,,,,,,,,,,,,,
3,30000008486,96.2616822429907,,,,,392.517006802721,,,,,,,,,,,3.36134453781513,,,,,,,,,,,,,,,
3,30000008510,100.0,,,,,,,,,46.1538461538462,,,,,,,7.69230769230769,,,,,,,,,,,,,,,
3,30000008546,100.0,,,,,,5.55555555555556,40.7259304829283,,,,,,,,,12.1212121212121,,,,,,,,,,,,,,,25.0
3,30000008564,100.0,,,,,,18.1818181818182,36.2366474938373,,,,,,,,,27.2727272727273,,,,,,,,,,,,,,,
3,30000008756,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000009055,98.5294117647059,,,,,,,,,,,,,,,,5.45454545454545,,,,,,,,,,,,,,,35.5932203389831
3,30000009155,95.1388888888889,,,,,263.076923076923,,,,68.8135593220339,,,,,,,1.77935943060498,,,,,,,,,,,,,,,
3,30000009170,97.5308641975309,,,,,326.470588235294,,,,62.0689655172414,,,,,,,7.2463768115942,,,,,,,,,,,,,,,
3,30000009300,100.0,,,,,,,,,,,,,,,,2.77777777777778,,,,,,,,,,,,,,,
3,30000009332,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000009658,100.0,,,,,,,,,,,,,,,,43.5294117647059,,,,,,,,,,,,,,,
3,30000009947,100.0,,,,,,,,,,,,,,,,12.1951219512195,,,,,,,,,,,,,,,
3,30000010121,100.0,,,,,,,,,86.4406779661017,,,,,,,,,,,,,,,,,,,,,,
3,30000010206,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0
3,30000010216,96.8325791855204,,,,,409.228824273072,,,,58.0933465739821,,,,,,,2.13197969543147,,,,,,,,,,,,,,,
3,30000010464,96.0,,,,,,,,,54.2857142857143,,,,,,,8.95522388059701,,,,,,,,,,,,,,,
3,30000010623,97.1428571428571,,,,,,,,,,,,,,,,3.41880341880342,,,,,,,,,,,,,,,23.7704918032787
3,30000010653,100.0,,,,,,,,,,,,,,,,9.09090909090909,,,,,,,,,,,,,,,
3,30000010730,95.6521739130435,,,,,,,,,67.3913043478261,,,,,,,18.1818181818182,,,,,,,,,,,,,,,
3,30000010843,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000010888,100.0,,,,,,,,,,,,,,,,3.65853658536585,,,,,,,,,,,,,,,
3,30000011159,95.2380952380952,,,,,,4.70588235294118,21.0388684179246,,57.6470588235294,,,,,,,10.6666666666667,,,,,,,,,,,,,,,
3,30000011236,96.9827586206897,,,,,509.606986899563,,,,57.4498567335243,,,,,,,,,,,,,,,,,,,,,,
3,30000011459,99.0476190476191,,,,,482.352941176471,,,,,,,,,,,10.9965635738832,,,,,,,,,,,,,,,
3,30000011609,100.0,,,,,,,,,75.0,,,,,,,3.8961038961039,,,,,,,,,,,,,,,
3,30000011634,95.8333333333333,,,,,,,,,49.1525423728814,,,,,,,1.85185185185185,,,,,,,,,,,,,,,
3,30000011694,95.4545454545455,,,,,,27.8481012658228,54.4230574067183,,,,,,,,,4.22535211267606,,,,,,,,,,,,,,,25.3164556962025
3,30000011881,98.1818181818182,,,,,637.777777777778,,,,45.7831325301205,,,,,,,,,,,,,,,,,,,,,,
3,30000011942,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3333333333333
3,30000012225,100.0,,,,,,,,,,,,,,,,9.52380952380952,,,,,,,,,,,,,,,
3,30000012331,96.2962962962963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5081967213115
3,30000012444,100.0,,,,,,,,,,,,,,,,11.1111111111111,,,,,,,,,,,,,,,
3,30000012515,97.5,,,,,605.555555555556,2.36220472440945,23.0348331623431,,,,,,,,,2.47933884297521,,,,,,,,,,,,,,,49.6062992125984
3,30000012661,95.2380952380952,,,,,,,,,,,,,,,,2.65486725663717,,,,,,,,,,,,,,,
3,30000012857,95.4545454545455,,,,,,,,,,,,,,,,5.47945205479452,,,,,,,,,,,,,,,
3,30000013147,95.3846153846154,,,,,395.575221238938,,,,,,,,,,,1.48148148148148,,,,,,,,,,,300.0,560.0,53.5714285714286,53.5714285714286,53.5714285714286
3,30000014029,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,60.0,60.0,60.0,60.0
3,30000014722,100.0,,,,,,,,,,,,,,,,2.94117647058824,,,,,,,,,,,,,,,
3,30000014778,97.5308641975309,,,,,476.100628930818,,,,,,,,,,,7.23981900452489,,,,,,,,,,,,,,,
3,30000014991,97.9166666666667,,,,,,,,,77.2357723577236,,,,,,,,,,,,,,,,,,,,,,
3,30000015337,100.0,,,,,223.364485981308,,,,,,,,,,,22.5433526011561,,,,,,,,,,,,,,,
3,30000015580,100.0,,,,,,1.40845070422535,24.9891351586267,,,,,,,,,27.536231884058,,,,,,,,,,,,,,,
3,30000015804,96.969696969697,,,,,,,,,,,,,,,,3.96039603960396,,,,,,,,,,,,,,,
3,30000015934,100.0,,,,,447.692307692308,,,,77.3408239700374,,,,,,,11.2359550561798,,,,,,,,,,,,,,,
3,30000016111,97.2972972972973,,,,,,3.15789473684211,11.6855483351544,,,,,,,,,13.0434782608696,,,,,,,,,,,,,,,23.1578947368421
3,30000016288,97.5,,,,,383.221476510067,,,,,,,,,,,11.2359550561798,,,,,,,,,,,,,,,
3,30000016308,100.0,,,,,196.470588235294,,,,,,,,,,,,,,,,,,,,,,400.0,504.0,79.3650793650794,78.5714285714286,78.5714285714286
3,30000016417,100.0,,,,,,3.125,24.685188886668,,,,,,,,,5.26315789473684,,,,,,,,,,,,,,,50.0
3,30000016488,96.875,,,,,,32.8947368421053,68.2984313422456,,,,,,,,,,,,,,,,,,,,,,,,
3,30000016574,100.0,,,,,,,,,,,,,,,,3.44827586206897,,,,,,,,,,,,,,,41.3793103448276
3,30000016631,96.5189873417722,,,,,338.823529411765,,,,32.171581769437,,,,,,,,,,,,,,,,,,,,,,
3,30000016641,100.0,,,,,,15.5172413793103,20.1991302357519,,,,,,,,,14.0,,,,,,,,,,,,,,,
3,30000016659,100.0,,,,,,6.66666666666667,31.0193321616872,,,,,,,,,,,,,,,,,,,,,,,,
3,30000017142,97.1428571428571,,,,,,2.85714285714286,15.6271232504416,,37.1428571428571,,,,,,,,,,,,,,,,,,,,,,
3,30000017309,100.0,,,,,,15.625,15.1093756225844,,,,,,,,,,,,,,,,,,,,,,,,
3,30000017671,100.0,,,,,,,,,36.3636363636364,,,,,,,,,,,,,,,,,,,,,,34.0909090909091
3,30000017898,95.7746478873239,,,,,,5.30973451327434,49.3464598915147,,,,,,,,,,,,,,,,,,,,320.0,452.0,70.7964601769911,70.7964601769911,70.7964601769911
3,30000017899,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000018001,100.0,,,,,,,,,,,,,,,,5.88235294117647,,,,,,,,,,,,,,,
3,30000018072,100.0,,,,,,,,,,,,,,,,33.3333333333333,,,,,,,,,,,,,,,31.25
3,30000018171,95.2941176470588,,,,,290.123456790123,,,,,,,,,,,1.96078431372549,,,,,,,,,,,,,,,
3,30000018600,96.7213114754098,,,,,324.615384615385,,,,41.304347826087,,,,,,,15.7894736842105,,,,,,,,,,,,,,,21.7391304347826
3,30000018710,100.0,,,,,,,,,,,,,,,,7.69230769230769,,,,,,,,,,,108.0,208.0,51.9230769230769,,50.0
3,30000018776,100.0,,,,,,9.52380952380952,87.2302450105468,,,,,,,,,,,,,,,,,,,,,,,,
3,30000018889,97.5609756097561,,,,,,,,,,,,,,,,5.47945205479452,,,,,,,,,,,,,,,
3,30000019195,100.0,,,,,,,,,,,,,,,,7.04225352112676,,,,,,,,,,,,,,,34.5679012345679
3,30000019401,100.0,,,,,,5.37634408602151,23.1418731252083,,,,,,,,,1.2987012987013,,,,,,,,,,,,,,,
3,30000019447,96.1538461538462,,,,,,,,,59.2592592592593,,,,,,,,,,,,,,,,,,,,,,
3,30000019716,96.1111111111111,,,,,407.058823529412,,,,46.8677494199536,,,,,,,,,,,,,,,,,,,,,,
3,30000019813,100.0,,,,,,,,,,,,,,,,18.1818181818182,,,,,,,,,,,,,,,
3,30000020041,100.0,,,,,,,,,,,,,,11.4285714285714,,5.71428571428571,,,,,,,,,,,,,,,
3,30000020156,97.3451327433628,,,,,387.058823529412,,,,,,,,,,,3.98009950248756,,,,,,,,,,,456.0,828.0,55.0724637681159,55.0724637681159,55.0724637681159
3,30000020161,97.9820627802691,,,,,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000020220,100.0,,,,,,3.44827586206897,19.6442213248936,,,,,,,,,,,,,,,,,,,,,,,,
3,30000020246,97.1428571428571,,,,,377.611940298507,3.75,15.3646467104729,,,,,,,,,2.58064516129032,,,,,,,,,,,,,,,37.5
3,30000020349,100.0,,,,,,3.06122448979592,32.7734007234528,,,,,,,,,4.12371134020619,,,,,,,,,,,228.0,392.0,58.1632653061224,58.1632653061224,58.1632653061224
3,30000020827,100.0,,,,,,,,,,,,,,,,10.126582278481,,,,,,,,,,,,,,,
3,30000020830,98.4375,,,,,325.396825396825,3.73134328358209,19.0498503188859,,,,,,,,,,,,,,,,,,,,,,,,38.5826771653543
3,30000021031,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000021122,96.7741935483871,,,,,90.6137184115523,28.030303030303,65.6070895342677,,,,,,,,,,,,,,,,,,,,,,,,
3,30000021258,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0
