agency,arid,q006,q007,q008,q009,q010,q011,q015_count,q015_value,q016,q023,q031,q047,q048,q053,q054,q055,q056,q061,q070,q071,q072,q073,q074,q075,q076,q081_numer,q081_denom,q081,q082,q083
3,30000018213,,,,,,-34.1258741258741,,,,,,,,,,,,,,,,,,,,,,,,
3,30000019459,,,,,,-23.4639830508475,,,,35.6401384083045,,,,,,,,,,,,,,,,,,,,
3,30000019506,,,,,,-22.753756516406,,,,,,,,,,,,,,,,,,,,,,,,
3,30000019525,,,,,,-34.4202898550725,,,,,,,,,,,,,,,,,,,,,,,,
3,30000019581,,,,,,193.184796854522,,,,,,,,,,,,,,,,,,29.5961505193083,,,,,,
3,30000019629,,,,,,-32.7058823529412,,,,,,,,,,,,,,,,,,,,,,,,
3,30000019795,,,,,,-29.6747967479675,,,,48.2658959537572,,,,,,,,,,,,,,,,,,,,
3,30000019838,,,,,,-26.8151815181518,,,,,,,,,,,,,,,,,,,,,,,,
3,30000019850,,,,,,186.832061068702,,,,53.7591483699268,,,,,,,,,,,,,,,,,,,,
3,30000019943,,,,,,24.8747913188648,,,,,,,,,,,,,,,,,,,,,,,,32.4866310160428
3,30000020134,,,,,,23.7362637362637,,,,,,,,,,,,,,,,,,,,,,,,
3,30000020179,,,,,,-46.3399879007864,,,,,,,,,,,,,,,,,,,,,,,,
3,30000020310,,,,,,-46.1538461538462,,,,67.7811550151976,,,,,,,,,,,,,,,,,,,,
3,30000020369,,,,,,-37.0334227860454,,,,,,,,,,,,,,,,,,,,,,,,
3,30000020504,,,,,,36.2598144182727,,,,53.4311157674175,,,,,,,,2.7027027027027,,,,,,,,,,,,
3,30000020666,,,,,,-23.1381055676067,,,,34.4308560677328,,,,,,,,,,,,,,,,,,,,
3,30000020935,,,,,,30.4273504273504,,,,,,,,,,,,,,,,,,,,,,,,
3,30000021265,,,,,,27.0018621973929,,,,,,,,,,,,,,,,,,,,,,,,29.595015576324
3,30000021292,,,,,,31.2227074235808,,,,59.9001663893511,,,,,,,,,,,,,,,,,,,,
3,30000021704,,,,,,44.8753462603878,,,,,,,,,,,,,,,,,,,,,,,,
3,30000023415,,,,,,-26.4276228419655,,,,70.2166064981949,,,,,,,,,,,,,,,,,,,,
3,30000023622,,,,,,24.780316344464,,,,,,,,,,,,,,,,,,,,,,,,
3,30000023627,,,,,,-27.1559633027523,,,,,,,,,,,,,,,,,,,,,,,,
3,30000025103,,,,,,-22.3880597014925,,,,,,,,,,,,,,,,,,,,,,,,
3,30000026218,,,,,,-43.0311231393775,,,,,,,,,,,,,,,,,,,,,,,,
3,30000026403,,,,,,-27.8394534585824,,,,34.5562130177515,,,,,,,,,,,,,,,,,,,,
3,30000026451,,,,,,-29.6598639455782,0.967117988394584,10.1186136780092,,,,,,,,,,,,,,,,,,,,,,
3,30000026467,,,,,,343.909348441926,,,,,,,,,,,,,,,,,,,,,,,,
3,30000026559,,,,,,-26.7175572519084,,,,,,,,,,,,,,,,,,,,,,,,
3,30000026634,,,,,,-23.7154150197628,6.99481865284974,14.4092650600906,,,,,,,,,,,,,,,,,,,,,,
3,30000026647,,,,,,61.2179487179487,,,,,,,,,,,,,,,,,,,,,,,,
3,30000027078,,,,,,-20.9389671361502,,,,,,,,,,,,,,,,,,,,,,,,
3,30000027244,,,,,,-25.0873515024458,,,,,,,,,,,,,,,,,,,,,,,,
3,30000027269,,,,,,-20.3852327447833,,,,,,,,,,,,,,,,,,,,,,,,
3,30000027423,,,,,,-31.4312662107993,,,,,,,,,,,,,,,,,,,-21.5011728927493,,,,,
3,30000027507,,,,,,-28.5862785862786,,,,,,,,,,,,,,,,,,,,,,,,
3,30000027510,,,,,,-25.3833049403748,,,,,,,,,,,,,,,,,,,,,,,,
3,30000027552,,,,,,-20.2554744525547,,,,,,,,,,,,,,,,,,,,,,,,
3,30000027614,,,,,,26.882966396292,,,,,,,,,,,,,,,,,,,,,,,,
3,30000027723,,,,,,-38.2267441860465,,,,,,,,,,,,,,,,,,,,,,,,
3,30000027757,,,,,,-20.4838709677419,,,,,,,,,,,,,,,,,,,,,,,,
3,30000028151,,,,,,33.4941419710544,,,,,,,,,,,,,,,,,87.8836833602585,,,,,,,
3,30000028211,,,,,,-25.3554502369668,,,,84.2857142857143,,,,,,,,1.07334525939177,,,,,,,,,,,,
3,30000028316,,,,,,-32.3758228605625,,,,,,,,,,,,,,,,,,,,,,,,
3,30000028362,,,,,,-25.9659969088099,,,,,,,,,,,,,,,,,,,,,,,,
3,30000028395,,,,,,-22.4371373307544,,,,,,,,,,,,,,,,,,,,,,,,
3,30000028453,,,,,,-24.2822966507177,,,,44.0758293838863,,,,,,,,,,,,,,,,,,,,
3,30000028610,,,,,,-20.4370939161252,,,,,,,,,,,,,,,,,,,,,,,,
3,30000028614,,,,,,-26.3057324840764,,,,,,,,,,,,,,,,,,,,,,,,
3,30000028670,,,,,,-20.625,,,,30.7086614173228,,,,,,,,,,,,,,,,,,,,
3,30000029209,,,,,,-31.3613684960798,,,,,,,,,,,,,,,,,,,,,,,,
3,30000029657,,,,,,-25.0452079566004,,,,,,,,,,,,,,,,,,,,,,,,
3,30000029663,,,,,,-31.9006685768863,,,,,,,,,,,,,,,,,,,,,,,,
3,30000029864,,,,,,-24.6297739672642,1.65460186142709,28.862964158438,,41.9855222337125,,,,,,,,,,,,,,,,,,,,
3,30000029875,,,,,,45.0116009280742,,,,,,,,,,,,,,,,,,,,,,,,
3,30000030248,,,,,,-24.114671163575,,,,,,,,,,,,,,,,,,,,,,,,
3,30000030696,,,,,,-22.1910112359551,,,,,,,,,,,,,,,,,,,,,,,,
3,30000031158,,,,,,-25.2873563218391,,,,59.5604395604396,,,,,,,,,,,,,,,,,,,,
3,30000031286,,,,,,-26.2449528936743,,,,,,,,,,,,,,,,,76.4604810996563,,,,,,,
3,30000031445,,,,,,-44.7513812154696,,,,90.0,,,,,,,,,,,,,,,,,,,,
3,30000032102,,,,,,-99.5757318625371,60.0,72.4393530997305,,,,,,,,,,,,,,,,,,,,,,35.0
3,30000032974,,,,,,-22.5243506493506,,,,,,,,,,,,,,,,,,,,,,,,
3,30000033533,,,,,,-21.635687732342,,,,,,,,,,,,,,,,,,,,,,,,
3,30000033844,,,,,,-27.8170095179613,,,,,,,,,,,,,,,,,,,,,,,,
3,30000033845,,,,,,-29.136690647482,,,,,,,,,,,,,,,,,,,,,,,,
3,30000033992,,,,,,-85.1648351648352,,,,,,,,,,,,,,,,,,,,,,,,
3,30000033999,,,,,,-38.2154882154882,,,,,,,,,,,,,,,,,,,,,,,,
3,30000034076,,,,,,-67.6470588235294,,,,,,,,,,,,,,,,,,,,,,,,
3,30000034087,,,,,,-24.7391037446286,,,,33.931484502447,,,,,,,,,,,,,,,,,,,,
3,30000034120,,,,,,-50.6413301662708,,,,,,,,,,,,,,,,,,,,,,,,
3,30000034147,,,,,,-48.948948948949,6.17647058823529,34.6753836833603,,,,,,,,,,,,,,,,,,,,,,
3,30000034321,,,,,,-34.6113989637306,,,,,,,,,,,,,,,,,,,,,,,,
3,30000034363,,,,,,-21.4669051878354,,,,,,,,,,,,,,,,,,,,,,,,
3,30000034459,,,,,,-30.561122244489,,,,,,,,,,,,,,,,,,,,,,,,
3,30000034572,,,,,,-35.2233676975945,,,,,,,,,,,,,,,,,,,,,,,,
3,30000034603,,,,,,77.3584905660377,,,,60.1063829787234,,,,,,,,,,,,,,,,,,,,
3,30000034618,,,,,,20.5429864253394,,,,,,,,,,,,,,,,,,,,,,,,
3,30000034726,,,,,,-70.5611775528979,,,,,,,,,,,,,,,,,,,,,,,,
3,30000034862,,,,,,-26.1480787253983,,,,,,,,,,,,,,,,,,,,,,,,
3,30000034977,,,,,,-32.3045267489712,,,,,,,,,,,,,,,,,,,,,,,,
3,30000034980,,,,,,33.0423940149626,,,,,,,,,,,,,,,,,,,,,,,,
3,30000035139,,,,,,-91.7414721723519,,,,,,,,,,,,,,,,,,,,,,,,
3,30000035165,,,,,,-54.4954128440367,,,,66.5322580645161,,,,,,,,,,,,,,,,,,,,
3,30000035364,,,,,,-21.7898832684825,,,,,,,,,,,,,,,,,,,,,,,,
3,30000035487,,,,,,-37.4054402060196,,,,,,,,,,,,,,,,,81.9607843137255,,,,,,,
3,30000035495,,,,,,-23.9744758432088,,,,,,,,,,,,,,,,,,,,,,,,
3,30000050028,,,,,,148.337028824834,,,,33.3928571428571,,,,,,,,,,,,,,,,,,,,
3,30000057071,,,,,,-43.0193720774883,,,,,,,,,,,,,,,,,,,,,,,,20.5158264947245
3,30000057228,,,,,,50.2222222222222,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057401,,,,,,-29.8639858072147,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057777,,,,,,26.8805309734513,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057954,,,,,,44.8,,,,,,,,,,,,,,,,,,,,,,,,
3,30000058132,,,,,,-26.8046709129512,,,,,,,,,,,,,,,,,,,-28.6916166543961,,,,,
3,30000058133,,,,,,25.1980982567353,,,,,,,,,,,,,,,,,,,,,,,,
3,30000058166,,,,,,702.881844380403,,,,,,,,,,,,,,,,,,,,,,,,
3,30000058302,,,,,,348.175182481752,3.42019543973941,27.2214137404022,,,,,,,,,,,,,,,,,,,,,,
3,30000058556,,,,,,55.5555555555556,,,,,,,,,,,,,,,,,,,,,,,,
3,30000090169,,,,,,-20.2941176470588,,,,,,,,,,,,,,,,,,,,,,,,
3,30000090175,,,,,,-34.1144548593981,,,,,,,,,,,,,,,,,,,,,,,,
3,30000090181,,,,,,23.991935483871,,,,,,,,,,,,,,,,,,,,,,,,
3,30000090188,,,,,,38.2769901853871,,,,,,,,,,,,,,,,,,,,,,,,
3,30000090196,,,,,,50.8116883116883,,,,,,,,,,,,,,,,,,,,,,,,
3,30000090213,,,,,,-22.9235880398671,2.37068965517241,15.9611665131214,,,,,,,,,,,,,,,,,,,,,,
3,30000090245,,,,,,-22.0538720538721,,,,,,,,,,,,,,,,,,,,,,,,
3,30000090250,,,,,,38.5288966725044,,,,,,,,,,,,,,,,,,,,,,,,
3,30000090283,,,,,,-22.6869455006337,,,,,,,,,,,,,,,,,,,,,,,,
3,30000090311,,,,,,-39.7338403041825,,,,,,,,,,,,,,,,,,,,,,,,
3,304-3077687,,,,,,-44.5187165775401,,,,,,,,,,,,,,,,,,,,,,,,
3,320-0474601,,,,,,-25.3311258278146,,,,,,,,,,,,,,,,,,,,,,,,
3,325-1531922,,,,,,23.2258064516129,,,,34.7294938917976,,,,,,6.98324022346369,,13.4078212290503,,,,,,,,,,,,48.3420593368237
3,326-1717830,,,,,,7861.53846153846,,,,,,,,,,,,,,,,,,,,,,,,
3,327-0684906,,,,,,119.098922624878,,,,,,,,,,,,,,,,,,,,,,,,
3,334-2027742,,,,,,-24.3356643356643,,,,33.456561922366,,,,,,,,,,,,,,,,,,,,
3,338-3024363,,,,,,-39.1879131255902,,,,38.5093167701863,,,,,,,,,,,,,,,,,,,,
3,339-2001010,,,,,,20.1581754644105,,,,,,,,,,,,,,,,,90.5594405594406,,,,,,,
3,341-2181683,,,,,,-26.9466174861173,,,,,,,,,,,,,,,,,,,,,,,,
3,352-2056368,,,,,,-49.7866287339972,,,,,,,,,,,,,,,,,,,,,,,,
3,356-2148480,,,,,,-49.4980479643056,,,,,,,,,,,,,,,,,,,,,,,,
3,366-0365296,,,,,,-24.926529521774,,,,,,,,,,,,,,,,,,,,,,,,
3,371-0515982,,,,,,-20.3333333333333,,,,,,,,,,,,,,,,,,,,,,,,
3,373-1374559,,,,,,-20.9324245939675,,,,,,,,,,,,,,,,,99.4818652849741,,,,,,,
5,50000000051,,,,,,-45.5302013422819,,,,,,,,,,,,,,,,,,,,,,,,
5,50000000151,,,,,,32.1678321678322,,,,36.0670194003527,,,,,,,,,,,,,,,,,,,,
5,50000000196,,,,,,28.7336740488359,,,,,,,,,,,,,,,,,,,,,,,,
5,50000000857,,,,,,-26.6129032258064,,,,,,,,,,,,,,,,,,,,,,,,
5,50000000948,,,,,,24.1860465116279,,,,,,,,,,,,,,,,,,,,,,,,
5,50000001941,,,,,,32.9466357308585,,,,,,,,,,,,,,,,,,,,,,,,
5,50000001976,,,,,,-28.8948069241012,,,,31.0861423220974,,,,,,,,,,,,,,,,,,,,
5,50000003413,,,,,,-27.0833333333333,,,,,,,,,,,,,,,,,,,,,,,,
5,50000003454,,,,,,29.1242362525458,,,,,,,,,,,,,,,,,,,,,,,,
5,50000003804,,,,,,-22.7683049147442,,,,,,,,,,,,,,,,,,,,,,,,
5,50000003972,,,,,,-42.6326129666012,,,,,,,,,,,,,,,,,,,,,,,,
5,50000004142,,,,,,38.2590132827324,,,,,,,,,,,,,,,,,,,,,,,,
5,50000004336,,,,,,-25.1824817518248,,,,,,,,,,,,,,,,,,,,,,,,
5,50000004702,,,,,,-28.6852589641434,,,,,,,,,,,,,,,,,,,,,,,,
5,50000005561,,,,,,-21.8732153055397,,,,,,,,,,,,,,,,,,,,,,,,
5,50000005582,,,,,,-24.6964967048214,,,,33.901427913404,,,,,,,,,,,,,,,,,,,,
5,50000005851,,,,,,54.2566709021601,,,,,,,,,,,,,,,,,,,,,,,,
5,50000005913,,,,,,-43.8729198184569,,,,,,,,,,,,,,,,,,,,,,,,
5,50000006178,,,,,,21.4574898785425,,,,,,,,,,,,,,,,,,,,,,,,
5,50000007569,,,,,,-32.641291810842,,,,,,,,,,,,,,,,,,,,,,,,
5,50000008333,,,,,,-21.2177810982443,,,,,,,,,,,,,,,,,,,,,,,,29.6348980559507
5,50000008428,,,,,,42.4942263279446,,,,45.2188006482982,,,,,,,,,,,,,,,,,,,,
5,50000009331,,,,,,24.176594253679,,,,,,,,,,,,,,,,,,,,,,,,
5,50000009986,,,,,,-45.0777202072539,,,,,,,,,,,,,,,,,,,,,,,,
5,50000009998,,,,,,45.7396046353102,,,,,,20.0187090739008,,,,,,,,,,,,,,,,,,
5,50000010197,,,,,,-36.4556962025316,,,,,,,,,,,,,,,,,,,,,,,,
5,50000010920,,,,,,-25.938566552901,,,,,,,,,,,,,,,,,,,,,,,,
5,50000011307,,,,,,-27.7695716395864,,,,,,,,,,,,,,,,,,,,,,,,
5,50000011316,,,,,,31.5403422982885,,,,,,,,,,,,,,,,,,,,,,,,
5,50000012067,,,,,,21.0862619808307,,,,,,10.8179419525066,,,,,,,,,,,,,,,,,,
5,50000012199,,,,,,-20.3636363636364,,,,,,,,,,,,,,,,,,,,,,,,
5,50000013242,,,,,,-20.4408817635271,,,,,,,,,,,,,,,,,,,,,,,,
5,50000013828,,,,,,-21.1111111111111,,,,,,,,,,,,,,,,,,,,,,,,
5,50000015802,,,,,,-20.1099764336214,,,,,,,,,,,,,,,,,,,,,,,,
5,50000015882,,,,,,-21.9584569732938,,,,38.4030418250951,,,,,,,,,,,,,,,,,,,,
5,50000016574,,,,,,-22.5684608120869,,,,93.2926829268293,,,,,,,,,,,,,,,,,,,,20.8536585365854
5,50000017623,,,,,,-26.51598676957,,,,57.9144786196549,,,,,,,,,,,,,,,,,,,,
5,50000019659,,,,,,-38.9006342494715,,,,,,,,,,,,,,,,,,,,,,,,
5,50000019976,,,,,,44.7015079529023,,,,32.3054960742327,,,,,,,,,,,,,,,,,,,,
5,50000022468,,,,,,-39.2378263937897,,,,,,,,,,,,,,,,,,,,,,,,24.4705882352941
5,50000022592,,,,,,32.3856613102596,4.94864612511671,11.5773664727657,,,,,,,,,,,,,,,,,,,,,,
5,50000023279,,,,,,25.9683578832515,,,,,,,,,,,,,,,,,,,,,,,,
5,50000024165,,,,,,-25.8,,,,,,,,,,,,,,,,,,,,,,,,
5,50000024212,,,,,,26.0260506266896,,,,,,,,,,,,,,,,,,,,,,,,
5,50000024224,,,,,,-22.2836095764273,,,,,,,,,,,,,,,,,,,,,,,,
5,50000024254,,,,,,-27.719298245614,,,,,,,,,,,,,,,,,,,,,,,,
5,50000024311,,,,,,-78.1925343811395,,,,,,,,,,,,,,,,,,,,,,,,28.8288288288288
5,50000024312,,,,,,27.6803118908382,,,,61.6793893129771,,,,,,,,,,,,,,,,,,,,
5,50000024354,,,,,,-28.369384359401,,,,,,,,,,,,,,,,,,,,,,,,
5,50000024362,,,,,,26.6524194779423,,,,33.4940339881885,,,,,,,,,,,,,,,,,,,,
5,50000024534,,,,,,-32.3489010989011,,,,,,,,,,,,,,,,,,,,,,,,
5,50000024560,,,,,,-27.3663876368319,,,,,,,,,,,,,,,,,,,,,,,,
5,50000024802,,,,,,-65.3284671532847,,,,,,,,,,,,,,,,,,,,,,,,
5,50000024812,,,,,,26.984126984127,,,,31.875,,,,,,,,,,,,,,,,,,,,
5,50000060269,,,,,,85.2216748768473,,,,,,,,,,,,,,,,,,,,,,,,
5,50000060275,,,,,,-21.9178082191781,,,,,,,,,,,,,,,,,,,,,,,,
5,50000060438,,,,,,-44.6728971962617,,,,,,,,,,,,,,,,,,,,,,,,
5,50000060484,,,,,,-26.8509378084896,,,,,,,,,,,,,,,,,,,,,,,,
5,50000060700,,,,,,-88.130081300813,,,,100.0,,,,,,,,,,,,,,,,,,,,
5,50000060705,,,,,,-23.9105721864343,,,,30.4282868525896,,,,,,,,,,,,,,,,,,,,
5,50000061447,,,,,,55.8897243107769,,,,,,,,,,,,,,,,,,,,,,,,
5,50000061623,,,,,,-55.7278208440999,,,,,,,,,,,,,,,,,,,,,,,,
5,50000062049,,,,,,-20.5673758865248,,,,,,,,,,,,,,,,,,,,,,,,
5,50000062509,,,,,,28.7749287749288,,,,,,,,,,,,,,,,,,,,,,,,
5,50000062710,,,,,,22.8571428571429,,,,,,,,,,,,,,,,,,,,,,,,
5,50000062715,,,,,,-37.1402042711235,,,,,,,,,,,,,,,,,,,,,,,,
5,50000063057,,,,,,41.7840375586854,,,,,,,,,,,,,,,,,,,,,,,,
5,50000063133,,,,,,-32.1428571428571,,,,,,,,,,,,,,,,,,,,,,,,
5,50000063194,,,,,,40.2717931720252,,,,34.4990548204159,,,,,,,,,,,,,,,,,,,,
5,50000063268,,,,,,-46.7652495378928,,,,36.8055555555556,,,,,,,,,,,,,,,,,,,,
5,50000063440,,,,,,-20.7439198855508,,,,,,,,,,,,,,,,,,,,,,,,
5,50000063757,,,,,,44.6397188049209,,,,,,,,,,,,,,,,,,,,,,,,
5,50000064131,,,,,,26.3749694451234,,,,37.8143133462282,,,,,,,,,,,,,,,,,,,,
5,50000064880,,,,,,47.0386266094421,,,,,,,6.12959719789842,,,,,,,,,,,,,,,,,
5,50000064896,,,,,,-20.3870967741935,,,,82.9821717990276,,,,,,,,,,,,,,,,,,,,
5,50000065291,,,,,,24.3739565943239,,,,,,,,,,,,,,,,,,,,,,,,
5,50000065728,,,,,,103.625954198473,,,,,,,,,,,,,,,,,,,,,,,,
5,50000066258,,,,,,-85.7466063348416,,,,,,,,,,,,,,,,,,,,,,,,
5,50000066327,,,,,,-34.0827338129496,,,,,,,,,,,,,,,,,,,,,,,,
5,50000066373,,,,,,-28.8271604938272,,,,,,,,,,,,,,,,,,,,,,,,
5,50000066448,,,,,,26.2277388019428,,,,,,,,,,,,,,,,,,,,,,,,
5,50000066674,,,,,,-21.3418986438258,,,,,,,,,,,,,,,,,,,,,,,,
5,50000066777,,,,,,27.3700305810398,,,,,,,,,,,,,,,,,,,,,,,,
5,50000066824,,,,,,-22.0039292730845,,,,,,,,,,,,,,,,,,,,,,,,
5,50000066872,,,,,,76.2478485370052,,,,,,,,,,,,,,,,,,,,,,,,
5,50000066998,,,,,,-22.1214235868807,,,,,,,,,,,,,,,,,,,,,,,,
5,50000067248,,,,,,-31.1239193083574,,,,78.2426778242678,,,,,,,,,,,,,,,,,,,,
5,50000067290,,,,,,-33.8696020321761,,,,,,,,,,,,,,,,,,,,,,,,
5,50000067344,,,,,,-26.5267175572519,,,,40.5194805194805,,10.1298701298701,,,,,,,,,,,,,,,,,,
5,50000067619,,,,,,-27.5696864111498,,,,,,,,,,,,,,,,,,,,,,,,
5,50000067709,,,,,,-22.9166666666667,,,,,,,,,,,,,,,,,,,,,,,,
5,50000067875,,,,,,-28.9922480620155,,,,,,,,,,,,,,,,,,,,,,,,
5,50000067984,,,,,,-44.2928039702233,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068084,,,,,,-33.6973478939158,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068085,,,,,,-27.6009791921665,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068203,,,,,,-24.5256985167299,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068210,,,,,,66.996699669967,,,,30.4347826086957,,,8.10276679841897,,,,,,,,,,,,,,,,,
5,50000068237,,,,,,-22.8519195612431,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068239,,,,,,28.836545324768,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068251,,,,,,25.3865979381443,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068271,,,,,,-22.3972003499563,,,,32.6944757609921,,,,,,,,,,,,,,,,,,,,
5,50000068353,,,,,,-24.0740740740741,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068362,,,,,,-26.0406582768635,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068366,,,,,,23.278370514064,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068398,,,,,,41.3153456998314,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068416,,,,,,66.4383561643836,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068417,,,,,,51.0745891276865,,,,,,,5.27196652719665,,,,,,,,,,,,,,,,,
5,50000068437,,,,,,-21.3216957605985,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068476,,,,,,38.7614678899083,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068485,,,,,,-37.66696349065,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068511,,,,,,138.073394495413,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068517,,,,,,33.1719128329298,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068530,,,,,,-22.0543806646526,,,,65.6330749354005,,,,,,,,,,,,,,,,,,,,
5,50000068576,,,,,,-29.1917973462002,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068578,,,,,,27.5609756097561,,,,39.0057361376673,,,,,,,,,,,,,,,,,,,,
5,50000068579,,,,,,-46.4984002843939,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068600,,,,,,21.2324179504354,,,,43.5911602209945,,,,,,,,,,,,,,,,,,,,
5,50000068608,,,,,,146.72131147541,,,,,,,,,,,,,,,,,,,,,,,,
5,527-1365466,,,,,,105.220883534137,,,,,,,,,,,,,,,,,,,,,,,,
5,536-4569955,,,,,,51.1665762344004,,,,,,10.2656137832017,,,,,,,,,,,,,,,,,,27.2172351885099
5,568-0572881,,,,,,-28.6789297658863,,,,48.0656506447831,,,,,,,,,,,,,,,,,,,,
5,576-0762186,,,,,,38.6320305052431,,,,,,,,,,,,,,,,,,,,,,,,
7,701-0726495,,,,,,25.2416588712192,,,,,,,,,,,,,,,,,99.8212689901698,,,,,,,
7,701-0759540,,,,,,159.695817490494,,,,,,,,,,,,,,,,,,,,,,,,
7,702-0411771,,,,,,-28.3099450884686,,,,,,,,,,,,,,,,,,,,,,,,
7,704-3128200,,,,,,-67.1028037383178,,,,,,,,,,,,,,,,,,,,,,,,
7,704-3212636,,,,,,-29.9259259259259,,,,,,,,,,,,,,,,,,,,,,,,
7,704-3554142,,,,,,-30.2012072434608,,,,,,,,,,,,,,,,,,,,,,,,
7,704-3560476,,,,,,-22.3390275952694,,,,,,,,,,,,,,,,,,,,,,,,
7,704-3568208,,,,,,29.2763157894737,,,,,,,,,,,,,,,,,94.2888323026555,,,,,,,
7,704-3579800,,,,,,-42.8087986463621,,,,,,,,,,,,,,,,,,,,,,,,
7,70542409990,,,,,,-33.00107459147,,,,,,,,,,,,,,,,,,,,,,,,
7,70543609999,,,,,,-27.1581894540364,,,,,,,,,,,,,,,,,89.7746967071057,,,,,,,
7,70623009990,,,,,,-31.8435754189944,,,,,,,,,,,,,,,,,,,,,,,,
7,70704610010,,,,,,-54.7368421052632,,,,,,,,,,,,,,,,,,,,,,,,
7,70870209991,,,,,,-31.1377245508982,,,,,,,,,,,,,,,,,,,,,,,,
7,71004900001,,,,,,53.1976744186046,,,,,,,,,,,,,,,,,,,,,,,,
7,71006400007,,,,,,-43.6601307189542,,,,,,,,,,,,,,,,,,,,,,,,
7,71052700008,,,,,,-20.3596660244059,,,,35.7258064516129,,,,,,,,,,,,,,,,,,,,
7,71053400001,,,,,,-36.8567454798331,,,,,,,,,,,,,,,,,,,,,,,,
7,71057400007,,,,,,-85.4285714285714,,,,,,,,,,,,,,,,,,,,,,,,
7,71097500000,,,,,,-37.6003379805661,,,,,,,,,,,,,,,,,,,,,,,,
7,71099500003,,,,,,-48.9553421130805,,,,,,,,,,,,,,,,,,,,,,,,
7,711-2961751,,,,,,116.643550624133,,,,,,,,,,,,,,,,,98.8304093567251,,,,,,,
7,711-3290207,,,,,,-47.0404984423676,,,,,,,,,,,,,,,,,,,,,,,,
7,711-3412303,,,,,,-51.005291005291,,,,,,,,,,,,,,,,,,,,,,,,
7,71173900006,,,,,,-56.8027210884354,,,,,,,,,,,,,,,,,,,,,,,,
7,71248000009,,,,,,202.783300198807,,,,,,,,,,,,,,,,,,,,,,,,
7,71257809990,,,,,,-27.4599542334096,,,,,,,,,,,,,,,,,,,,,,,,
7,71270809992,,,,,,-30.0176574455562,,,,,,,,,,,,,,,,,,,,,,,,
7,71283100000,,,,,,-27.3907103825137,,,,,,,,,,,,,,,,,,,,,,,,
7,71292000001,,,,,,-37.0617696160267,,,,,,,,,,,,,,,,,,,,,,,,
7,71342600002,,,,,,-23.5109717868339,,,,,,,,,,,,,,,,,,,,,,,,
7,714-1886719,,,,,,43.1061806656101,,,,,,,,,,,,,,,,,,,,,,,,
7,71411700003,,,,,,-20.1759899434318,,,,,,,,,,,,,,,,,,,,,,,,
7,71412900001,,,,,,-29.1599091793707,,,,64.5604395604396,,,,,,,,,,,,,,,,,,,,
7,71441900009,,,,,,-33.4507042253521,,,,,,,,,,,,,,,,,,,,,,,,
7,71461700004,,,,,,-58.7266497181386,,,,,,,,,,,,,,,,,,,,,,,,
7,71499700000,,,,,,-52.3672424824056,,,,,,,,,,,,,,,,,,,,,,,,
7,71507400004,,,,,,-21.9636363636364,,,,,,,,,,,,,,,,,,,,,,,,
7,71519700008,,,,,,-24.5826377295492,,,,,,,,,,,,,,,,,,,,,,,,
7,71522600000,,,,,,-35.4849155378056,,,,,,,,,,,,,,,,,80.0604229607251,,,,,,,
7,71598200002,,,,,,34.6937086092715,,,,,,,,,,,,,,,,,,,,,,,,
7,71746800001,,,,,,332.921174652241,,,,,,,,,,,,,,,,,,,,,,,,
7,71756900000,,,,,,-37.603962246519,,,,,,,,,,,,,,,,,,,,,,,,
7,71783500002,,,,,,27.84,,,,,,,,,,,,,,,,,,,,,,,,
7,71801100004,,,,,,-41.7441860465116,,,,,,,,,,,,,,,,,,,,,,,,
7,71816100004,,,,,,-29.7297297297297,,,,,,,,,,,,,,,,,,,,,,,,
7,71999400005,,,,,,335100.0,,,,,,,,,,,,,,,,,,,,,,,,
7,720-0142846,,,,,,21.1822660098522,,,,,,,,,,,,,,,,,99.8271092669433,,,,,,,
7,720-0192872,,,,,,-32.5965788967903,,,,,,,,,,,,,,,,,99.7597597597598,,,,,,,
7,720-0193314,,,,,,28.0431432973806,,,,,,,,,,,95.5555555555556,,,,,,,,,,,,,
7,720-0304793,,,,,,59.8634567014014,,,,,,,,,,,,,,,,,99.9907261430029,,44.5636749267578,,,,,
7,720-0353048,,,,,,62.4119718309859,,,,,,,,,,,,,,,,,,,,,,,,
