agency,arid,q006,q007,q008,q009,q010,q011,q015_count,q015_value,q016,q023,q031,q047,q048,q053,q055,q056,q061,q062,q065,q070,q071,q072,q073,q074,q075,q076,q081_numer,q081_denom,q081,q082,q083
3,30000009517,100.0,,,,,,,,,46.2962962962963,,,,,,,,,,,,,,,,,,,,,
3,30000009631,96.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000010132,95.5555555555556,,,,,,4.85436893203883,26.7725576499856,,48.5436893203884,,,,,,,1.06382978723404,,,,,,,,,,,,,,
3,30000010163,96.2962962962963,,,,,,,,,,,,,,,,1.72413793103448,,,,,,,,,,,,,,
3,30000010203,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000010212,100.0,,,,,,,,,76.1904761904762,,,,,,,4.91803278688525,,,,,,,,,,,,,,20.6349206349206
3,30000010216,100.0,,,,,,,,,,,,,,,,2.32558139534884,,,,,,,,,,,,,,
3,30000010303,100.0,,,,,,,,,81.9875776397515,,,,,,,13.125,,,,,,,,,,,,,,
3,30000010375,96.078431372549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000010439,95.2380952380952,,,,,,,,,39.7435897435897,,,,,,,2.8169014084507,,,,,,,,,,,,,,
3,30000011225,95.7446808510638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000011290,95.9183673469388,,,,,,3.125,42.5675902040269,,,,,,,,,1.11111111111111,,,,,,,,,,,,,,20.8333333333333
3,30000011306,100.0,,,,,,7.40740740740741,22.6464779460171,,,,,,,,,,,,,,,,,,,,,,,
3,30000011652,95.0310559006211,,,,,,,,,68.4848484848485,,,,,,,,,,,,,,,,,,,,,
3,30000011667,100.0,,,,,,,,,46.9879518072289,,,,,,,,,,,,,,,,,,,,,
3,30000011772,95.0980392156863,,,,,,,,,94.9275362318841,,,,,,,,,,,,,,,,,,,,,
3,30000012291,96.1538461538462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000012611,95.7446808510638,,,,,,0.881834215167548,10.8966512883282,,43.7389770723104,,,,,,,,,,,,,,,,,,,,,
3,30000013028,100.0,,,,,,4.90196078431373,10.8088114417228,,,,,,,,,,,,,,,,,,,,,,,
3,30000013202,98.1481481481482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000013240,97.1014492753623,,,,,,,,,34.469696969697,,,,,,,1.15830115830116,,,,,,,,,,,,,,
3,30000014410,96.6666666666667,,,,,,,,,,,,,,,,1.25,,,,,,,,,,,,,,
3,30000014642,97.0588235294118,,,,,,,,,,,,,,,,5.35714285714286,,,,,,,,,,,,,,
3,30000014991,97.9166666666667,,,,,,6.18556701030928,12.56038647343,,67.0103092783505,,,,,,,2.12765957446809,,,,,,,,,,,,,,
3,30000015111,96.875,,,,,,,,,77.0,,,,,,,2.02020202020202,,,,,,,,,,,,,,
3,30000015608,95.4545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000015934,100.0,,,,,,,,,75.5760368663594,,,,,,,13.8248847926267,,,,,,,,,,,,,,
3,30000016332,96.5909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000016539,95.3271028037383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000017142,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000017224,95.4545454545455,,,,,,17.3228346456693,53.4066357199392,,,,,,,,,,,,,,,,,,,,,,,
3,30000017262,95.7446808510638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000017309,100.0,,,,,,0.995024875621891,13.5058118579924,,,,,,,,,,,,,,,,,,,169.0,201.0,84.0796019900498,84.0796019900498,84.0796019900498
3,30000017327,97.9166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000017671,95.5555555555556,,,,,,,,,41.0958904109589,,,,,,,,,,,,,,,,,,,,,
3,30000017736,95.0617283950617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000017863,95.8333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000017937,98.9010989010989,,,,,,1.3745704467354,11.1379605189784,,76.6323024054983,,,,,,,2.78745644599303,,,,,,,,,,,,,,
3,30000018171,98.4615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000018592,96.6101694915254,,,,,,,,,,,,,,,,3.44827586206897,,,,,,,,,,,,,,39.3617021276596
3,30000018600,96.969696969697,,,,,,,,,50.5154639175258,,,,,,,,,,,,,,,,,,,,,22.680412371134
3,30000018609,98.9304812834225,,,,,,,,,,,,,,,,1.22950819672131,,,,,,,,,,161.0,251.0,64.1434262948207,62.5498007968127,62.5498007968127
3,30000018869,100.0,,,,,,,,,,,,,,,,1.04712041884817,,,,,,,,,,114.0,195.0,58.4615384615385,58.4615384615385,58.4615384615385
3,30000019252,97.972972972973,,,,,,,,,,,,,,,,,,,,,,,,,,188.0,363.0,51.7906336088154,51.7906336088154,51.7906336088154
3,30000019762,95.8115183246073,,,,,,,,,,,,,,,,1.09409190371991,,,,,,,,,,,,,,
3,30000020156,96.551724137931,,,,,,1.44927536231884,11.8798638132296,,,,,,,,,1.96078431372549,,,,,,,,,,,,,,33.8164251207729
3,30000020161,96.2075848303393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000020347,95.2380952380952,,,,,,2.15827338129496,12.2854289536658,,,,,,,,,,,,,,,,,,,,,,,
3,30000021468,100.0,,,,,,46.2962962962963,86.3204697882092,,,,,,,,,,,,,,,,,,,,,,,35.1851851851852
3,30000022257,97.2222222222222,,,,,,2.41379310344828,17.8523902139421,,78.9655172413793,,,,,,,10.1045296167247,,,,,,,,,,,,,,
3,30000022728,98.3333333333333,,,,,,5.83333333333333,21.8119583424368,,,,,,,,,1.68067226890756,,,,,,,,,,86.0,120.0,71.6666666666667,70.8333333333333,70.8333333333333
3,30000022739,98.0769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000023090,100.0,,,,,,,,,,,,,,,,9.85915492957746,,,,,,,,,,,,,,
3,30000024030,97.5609756097561,,,,,,,,,,,,,,,,7.54716981132075,,,,,,,,,,,,,,27.7777777777778
3,30000024093,98.3050847457627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3731343283582
3,30000024655,100.0,,,,,,,,,32.258064516129,,,,,,,,,,,,,,,,,20.0,31.0,64.5161290322581,61.2903225806452,61.2903225806452
3,30000025720,95.9183673469388,,,,,,2.05479452054794,13.8996138996139,,73.972602739726,,,,,,,2.11267605633803,,,,,,,,,,,,,,
3,30000025795,95.8904109589041,,,,,,,,,,,,,,,,2.35849056603774,,,,,,,,,,,,,,20.9090909090909
3,30000025804,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8571428571429
3,30000026359,100.0,,,,,,8.64197530864197,16.9471153846154,,,,,,,,,,,,,,,,,,,,,,,28.3950617283951
3,30000026548,96.551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000026651,100.0,,,,,,,,,,,,,,,,3.2258064516129,,,,,,,,,,,,,,20.2127659574468
3,30000026905,97.1428571428571,,,,,,,,,,,,,,,,2.56410256410256,,,,,,,,,,30.0,40.0,75.0,75.0,75.0
3,30000027139,95.1219512195122,,,,,,,,,,,,,,,,2.02312138728324,,,,,,,,,,,,,,
3,30000027209,98.0392156862745,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,137.0,51.8248175182482,51.8248175182482,51.8248175182482
3,30000027362,95.1456310679612,,,,,,11.1801242236025,27.7659979339966,,,,,,,,,1.29032258064516,,,,,,,,,,,,,,
3,30000027367,98.3050847457627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000027381,99.3589743589744,,,,,,,,,31.413612565445,,,,,,,2.93333333333333,,,,,,,,,,,,,,
3,30000027393,100.0,,,,,,8.57142857142857,39.0822224843695,,,,,,,,,,,,,,,,,,,,,,,
3,30000027409,97.2972972972973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0649350649351
