year,agency,q035,q001,q002,q003,q004,q005,q013,q036,q037,q038,q025,q068,q014,q024,q027,q067,q039,q040,q066,q044,q045,q051,q052,q064,arid
2011,5,,8.0,,,,,,17.0,,,,,,,9.0,,,,,,,,,,50000014384
2011,3,,1.0,,,,,9.0,,1.0,,,14.0,1.0,1.0,41.0,,,,,2.0,,,,,30000021010
2011,7,,2.0,,,,,,,,,,,,,41.0,,,,,,,,,,738-2467147
2011,1,,1.0,,,,,5.0,,1.0,,,,,,2.0,,,,,,,,,,10000014993
2011,1,,1.0,,,,,5.0,,2.0,,26.0,,,,48.0,,,,,,,,,,10000018763
2011,7,,4.0,,3.0,,,,2.0,,,38.0,,1.0,,37.0,,,,,,,,,,795-3821253
2011,5,,3.0,,,,,,,,,5.0,,,,12.0,,,,,,,,,,501-0940996
2011,3,,1.0,,,,,1.0,,1.0,,,,,,4.0,,,,,,,,,,30000058756
2011,3,,3.0,1.0,,,,3.0,,,,1.0,,,,40.0,,,,,,,,,,30000057993
2011,1,,7.0,,,,,6.0,,,,,,1.0,,25.0,,,,,,,,,,10000024447
2011,3,,2.0,,,,,,,,,1.0,3.0,2.0,1.0,34.0,,,,,,,,,,30000002240
2011,7,,23.0,1.0,52.0,,,,,1.0,,3.0,,1.0,1.0,142.0,,6.0,,,,,,,,77811300008
2011,3,,2.0,,,,,2.0,1.0,,,21.0,,,,6.0,,,,,,,,,,30000011666
2011,3,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,30000028908
2011,3,,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,30000017224
2011,3,,2.0,,,,,4.0,,2.0,,,,,,10.0,,,,,,,,,,30000057401
2011,3,,1.0,,,,,6.0,1.0,1.0,,5.0,,,1.0,110.0,,,,,,,,,,30000014023
2011,1,,3.0,,,,,20.0,,,,,,,,8.0,,,,,2.0,,,,,10000706509
2011,2,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,20000178271
2011,7,,1.0,,41.0,,,1.0,1.0,5.0,,199.0,,,,200.0,,,,,,,,,,77459700000
2011,7,,13.0,1.0,,,,,,,,77.0,,1.0,,23.0,,,,,,,,,,776-0578435
2011,3,,2.0,,,,,2.0,2.0,4.0,,1.0,,,,75.0,,,,,,,,,,30000017842
2011,3,,4.0,1.0,,,,4.0,1.0,1.0,,1.0,,,,73.0,,1.0,,,,,,,,30000022139
2011,2,,2.0,,,,,,1.0,1.0,,2.0,1.0,,1.0,24.0,,,,,,,,,,20003415463
2011,3,,3.0,,,,,22.0,,,,,,,,6.0,,,,,,,,,,30000023901
2011,3,,5.0,3.0,,,,10.0,,,,2.0,,6.0,,89.0,,,,,,,,,,30000050028
2011,2,,38.0,2.0,,,,9.0,,4.0,,2.0,,6.0,3.0,189.0,,,,,,,,,,20000058243
2011,2,,1.0,,,,,4.0,,,,,6.0,,,46.0,,,,,,,,,,20000063573
2011,5,,2.0,,,,,1.0,1.0,,,,3.0,,,30.0,,,,,,,,,,50000017429
2011,1,,1.0,,,,,14.0,,,,,11.0,,,18.0,,,,,,,,,,10000016804
2011,7,,9.0,1.0,,,,,1.0,,,,,6.0,,,,,,,,,,,,738-1358859
2011,3,,12.0,,,,,9.0,,,,,2.0,2.0,,62.0,,,,,,,,,,30000023620
2011,7,,5.0,,,,,,,,,,,,,11.0,,,,,,,,,,748-0893828
2011,5,,3.0,3.0,,,,,,4.0,,3.0,,1.0,,12.0,,,,,,,,,,50000003130
2011,9,,23.0,1.0,,,,,,,,,,2.0,,135.0,,,,,,,,,,963-1113916
2011,1,,2.0,,,,,4.0,,1.0,,,2.0,,,32.0,,,,,,,,,,10000022233
2011,1,,2.0,,,,,2.0,,,,,3.0,,,10.0,,,,,,,,,,10000024378
2011,2,,1.0,1.0,,,,,,,,,,,,18.0,,,,,,,,,,20000701950
2011,3,,2.0,,,,,4.0,,3.0,,,1.0,,,20.0,,,,,,,,,,30000057923
2011,1,,2.0,,,,,6.0,1.0,2.0,,1.0,,1.0,,16.0,,,,,,,,,,10000005347
2011,3,,1.0,1.0,,,,9.0,,,,,,,,50.0,,,,1.0,2.0,,,,,30000014704
2011,9,,5.0,2.0,,,,2.0,,29.0,2.0,2.0,,,,108.0,,,,,,,,,,90000682563
2011,3,,2.0,,,,,,,2.0,,,,2.0,1.0,22.0,,,,,,,,,,30000035259
2011,7,,11.0,1.0,,,,5.0,,,,1.0,,,,2.0,,,,,,,,,,72126300006
2011,7,,5.0,2.0,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,733-0607813
2011,5,,3.0,,,,,11.0,,,,,,,,10.0,,,,,,,,,,50000067605
2011,3,,1.0,,,,,2.0,,,,,,,,94.0,,,,,,,,,,30000018983
2011,2,,107.0,10.0,12.0,,,1.0,,2.0,,,10.0,,,49.0,,,,,,,,,,20000506922
2011,5,,1.0,,,,,,,,,,,,,16.0,,,,,,,,,,50000062005
2011,3,,1.0,,,,,4.0,,,,,4.0,,,33.0,,,,,,,,,,30000058215
2011,3,,2.0,,,,,2.0,1.0,1.0,2.0,2.0,,1.0,1.0,88.0,,,,,,,,,,30000034980
2011,1,,1.0,,,,,9.0,,1.0,,,15.0,,,15.0,,,,,,,,,,10000023574
2011,3,,1.0,,,,,2.0,3.0,,,1.0,1.0,,,28.0,,,,,,,,,,30000017115
2011,3,,11.0,2.0,,,,4.0,,,,,,,,43.0,,,,,,,,,,30000026605
2011,7,,18.0,,9.0,,,7.0,3.0,1.0,,57.0,,6.0,2.0,241.0,,,,,,,,,,774-2508160
2011,3,,3.0,,,,,1.0,,2.0,,,26.0,,,64.0,,,,,,,,,,30000027286
2011,3,,4.0,,,,,21.0,,2.0,,,1.0,,,10.0,,,,,,,,,,30000034147
2011,5,,1.0,,,,,,,,,,,,,,,,,,,,,,,50000068483
2011,3,,1.0,,,,,,1.0,,,,3.0,,,3.0,,,,,,,,,,30000058616
2011,3,,1.0,,,,,5.0,1.0,,,,,,,21.0,,,,,,,,,,30000018584
2011,5,,34.0,2.0,,,,1.0,,1.0,,,,4.0,,,,,,,,,,,,50000002285
2011,3,,1.0,,,,,10.0,,1.0,,5.0,8.0,,,74.0,,,,,2.0,,,,,30000008904
2011,3,,69.0,16.0,,,,22.0,1.0,2.0,1.0,1.0,,9.0,,294.0,,,,,,,,,,30000016835
2011,7,,1.0,,11.0,,,,,,,1.0,,,,1.0,,,,,2.0,,,,,720-3388468
2011,9,,649.0,17.0,,,,62.0,,,,4.0,63.0,9.0,,14.0,,1.0,,,,,,,,90000482772
2011,1,,19.0,2.0,,,,29.0,,8.0,,,,2.0,1.0,75.0,,,,,,,,,,10000013684
2011,5,,3.0,,,,,1.0,,3.0,,,,1.0,,1.0,,,,17.0,,17.0,,,,50000016360
2011,1,,1.0,1.0,,,,,,,,,,,,7.0,,,,,,,,,,10000021037
2011,5,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,50000068505
2011,7,,17.0,1.0,,,,,,1.0,,25.0,,,,90.0,,,,,,,,,,71813200006
2011,1,,1.0,,,,,2.0,,,,1.0,,,,12.0,,,,,,,,,,10000000644
2011,3,,1.0,,,,,3.0,1.0,,,,,,,46.0,,,,,,,,,,30000021978
2011,3,,2.0,,,,,,1.0,1.0,,,,,,20.0,,,,,,,,,,30000022346
2011,3,,1.0,,,,,,,,,,,,,6.0,,,,,,,,,,30000033999
2011,1,,3.0,,,,,4.0,,,,1.0,22.0,,,52.0,,,,,,,,,,10000704727
2011,3,,12.0,,,,,17.0,1.0,6.0,1.0,3.0,2.0,2.0,1.0,332.0,,,,,,,,,,30000012437
2011,7,,4.0,,,,,,,,,5.0,,2.0,,224.0,,,,,,,,,,71722400006
2011,7,,1.0,,13.0,,,2.0,,,,,,,,13.0,,,,,,,,,,720-2355296
2011,1,,2.0,,,,,7.0,,1.0,,,1.0,,,12.0,,,,,,,,,,10000024637
2011,3,,2.0,,,,,3.0,,1.0,,,1.0,,,10.0,,,,,,,,,,30000028038
2011,3,,2.0,,,,,1.0,,1.0,,,,,,30.0,,,,,,,,,,30000002036
2011,7,,1.0,,13.0,,,,,,,,,,,212.0,,,,,,,,,,73418909997
2011,7,,1.0,,12.0,,,,,,,,,,,550.0,,,,,,,,,,71609800004
2011,5,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,,,50000068366
2011,7,,6.0,,3.0,,,,,,,,,4.0,,111.0,,,,,,,,,,795-4482547
2011,3,,19.0,4.0,,,,7.0,,,,5.0,,2.0,,24.0,,,,,,,,,,30000008152
2011,5,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,50000009260
2011,7,,7.0,,51.0,2.0,,,,1.0,,,,,,38.0,,,,,,,,,,726-0360466
2011,1,,2.0,1.0,,,,3.0,,,,,2.0,,,22.0,,,,,,,,,,10000004107
2011,9,,171.0,3.0,12.0,12.0,1.0,5.0,179.0,1.0,19.0,24.0,16.0,8.0,3.0,1120.0,10.0,,,2.0,30.0,,,,,90000617677
2011,5,,3.0,,,,,,,,,,,,,,,,,,,,,,,50000017587
2011,7,,9.0,2.0,16.0,,,,,,,,,,1.0,20.0,,,,,,,,,,720-1436988
2011,3,,4.0,,,,,12.0,,6.0,,,5.0,1.0,,19.0,,,,,,,,,,30000027006
2011,3,,1.0,,,,,2.0,,,,,1.0,,,6.0,,,,,,,,,,30000026967
2011,3,,1.0,,,,,4.0,,1.0,,,2.0,,,5.0,,,,,,,,,,30000022308
2011,2,,1.0,,,,,4.0,,,,,,1.0,,36.0,,,,,,,,,,20000140018
2011,3,,2.0,,,,,3.0,,3.0,,1.0,1.0,,,7.0,,,,,,,,,,30000058092
2011,1,,7.0,,,,,3.0,,,,,5.0,,,22.0,,,,,1.0,,,,,10000707644
2011,7,,22.0,1.0,1.0,,,,,,,,,,,7.0,,,,,,,,,,720-2389773
2011,1,,3.0,1.0,,,,3.0,,1.0,,,,,,68.0,,,,,,,,,,10000010360
2011,7,,11.0,,19.0,,,,,,,,,2.0,,12.0,,,,,,,,,,702-0594137
2011,3,,2.0,1.0,,,,2.0,,,,,5.0,,,6.0,,,,,,,,,,30000002409
2011,1,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,10000006922
2011,7,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,772-1441479
2011,7,,4.0,,41.0,,,,,,,,,1.0,,188.0,,,,,,,,,,720-8544905
2011,3,,12.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,30000029809
2011,5,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,50000024292
2011,1,,1.0,,,,,3.0,,,,,4.0,,,13.0,,,,,,,,,,10000022652
2011,3,,2.0,,,,,2.0,,,,,1.0,,,33.0,,,,,,,,,,30000030401
2011,3,,24.0,14.0,,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,30000024841
2011,3,,2.0,,,,,9.0,1.0,4.0,1.0,1.0,2.0,,5.0,194.0,,,,,,,,,,30000002711
2011,3,,1.0,,,,,15.0,,,,,,,,7.0,,,,,,,,,,30000010448
2011,3,,3.0,2.0,,,,5.0,1.0,3.0,,1.0,5.0,,,35.0,1.0,,,,,,,,,30000018200
2011,3,,1.0,,,,,9.0,,4.0,,,,,,9.0,,,,,,,,,,30000035246
2011,2,,1.0,,,,,1.0,,,,1.0,,,,269.0,,,,,1.0,,,,,20000653648
2011,3,,1.0,1.0,,,,2.0,4.0,1.0,,,,,,104.0,,,,,,,,,,30000057997
2011,3,,1.0,,,,,,,1.0,,,2.0,,,13.0,,,,,,,,,,30000030693
2011,7,,3.0,,15.0,,,,,,,,,,,167.0,,,,,,,,,,726-2684331
2011,1,,1.0,,,,,9.0,1.0,5.0,,,,,,58.0,,,,,1.0,,,,,10000707938
2011,1,,10.0,2.0,,,,18.0,,1.0,7.0,,,,,27.0,,,,,,,,,,10000023248
2011,3,,2.0,,,,,,,2.0,,,,,,23.0,,,,,,,,,,30000057594
2011,2,,5.0,,,,,,,2.0,,,,,,44.0,,,,,,,,,,20003452105
2011,1,,2.0,,,,,13.0,1.0,13.0,,,1.0,,,49.0,,,,,,,,,,10000024369
2011,1,,2.0,2.0,,,,1.0,,,,,,,,6.0,,,,,,,,,,10000700489
2011,3,,6.0,,,,,12.0,,,,,,1.0,,19.0,,,,,,,,,,30000018129
2011,7,,1.0,,22.0,,,,,,,,,,,366.0,,,,,,,,,,722-3792833
2011,9,,345.0,19.0,,,,273.0,,,,95.0,63.0,11.0,,830.0,,,,,,,,,,90000035570
2011,9,,8.0,1.0,,,,,,,,1.0,,,,28.0,,,,,,,,,,934-1812174
2011,3,,2.0,2.0,,,,2.0,,,,,,,,32.0,,,,,,,,,,30000004931
2011,7,,8.0,,62.0,,,,23.0,,,12.0,,1.0,4.0,3.0,,,,,,,,,,775-2921540
2011,3,,11.0,2.0,,,,3.0,,,,,,4.0,,192.0,,,,,,,,,,30000021265
2011,9,,3.0,1.0,,,,,,2.0,,,,,,10.0,,,,,,,,,,999-0021726
2011,3,,1.0,,,,,,,,,25.0,,,2.0,229.0,,,,,,,,,,366-0365296
2011,3,,2.0,1.0,,,,6.0,,2.0,,,,,,7.0,,,,,,,,,,30000018266
2011,3,,3.0,1.0,,,,,,,,,1.0,,,7.0,,,,,,,,,,30000057776
2011,1,,2.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,10000702148
2011,7,,1.0,,3.0,,,,,,,,,,,1993.0,,,,,,,,,,77927200007
2011,3,,6.0,,,,,1.0,3.0,1.0,,,1.0,,,10.0,,,,,,,,,,30000034726
2011,3,,1.0,,,,,,,,,,,,,11.0,,,,,,,,,,30000090259
2011,3,,1.0,,,,,2.0,,,,1.0,,,,6.0,,,,,,,,,,30000057240
2011,1,,6.0,5.0,,,,1.0,,,,,,,,2.0,,,,,,,,,,10000015089
2011,2,,2.0,,,,,1.0,,1.0,,3.0,,,2.0,81.0,,,,,,,,,,20000280044
2011,1,,275.0,52.0,2.0,,,54.0,1.0,31.0,1.0,1.0,44.0,16.0,,28.0,,,,,,,,,,10000708146
2011,3,,1.0,,,,,,,,,,,,,22.0,,,,,,,,,,30000035480
2011,7,,6.0,1.0,,,,,,,,,,,,29.0,,,,,,,,,,720-2749403
2011,5,,15.0,3.0,,,,,,1.0,,,,,,9.0,,,,,,,,,,50000001999
2011,3,,1.0,,,,,7.0,,1.0,,,,,,18.0,,,,,,,,,,30000058513
2011,5,,5.0,,,,,,4.0,,,,,,,2.0,,,,,,,,,,50000024212
2011,7,,5.0,,,,,,,,,4.0,,,,305.0,,,,,,,,,,772-1505298
2011,3,,5.0,,,,,15.0,,4.0,,7.0,,1.0,,22.0,,,,,,,,,,30000027708
2011,3,,4.0,,,,,,,,,,,,,251.0,,,,,,,,,,362-1259997
2011,3,,6.0,2.0,,,,18.0,14.0,17.0,1.0,9.0,32.0,1.0,5.0,115.0,,,,,1.0,,,,,30000001281
2011,9,,4.0,,4.0,1.0,,,,,,,,,,216.0,,,,,,,,,,999-0332905
2011,1,,14.0,,6.0,3.0,,2.0,,,1.0,,,,1.0,497.0,,,,,,,,,,10000024224
2011,1,,1.0,,,,,,,,,,,,,7.0,,,,,,,,,,10000700940
2011,1,,17.0,,14.0,6.0,,2.0,,,,,207.0,,,952.0,,,,,,,,,,10000703927
2011,3,,1.0,,,,,10.0,,1.0,,5.0,41.0,2.0,,57.0,,,,,,,,,,30000000253
2011,3,,1.0,1.0,,,,3.0,2.0,3.0,,3.0,9.0,1.0,,25.0,,,,,,,,,,30000005415
2011,1,,1.0,,15.0,,,,6.0,,,,,,,860.0,,,,,,,,,,10000708149
2011,2,,2.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,20000704737
2011,3,,2.0,,,,,11.0,,1.0,,,,,,12.0,,,,,,,,,,30000058085
2011,1,,1.0,,,,,1.0,,,,,1.0,,,12.0,,,,,,,,,,10000001997
2011,2,,7.0,,,,,11.0,,1.0,,1.0,4.0,1.0,,32.0,,,,,,,,,,20000666657
2011,1,,2.0,,,,,,,,,,,,,458.0,,,,,,,,,,148-0834305
2011,3,,24.0,3.0,49.0,,,3.0,1.0,,,1.0,,1.0,,1507.0,,,,,,,,,,30000058471
2011,9,,104.0,5.0,17.0,,,143.0,1.0,17.0,26.0,7.0,10.0,13.0,1.0,475.0,,,,,,,,,,90002253891
2011,1,,8.0,1.0,,,,29.0,2.0,22.0,1.0,1.0,72.0,2.0,,456.0,,,,,6.0,,,,,10000002234
2011,1,,3.0,,,,,106.0,,,,,3.0,,,45.0,,,,,,,,,,10000708089
2011,1,,14.0,3.0,1.0,,,,,1.0,,,,,,15.0,,,,,,,,,,10000717996
2011,3,,1.0,,,,,3.0,,,,,,,,34.0,,,,,,,,,,30000058629
2011,3,,1.0,,,,,,,,,14.0,2.0,,,8.0,,,,,1.0,,,,,30000021897
2011,3,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,30000024303
2011,5,,10.0,1.0,,,,,,,,,,,,8.0,,,,,,,,,,50000097069
2011,7,,86.0,1.0,310.0,10.0,1.0,,,,,,,7.0,5.0,9102.0,,,,,,,,,,77197000003
2011,5,,4.0,,,,,,1.0,,,1.0,,,,10.0,,,,,,,,,,50000066343
2011,2,,1.0,1.0,,,,3.0,,,,1.0,,,,10.0,,,,,,,,,,20000101671
2011,5,,1.0,,,,,,,,,,,,,,,,,,,,,,,50000009247
2011,1,,1.0,,,,,,,,,,,,,41.0,,,,,,,,,,10000716195
2011,7,,3.0,,5.0,,,,,,,4.0,,,,1.0,,,,,,,,,,73000809992
2011,1,,1.0,,,,,,,,,,,,,,,,,,,,,,,10000014351
2011,1,,1.0,,,,,,,,,30.0,8.0,,,32.0,,,,,,,,,,10000016941
2011,3,,5.0,,,,,,,,,,,,,8.0,,,,,,,,,,30000057620
2011,1,,1.0,1.0,,,,4.0,,,,1.0,,,,38.0,,,,,,,,,,10000010735
2011,2,,8.0,1.0,,,,21.0,,1.0,,,3.0,1.0,,90.0,,,,,,,,,,20000657459
2011,5,,5.0,1.0,,,,7.0,,,,,,,,9.0,,,,,,,,,,50000068457
2011,7,,5.0,,23.0,,,,,,,,,1.0,,2.0,,,,,,,,,,711-3198028
2011,1,,3.0,,,,,,2.0,,,,,,,3.0,,,,,,,,,,10000021530
2011,1,,13.0,2.0,,,,9.0,,1.0,,,1.0,1.0,,10.0,,,,,,,,,,10000016401
2011,3,,3.0,,,,,11.0,,4.0,,,3.0,1.0,,43.0,,,,,,,,,,30000033022
2011,5,,14.0,,,,,,,,,,,,,13.0,,,,,,,,,,50000018716
2011,7,,16.0,1.0,119.0,,,,1.0,,,239.0,,,,885.0,,,,,,,,,,733-0975529
2011,2,,1.0,1.0,,,,9.0,1.0,1.0,,2.0,22.0,1.0,,38.0,,,,,,,,,,20000825146
2011,7,,6.0,,18.0,1.0,,,,,,64.0,,,,115.0,,,,,,,,,,77893200005
2011,7,,4.0,,3.0,,,,,,,158.0,,,,3.0,,,,,,,,,,795-4535105
2011,7,,25.0,2.0,,,,,,,,,,3.0,2.0,12.0,,,,,,,,,,737-1493496
2011,3,,10.0,1.0,,,,5.0,,,,,,,,10.0,,,,,,,,,,30000090308
2011,1,,15.0,,,,,9.0,,4.0,,2.0,,1.0,,11.0,,,,,,,,,,10000703536
2011,3,,2.0,,,,,2.0,1.0,,,,1.0,,1.0,5.0,,,,,2.0,,,,,30000001695
2011,5,,3.0,,,,,,5.0,,,,,,,6.0,,,,,,,,,,50000068437
2011,1,,1.0,,,,,1.0,,2.0,,,,,,17.0,,,,,,,,,,10000024573
2011,3,,2.0,,,,,6.0,3.0,,,,1.0,,,8.0,,,,,,,,,,30000090169
2011,9,,37.0,8.0,1.0,,,6.0,,2.0,,2344.0,16.0,2.0,4.0,237.0,,,,,2.0,,,,,966-0516727
2011,7,,3.0,,,,,,1.0,,,,,,,18.0,,,,,,,,,,723-2597945
2011,7,,36.0,3.0,20.0,,,,1.0,,,,,1.0,1.0,25.0,,,,,,,,,,726-0001165
2011,1,,2.0,,,,,,,3.0,,7.0,2.0,,4.0,39.0,,,,,1.0,,,,,10000705608
2011,5,,1.0,,,,,1.0,,,,,,,,51.0,,,,,,,,,,50000063283
2011,3,,1.0,,,,,2.0,,,,,,,,6.0,,,,,,,,,,30000022040
2011,1,,1.0,,,,,,,,,,,,,9.0,,,,,,,,,,10000704633
2011,5,,2.0,,,,,20.0,2.0,,,,,,,15.0,,,,,,,,,,50000068095
2011,1,,2.0,,,,,1.0,,,,2.0,,,,3.0,,,,,,,,,,10000718037
2011,9,,127.0,9.0,,,,8.0,55.0,7.0,2.0,130.0,1.0,9.0,5.0,1731.0,1.0,,,,,,,,,90000339858
2011,3,,1.0,,,,,4.0,,,,,,,,5.0,,,,,,,,,,30000015229
2011,1,,1.0,,,,,1.0,,,,,,,,2.0,,,,,,,,,,10000024833
2011,2,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,20002044820
2011,9,,58.0,4.0,,,,81.0,5.0,39.0,4.0,3.0,15.0,7.0,20.0,582.0,,,,1.0,8.0,,,,,90000395238
2011,7,,5.0,,5.0,,,,,,,5.0,,,,36.0,,,,,,,,,,77650800001
2011,9,,394.0,129.0,,,,47.0,,11.0,,,8.0,49.0,,155.0,1.0,,,,,,,,,90000210434
2011,1,,3.0,,,,,25.0,,,,,104.0,1.0,,4.0,,,,,,,,,,10000705138
2011,1,,1.0,,,,,,,1.0,,1.0,,,,45.0,,,,,,,,,,10000004166
2011,2,,1.0,1.0,,,,,,,,,,,,22.0,,,,,,,,,,20000028349
2011,1,,1.0,,,,,2.0,1.0,1.0,,1.0,2.0,,,31.0,,,,,,,,,,10000700210
2011,3,,14.0,1.0,,,,,,,,,,,,6.0,,,,,,,,,,30000029209
2011,7,,9.0,,2.0,,,,,,,,,1.0,1.0,149.0,,,,1.0,1.0,,,,,704-2802284
2011,7,,93.0,11.0,,,,,,,,,,14.0,10.0,40.0,,,,,,,,,,77810600004
2011,1,,2.0,,,,,2.0,1.0,,,,,,1.0,105.0,,,,,6.0,,,,,10000006207
2011,7,,3.0,,,,,,3.0,1.0,,,,,,44.0,,,,,,,,,,77894400003
2011,7,,29.0,2.0,,,,3.0,22.0,,1.0,6.0,18.0,9.0,,565.0,,,,,,,,,,761-1355156
2011,2,,3.0,1.0,,,,25.0,4.0,2.0,,,1.0,,,21.0,,,,,,,,,,20002354985
2011,3,,1.0,,,,,2.0,,,,,1.0,,,10.0,,,,,,,,,,30000024963
2011,3,,25.0,8.0,,,,8.0,,6.0,,14.0,2.0,3.0,,41.0,,,,,,,,,,30000058132
2011,3,,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,30000058173
2011,3,,1.0,,,,,,6.0,,,,,1.0,,153.0,,,,,,,,,,373-1374559
2011,1,,4.0,,,,,,1.0,,,,,,1.0,3.0,,,,,,,,,,10000024612
2011,2,,11.0,,2.0,,,4.0,,2.0,,,6.0,,,50.0,,,,,,,,,,20001190074
2011,2,,2.0,,,,,,,,,,,,,4.0,,,,,,,,,,20004155430
2011,1,,1.0,,,,,7.0,,,,,8.0,,,1.0,,,,,,,,,,10000012462
2011,7,,1.0,,,,,,,,,,,,,19.0,,,,,,,,,,758-2419109
2011,3,,1.0,1.0,,,,,,,,,,,,12.0,,,,,,,,,,30000057994
2011,9,,2428.0,635.0,,,,435.0,,23.0,,,39.0,161.0,,534.0,,,,,,,,,,90004114567
2011,1,,1.0,1.0,,,,4.0,,,,,,1.0,,36.0,,,,,,,,,,10000023797
2011,3,,36.0,,,,,4.0,,2.0,,,,2.0,,,,,,,,,,,,30000017308
2011,5,,7.0,,,,,,,,,,,,,,,,,,,,,,,50000068459
2011,7,,2.0,,6.0,,,,68.0,,,,,,2.0,13.0,,,,,,,,,,784-1564935
2011,3,,2.0,1.0,,,,8.0,,6.0,,,1.0,,,101.0,,,,,,,,,,30000015091
2011,1,,1.0,,,,,9.0,7.0,,,,,,,121.0,,,,,,,,,,10000700921
2011,9,,21.0,2.0,,,,56.0,,7.0,3.0,4.0,34.0,2.0,11.0,570.0,,,,,,,,,,90000601050
2011,1,,2.0,1.0,,,,,,,,,2.0,,,,2.0,,,,,,,,,10000703218
2011,2,,2.0,,,,,2.0,,,,,,,,2.0,,,,,,,,,,20000105071
2011,9,,181.0,8.0,256.0,,,2.0,117.0,,,6.0,,19.0,5.0,7961.0,,,,,,,,,,90000146672
2011,7,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,77310100001
2011,7,,3.0,,,,,,,,,105.0,,,,15.0,,,,,1.0,1.0,,,,776-0629353
2011,3,,2.0,,,,,,,1.0,,1.0,,,,18.0,,,,,,,,,,30000057135
2011,3,,1.0,,,,,9.0,1.0,2.0,,1.0,1.0,,,49.0,,,,,,,,,,30000027381
2011,7,,2.0,,,,,,,,,,,,,11.0,,,,,,,,,,776-0573460
2011,7,,5.0,,,,,,,,,,,3.0,1.0,6.0,,,,,,,,,,71283200001
2011,3,,1.0,,,,,1.0,,,,,,,,4.0,,,,,,,,,,30000032370
2011,3,,2.0,,,,,2.0,,,,,2.0,,,19.0,,,,,,,,,,30000057942
2011,3,,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,,30000058186
2011,3,,4.0,1.0,,,,3.0,,2.0,,,1.0,,,37.0,,,,,,,,,,30000027119
2011,1,,4.0,1.0,,,,9.0,,,,,,,,26.0,,,,,,,,,,10000708059
2011,2,,5.0,1.0,,,,72.0,,13.0,,28.0,10.0,2.0,3.0,242.0,,,,,,,,,,20001007846
2011,1,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,199-0712090
2011,1,,14.0,1.0,,,,3.0,,,,,,,,49.0,,,,,,,,,,10000715953
2011,3,,10.0,,,,,,,,1.0,,,1.0,,13.0,,,,,,,,,,30000018355
2011,3,,1.0,,,,,,,,,,,,,,,,,,,,,,,30000090286
2011,1,,1.0,,,,,,,,,2.0,34.0,,,40.0,,,,,3.0,,,,,10000005547
2011,2,,10.0,2.0,,,,2.0,,4.0,1.0,3.0,2.0,1.0,1.0,35.0,,,,,,,,,,20000405959
2011,3,,6.0,,,,,24.0,,,,,,,,35.0,,,,,,,,,,30000057575
2011,1,,19.0,,1.0,,,,,7.0,,,,2.0,,6.0,,,,,,,,,,10000018606
2011,3,,5.0,,,,,17.0,6.0,5.0,,,,1.0,1.0,162.0,,,,,1.0,,,,,30000011444
2011,7,,1.0,,,,,,,,,,,,,23.0,,,,,,,,,,71803100007
2011,5,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,50000068452
2011,3,,1.0,,,,,7.0,,1.0,,1.0,7.0,,7.0,127.0,,,,,3.0,,,,,30000022257
2011,5,,1.0,,,,,1.0,,,,,,,,15.0,,,,,,,,,,50000060784
2011,1,,3.0,1.0,,,,6.0,,2.0,,26.0,12.0,,,221.0,,18.0,,,,,,,,10000015435
2011,3,,1.0,,,,,9.0,1.0,3.0,,21.0,1.0,,2.0,111.0,,,,,,,,,,30000019772
2011,7,,14.0,,21.0,3.0,,,,,,1.0,,1.0,,46.0,,,,,,,,,,726-4030355
2011,7,,1.0,,,,,,,,,,,,,,,,,,,,,,,739-1968140
2011,7,,21.0,,14.0,,,,,,,,,,,127.0,,,,,,,,,,733-0633741
2011,9,,475.0,143.0,,,,23.0,,3.0,,,5.0,60.0,,200.0,,,,,,,,,,90000063069
2011,1,,2.0,,,,,1.0,,,,,,,,11.0,,,,,,,,,,10000714725
2011,1,,1.0,,,,,,,1.0,,1.0,11.0,,,16.0,1.0,,,,,,,,,10000014066
2011,7,,4.0,,5.0,,,,,,,,,,,5.0,,,,,,,,,,771-0980800
2011,3,,1.0,,,,,15.0,,7.0,1.0,,,,,49.0,,,,,,,,,,30000021161
2011,7,,10.0,,,,,,,,,,,2.0,,30.0,,,,,,,,,,736-4176531
