year,agency,q035,q001,q002,q003,q004,q005,q013,q036,q037,q038,q025,q068,q014,q024,q027,q067,q039,q040,q066,q044,q045,q051,q052,q064,arid
2005,3,1.0,5.0,,,,,,,4.0,,5.0,,,6.0,688.0,,,,,,12.0,,,,30000034250
2005,3,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,30000026530
2005,3,16.0,,,,,,,6.0,,,1.0,1.0,,2.0,72.0,,,,,,,,,,338-3394955
2005,2,3.0,,,,,,1.0,3.0,,,6.0,19.0,,2.0,55.0,,,,,4.0,,,,,20000542649
2005,4,40.0,3042.0,22.0,2.0,,,69.0,2415.0,166.0,2.0,2029.0,384.0,379.0,99.0,79916.0,,,,,10.0,1.0,,,,40000008551
2005,1,847.0,1043.0,17.0,44.0,,1.0,72.0,537.0,816.0,7.0,2314.0,520.0,449.0,47.0,28090.0,,1.0,,,49.0,,,,,10000013044
2005,7,41.0,,,,,,,,1.0,,,,,,204.0,,,,,,,,,,77667200009
2005,7,2.0,,,,,,,,,,,,,,44.0,,,,,,,,,,71705700001
2005,3,1.0,1.0,,,,,1.0,,1.0,,2.0,,,,19.0,,,,,9.0,,,,,30000005840
2005,2,6.0,,,,,,,,,,22.0,,,7.0,632.0,,,,,5.0,,,,,20001194951
2005,3,4.0,,,,,,,1.0,,,1.0,,,3.0,102.0,,,,,5.0,,,,,30000004187
2005,7,8.0,2.0,,,,,,224.0,19.0,,64.0,,10.0,1.0,7278.0,,,,,,,,,,77499100008
2005,2,2.0,1.0,,,,,4.0,,,,4.0,,,,220.0,,,,,,,,,,20003100460
2005,3,6.0,,,,,,,,1.0,,7.0,1.0,,,5.0,1.0,,,,,,,,,30000005617
2005,1,3.0,6.0,,,,,13.0,3.0,17.0,7.0,20.0,296.0,1.0,7.0,704.0,238.0,,,,2.0,,,,,10000013688
2005,2,12.0,,,,,,,1.0,,,,,,1.0,3.0,,,,1.0,1.0,,,,,20000786555
2005,2,3.0,,,,,,,1.0,,,1.0,9.0,,,12.0,,,,,1.0,1.0,,,,20002265335
2005,3,12.0,9.0,,,,,1.0,1.0,3.0,,2.0,92.0,3.0,,283.0,,,,,,,,,,30000017985
2005,7,14.0,,,,,,,,,,,,,,9.0,,,,,,,,,,77398600002
2005,7,18.0,,,,,,,,,,,,,,2.0,,,,,,,,,,77517100003
2005,3,5.0,,,,,,3.0,,,,,,,,,,,,,,,,,,335-1805251
2005,4,6.0,,,,,,2.0,3.0,5.0,,29.0,4.0,,6.0,480.0,,,,,,,,,,40000004474
2005,3,5.0,,,,,,,,,,,,,,8.0,,,,,,,,,,338-3384092
2005,1,1.0,,,,,,2.0,,,,1.0,,,1.0,35.0,,,,,,,,,,10000017043
2005,1,1.0,1017.0,11.0,,,1.0,136.0,4252.0,987.0,21.0,2814.0,14.0,385.0,123.0,111665.0,6.0,2.0,,,2857.0,9.0,,,2.0,10000001741
2005,3,1.0,,,,,,,1.0,,,,3.0,,3.0,2.0,,,,,1.0,,,,,30000015046
2005,4,2.0,,,,,,,,,,,,,,12.0,,,,,,,,,,40000007788
2005,7,154.0,,,,,,,,,,,,,1.0,98.0,,1.0,,,,,,,8.0,71715809993
2005,7,2.0,,,,,,,1.0,,,,,,2.0,108.0,,1.0,,,,,,,,77062400007
2005,2,26.0,,,,,,1.0,,,,4.0,3.0,,2.0,11.0,,,,,,,,,,20000457547
2005,4,3.0,,,,,,,,,,,,,,,,,,,,,,,,40000005778
2005,2,58.0,210.0,8.0,,,,,87.0,88.0,,2109.0,1.0,94.0,48.0,19350.0,,1.0,2.0,13.0,143.0,3790.0,,,,20001072246
2005,3,4.0,,,,,,7.0,,,,12.0,5.0,,,28.0,,,,1.0,7.0,,,,,30000028211
2005,1,124.0,3.0,,,,1.0,61.0,3.0,59.0,5.0,135.0,43.0,3.0,6.0,1522.0,,1.0,,,47.0,,,,,10000023695
2005,3,8.0,,,,,,1.0,,2.0,,5.0,1.0,,,37.0,,,,,3.0,,,,,30000001143
2005,7,390.0,,,,,1.0,,2.0,1.0,,,,,,679.0,,,,,,,,,,77428000003
2005,1,10.0,,,,,,1.0,,,,2.0,,,,20.0,,,,,2.0,1.0,,,,10000014221
2005,3,3.0,,,,,,1.0,,,,1.0,36.0,,,42.0,,,,,,,,,,30000033458
2005,4,39.0,,,,,,,,,,31.0,2.0,,,,,,,,,,,,,40000006679
2005,1,18.0,,,,,,3.0,2.0,,,1.0,7.0,,3.0,464.0,,,,,12.0,,,,,10000012072
2005,3,1.0,,,,,,1.0,,1.0,,1.0,,,,31.0,,,,,,,,,,30000002476
2005,3,2.0,,,,,,,,,,,,,,8.0,,,,,1.0,,,,,30000015305
2005,1,4.0,11.0,,,,,5.0,82.0,14.0,,38.0,6.0,9.0,14.0,829.0,1.0,,,,20.0,2.0,,,,10000007745
2005,7,1.0,,,,,,,,,,,,,,18.0,,,,,,,,,,73932909993
2005,2,18.0,,,,,,,,2.0,,5.0,1.0,,1.0,64.0,,,,,1.0,,,,,20000596848
2005,7,56.0,,,,,,,1.0,,,2.0,5.0,,1.0,128.0,3.0,,,,21.0,2.0,,,,77469500007
2005,7,18.0,,,,,,,2.0,3.0,,3.0,,,,83.0,,1.0,,1.0,1.0,1.0,,,1.0,71251100003
2005,5,23.0,,,,,,,,,,1.0,,,,,,,,,,,,,,50000009589
2005,7,10.0,,,,,,,,,,,,,,72.0,,,,,,,,,,77208000003
2005,3,4.0,,,,,,,,,,13.0,,,,13.0,,,,,1.0,,,,,346-0392285
2005,3,2.0,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,30000018630
2005,7,7.0,,,,,,,,,,,,,,,,,,,,,,,,77909900008
2005,1,1.0,,,,,,1.0,1.0,,,13.0,7.0,,,38.0,,,,,1.0,,,,,10000000325
2005,7,11.0,,,,,,,,1.0,,5.0,,,1.0,76.0,,,1.0,,2.0,2.0,,,,72122400001
2005,7,17.0,11.0,,,,,,88.0,12.0,,25.0,,1.0,1.0,2426.0,,3.0,,,120.0,57.0,,,,736-3440533
2005,7,16.0,3.0,,,,,10.0,2.0,20.0,2.0,16.0,,,,2034.0,,,,2.0,104.0,45.0,,,,77794500000
2005,7,23.0,2.0,,,,,2.0,4.0,8.0,,19.0,,,3.0,653.0,,,,,,,,,,71956000003
2005,7,5.0,,,,,,,,,,,,,,2.0,,,,,,,,,,77969900009
2005,7,2.0,,,,,,,,,,,,,,11.0,,,,,,,,,,77235200007
2005,7,1.0,,,,,,,,,,1.0,,,27.0,1889.0,,,,,,,,,,71374500006
2005,7,104.0,,,,,,,,,,,,,,11.0,,1.0,,,,,,,1.0,72164509990
2005,1,98.0,84.0,,,,,,4.0,294.0,,418.0,,34.0,14.0,24643.0,,,,,414.0,1182.0,,,,148-0875093
2005,7,1.0,,,,,,,,,,1.0,,,2.0,45.0,,1.0,,,,,,,,768-0570826
2005,4,3.0,,,,,,1.0,,1.0,,5.0,32.0,,,29.0,,,,,7.0,,,,,40000003043
2005,4,2.0,,,,,,,,,,17.0,,,,14.0,,,,,,,,,,40000004492
2005,3,13.0,,,,,,3.0,,,,17.0,,,1.0,78.0,,1.0,,,2.0,3.0,,,,30000016450
2005,7,1.0,,,,,,,,1.0,,,,,,9.0,,,,,,,,,,77304400001
2005,2,1.0,25.0,,,,,,,1.0,,1.0,3.0,5.0,1.0,38.0,,,,,,,,,,20000795968
2005,3,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,338-3602342
2005,7,1.0,1.0,,,,,1.0,11.0,5.0,,51.0,,,3.0,473.0,,,,3.0,33.0,16.0,,,,77257500009
2005,3,8.0,,,,,,,,,,1.0,5.0,,,26.0,,,,,,,,,,30000016606
2005,7,48.0,,,,,,,,,,,,,,26.0,,,,,,,,,,72482109991
2005,7,10.0,,,,,,,,,,,,,,,,,,,,,,,,73833409991
2005,1,13.0,,,,,,3.0,,,,9.0,14.0,,4.0,31.0,,,,,,,,,,10000004284
2005,1,9.0,1.0,,,,,2.0,1.0,,,3.0,3.0,,,38.0,,,,1.0,2.0,,,,,10000023038
2005,4,11.0,1.0,,,,,,13.0,2.0,,1.0,,2.0,,85.0,,,,,5167.0,380.0,,,,40000014939
2005,3,1.0,,,,,,,4.0,,,,,,,17.0,,,,,,,,,,338-3395567
2005,2,84.0,2.0,,,,,7.0,29.0,8.0,,159.0,20.0,,6.0,236.0,,22.0,,7.0,71.0,8.0,,,,20000659855
2005,1,2.0,,,,,,,1.0,,,,1.0,,1.0,12.0,,,,,,,,,,133-1005790
2005,3,1.0,,,,,,,1.0,,,,,,,97.0,,,,,9.0,,,,,30000027933
2005,7,5.0,,,,,,,,1.0,,,,,,71.0,,,,,,,,,,73418909997
2005,2,1.0,37.0,1.0,,,,,40.0,,,12.0,24.0,25.0,16.0,3836.0,,,,,,,,,,20002712969
2005,4,8.0,,,,,,,2.0,1.0,,1.0,1.0,,3.0,340.0,,,,,,,,,,40000005746
2005,3,10.0,,,,,,,3.0,,,,,1.0,1.0,47.0,,,,,,,,,,338-3394926
2005,3,1.0,,,,,,,7.0,,,,,,1.0,11.0,,,,,,,,,,338-3394999
2005,3,5.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,30000012384
2005,3,2.0,,,,,,1.0,1.0,,,,1.0,,,8.0,,,,,,,,,,30000019525
2005,7,1.0,,,,,,,10.0,,,,,,,1.0,,,,,68.0,25.0,,,,775-2820143
2005,3,1.0,,,,,,,16.0,2.0,1.0,,3.0,,,93.0,,,,,1.0,,,,,30000022407
2005,1,1.0,,,,,,,,,,,7.0,,,8.0,,,,,,,,,,10000003839
2005,7,1.0,,,,,,,39.0,6.0,,2.0,1990.0,,9.0,526.0,1885.0,4.0,,,,,,,6.0,71375809998
2005,2,22.0,,,,,,,,,,,,,,2.0,,,,,,,,,,20003223583
2005,7,3.0,,,,,,,,2.0,,,,,,49.0,,,,,,3.0,,,,75219909990
2005,7,1.0,,,,,,,51.0,1.0,,16.0,,,1.0,742.0,,,,2.0,5.0,52.0,,,,72111400007
2005,7,3.0,,,,,,21.0,,,,,,,2.0,2511.0,,,,,,,,,,72467100004
2005,7,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,77471200001
2005,1,38.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,175-2985537
2005,2,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,20003311387
2005,7,7.0,,,,,,,28.0,,,1.0,,,1.0,110.0,,,,,2.0,,,,,738-2359627
2005,3,2.0,1.0,,,,,1.0,,,,1.0,10.0,,5.0,25.0,,,,,,,,,,30000017749
2005,3,2.0,3.0,1.0,,,,,2.0,1.0,,15.0,1.0,,,16.0,,,,1.0,1.0,,,,,30000021987
2005,2,428.0,1.0,,,,,,,,,20.0,,,1.0,1535.0,,,,,,,,,,20002859109
2005,7,3.0,,,,,,,,,,3.0,,,7.0,40.0,,,,,,,,,,73213309992
2005,1,16.0,,,,,,,,,,6.0,,,2.0,41.0,,,,,3.0,,,,,10000009408
2005,3,1.0,,,,,,,,,,2.0,22.0,,4.0,22.0,,,,,,,,,,30000029786
2005,1,1.0,5.0,,,,,6.0,5.0,1.0,1.0,41.0,97.0,3.0,7.0,392.0,,,,,8.0,,,,,10000010523
2005,3,16.0,,,,,,,,,,3.0,,,,5.0,,,,,,,,,,30000001047
2005,7,324.0,4.0,,,,1.0,,,4.0,,25.0,,,3.0,1448.0,,,3.0,1.0,272.0,422.0,,,,77465600054
2005,2,4.0,,,,,,,,3.0,1.0,2.0,19.0,,1.0,102.0,,,,,2.0,,,,,20000491569
2005,3,4.0,,,,,,2.0,,1.0,,3.0,7.0,,1.0,9.0,,,,,,,,,,30000014633
2005,2,1.0,,,,,,,,,,,8.0,,,7.0,,,,,,,,,,20000034153
2005,7,84.0,,,,,,,34.0,,,,,,3.0,26677.0,,,,,,,,,,73802909995
2005,7,9.0,,,,,1.0,,,2.0,,1.0,,,3.0,48.0,,,,,,,,,,71910500003
2005,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,73840909995
2005,7,1.0,,,,,,,,,,,,,,7.0,,,,,,,,,,71227609994
2005,3,5.0,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,30000011307
2005,3,4.0,,,,,,7.0,1.0,2.0,,30.0,23.0,,,34.0,,,,,,,,,,30000010842
2005,4,16.0,7.0,,,,,,1.0,18.0,,,49.0,2.0,,429.0,,,,,,,,,,40000008159
2005,1,1.0,35.0,3.0,,,,541.0,237.0,353.0,19.0,46.0,,14.0,4.0,2269.0,,1.0,,100.0,1207.0,1064.0,,,,10000014761
2005,1,31.0,,,,,,,,,,2.0,,,,,,,,,,,,,,10000024192
2005,7,3.0,197.0,1.0,1.0,1.0,,,683.0,572.0,,1210.0,,77.0,22.0,50648.0,,,,16.0,30.0,3919.0,,,,77699300007
2005,3,2.0,,,,,,1.0,1.0,,,4.0,5.0,,1.0,82.0,,,,,6.0,,,,,30000008136
2005,7,34.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,71471109991
2005,7,3.0,5.0,,,,,,,,,,,,,1292.0,,,,,65.0,,,,,73028209994
2005,1,10.0,,,,,,,,,,5.0,1.0,,,52.0,,,,,2.0,,,,,10000013142
2005,3,3.0,,,,,,,1.0,,,5.0,25.0,,,22.0,2.0,,,1.0,4.0,,,,,30000005766
2005,3,2.0,1.0,,,,,1.0,,,,,3.0,,3.0,4.0,2.0,,,,4.0,,,,,30000002467
2005,3,17.0,,,,,,,2.0,,,3.0,1.0,,1.0,33.0,,,,,2.0,,,,,30000015275
2005,7,1.0,,,,,,,,,,4.0,,,,36.0,,,,,,,,,,73444109999
2005,7,1.0,13.0,4.0,,,,134.0,270.0,17.0,,41.0,,19.0,3.0,1633.0,,,,2.0,190.0,4.0,,,,77892800004
2005,1,7.0,,,,,,1.0,,,,7.0,,,,14.0,,,,,1.0,,,,,10000014260
2005,7,3.0,,,,,,,,1.0,,,,,,14.0,,,,,,,,,,786-0892286
2005,7,13.0,114.0,5.0,1.0,,,,1532.0,1443.0,,304.0,,29.0,58.0,3662.0,,,,1.0,93.0,207.0,,,,74216200005
2005,7,1.0,,,,,,,1.0,3.0,,3.0,,,1.0,49.0,,,,,29.0,,,,,77734800004
2005,7,5.0,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,70887809994
2005,2,1.0,,,,,,,,,,1.0,1.0,,2.0,44.0,,,,,1.0,,,,,20000773247
2005,7,3.0,2.0,2.0,1.0,,1.0,,,,15.0,1.0,,3.0,45.0,227.0,,2.0,,,1.0,,,,2.0,71478900009
2005,3,,2.0,,,,,1.0,4.0,,,,,,,15.0,,,,,,,,,,30000024229
2005,3,,1.0,,,,,2.0,1.0,,,,,,,15.0,,,,,,,,,,30000090141
2005,4,,2.0,,,,,4.0,,2.0,,1.0,138.0,,,51.0,,,,,,,,,,40000000709
2005,1,,1.0,,,,,2.0,,5.0,,7.0,,1.0,1.0,79.0,,,,,1.0,,,,,10000002137
2005,3,,87.0,2.0,,,,1.0,1.0,25.0,1.0,,183.0,85.0,,222.0,3.0,,,,,,,,,30000026665
2005,2,,2.0,,,,,1.0,,2.0,,,124.0,,,111.0,,,,,2.0,,,,,20000821120
2005,3,,1.0,,,,,1.0,,,,1.0,,,,4.0,,,,,,,,,,30000011739
2005,3,,1.0,,,,,1.0,,,,3.0,19.0,2.0,,35.0,,,,,,,,,,30000017870
2005,7,,1.0,,,,,,,2.0,,,,,,19.0,,,,,2.0,1.0,,,,733-0515201
2005,7,,15.0,2.0,,,,,44.0,18.0,,,,10.0,1.0,2284.0,,,,,,6.0,,,,77517300005
2005,3,,1.0,,,,,,1.0,2.0,,,,,,50.0,,,,,1.0,,,,,30000008811
2005,7,,7.0,,,,,,,14.0,,3.0,,,,181.0,,,,,,4.0,,,,77939700002
2005,2,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,20000809324
2005,2,,1.0,,,,,1.0,,2.0,,1.0,23.0,,,28.0,,,,,,2.0,,,,20003027763
2005,3,,5.0,,,,,2.0,,9.0,,7.0,32.0,2.0,5.0,20.0,2.0,,,,10.0,1.0,,,,366-0626683
2005,4,,5.0,,,,,,17.0,4.0,,8.0,5.0,1.0,,306.0,,,,,,2.0,,,,40000006051
2005,7,,1.0,,,,,,5.0,11.0,,8.0,,,1.0,1336.0,,,,,,,,,,786-0803944
2005,1,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,104-3612766
2005,4,,2.0,,,,,,,1.0,,,12.0,2.0,,12.0,,,,,,,,,,40000013666
2005,3,,1.0,,,,,,,,,,8.0,,,3.0,,,,,,,,,,30000026896
2005,2,,1.0,,,,,,,,,,,,,56.0,,,,,1.0,,,,,20000045627
2005,4,,2.0,,,,,,538.0,46.0,,210.0,2.0,7.0,9.0,18197.0,1.0,,,2.0,2.0,652.0,,,,40000008529
2005,4,,1.0,,,,,6.0,3.0,19.0,,,,1.0,,63.0,,,,,,,,,,40000015648
2005,3,,1.0,,,,,,,5.0,,,1.0,,,2.0,,,,,1.0,,,,,30000035377
2005,7,,2.0,,,,,,1.0,6.0,,,,,,593.0,,,,,1.0,1.0,,,,77976700006
2005,2,,1.0,1.0,,,,10.0,1.0,25.0,3.0,88.0,5.0,1.0,1.0,248.0,,,,,13.0,,,,,20000913940
2005,2,,1.0,,,,,1.0,,,,1.0,,,,82.0,,,,,,,,,,20002636083
2005,7,,5.0,,,,,,191.0,,,615.0,,1.0,,1.0,,,,,,,765.0,,,72295609996
2005,7,,2.0,,,,1.0,,5.0,7.0,2.0,4.0,14.0,,3.0,62.0,4.0,,,,2.0,,,,,752-2240353
2005,1,,28.0,2.0,,,,1.0,6.0,1.0,,,2.0,1.0,1.0,85.0,,1.0,,,2.0,,,,,10000021383
2005,2,,2.0,,,,,,23.0,2.0,,,,1.0,,54.0,,,,,,,,,,20000033772
2005,3,,1.0,,,,,,1.0,,,,9.0,,,39.0,9.0,,,,,,,,,30000035236
2005,7,,1.0,,,,,,,2.0,,,,,,99.0,,,,,2.0,10.0,,,,71245300002
2005,4,,3.0,1.0,,,,9.0,,7.0,2.0,2341.0,7.0,1.0,24.0,5288.0,5.0,2.0,,,3.0,,,,1.0,40000014191
2005,7,,2.0,,,,,,,,,,,,,2.0,,,,,2.0,,,,,771-0654171
2005,3,,1.0,1.0,,,,1.0,,1.0,,,,,,36.0,,,,,23.0,2.0,,,,30000013102
2005,4,,16.0,1.0,,,,,,,,6.0,,4.0,,523.0,,,,1.0,2.0,16.0,,,,40000008857
2005,4,,8.0,1.0,,,,,,,,,3.0,3.0,,74.0,,,,,,,,,,40000008247
2005,3,,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,30000027096
2005,7,,1.0,,,,,,,1.0,,1.0,,,2.0,26.0,,,,,5.0,1.0,,,,77015500006
2005,2,,1.0,,,,,,,4.0,,,,,,27.0,,,,,,,,,,20002684132
2005,2,,25.0,2.0,,,,2.0,,6.0,5.0,,1.0,12.0,2.0,150.0,,,,,,,,,,20000060143
2005,7,,4.0,,,,,,,1.0,,12.0,,,,285.0,,,,,194.0,2.0,,,,71991500005
2005,1,,21.0,,,,,,59.0,16.0,,135.0,,8.0,1.0,10413.0,,,,,90.0,285.0,,,,10000024189
2005,7,,23.0,2.0,,,,,8.0,22.0,,5.0,,15.0,,204.0,,,,,605.0,39.0,,,,77943800003
2005,2,,3.0,,,,,1.0,1.0,1.0,,14.0,4.0,1.0,2.0,126.0,4.0,17.0,,,28.0,,,,,20000808176
2005,3,,1.0,,,,,,,,,,,,,7.0,,,,,,,,,,30000090235
2005,3,,1.0,,,,,2.0,2.0,1.0,,11.0,54.0,2.0,1.0,227.0,,,,,14.0,,,,,30000015504
2005,3,,2.0,1.0,,,,,,,,,2.0,,,1.0,2.0,,,,,,,,,30000024516
2005,3,,6.0,1.0,,,,,,3.0,2.0,15.0,49.0,3.0,17.0,556.0,,16.0,,,2.0,,,,9.0,30000032185
2005,3,,1.0,,,,,4.0,,1.0,,36.0,2.0,1.0,,89.0,1.0,17.0,,,,,,,,30000011124
2005,3,,5.0,,,,,,,6.0,,,,,1.0,23.0,,,,,,,,,,30000027238
2005,7,,535.0,28.0,,,,,2651.0,38.0,,83.0,,394.0,,1532.0,,,,,9088.0,,,,,77756600001
2005,7,,1.0,,,,,,,6.0,,,,,,13.0,,,,,27.0,,,,,777-0463885
2005,1,,1.0,,,,,2.0,3.0,1.0,,1.0,4.0,,,34.0,,,,,1.0,,,,,10000011504
2005,4,,1.0,,,,,1.0,1.0,1.0,,,,,1.0,47.0,,,,,,,,,,40000006947
2005,1,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,10000021686
2005,2,,1.0,,,,,,,,,1.0,9.0,,,13.0,,,,,,,,,,20002667911
2005,4,,3.0,,,,,,32.0,2.0,,,,,3.0,2140.0,,,,,14.0,,,,,40000003257
2005,7,,1.0,,,,,,,,,,,,,74.0,,,,,,,,,,71589800006
