year,agency,q035,q001,q002,q003,q004,q005,q013,q036,q037,q038,q025,q068,q014,q024,q027,q067,q039,q040,q066,q044,q045,q051,q052,q064,arid
2004,3,1.0,,,,,,2.0,,,,4.0,17.0,,1.0,35.0,1.0,,,,,,,,,30000011236
2004,2,90.0,2.0,,,,,24.0,23.0,4.0,,153.0,29.0,1.0,3.0,251.0,3.0,29.0,,10.0,65.0,7.0,,,2.0,20000659855
2004,1,6.0,,,,,,,1.0,,,,1.0,1.0,,4.0,,,,,,,,,,133-1005790
2004,2,11.0,45.0,5.0,,,,98.0,21.0,14.0,,104.0,39.0,1.0,7.0,1676.0,,,,15.0,539.0,42.0,,,,20000233031
2004,3,8.0,1.0,,,,,,8.0,,,1.0,,,3.0,64.0,,,,,,,,,,338-3394926
2004,3,2.0,1.0,,,,,,4.0,,,,,,,15.0,,,,,,,,,,338-3394999
2004,4,7.0,4.0,,,,,12.0,1.0,2.0,,,,,3.0,322.0,,3.0,,,,,,,3.0,40000005746
2004,3,2.0,,,,,,,6.0,,,1.0,,1.0,,,,,,,1.0,,,,,30000001176
2004,3,4.0,1.0,,,,,13.0,,,,1.0,,1.0,,10.0,,,,,,,,,,30000016606
2004,1,2.0,488.0,45.0,,,,,1.0,64.0,,3.0,5.0,16.0,11.0,7400.0,5.0,2.0,,,4.0,,,,3.0,156-0811711
2004,3,8.0,,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,,,338-3602342
2004,7,2.0,2.0,,,,,6.0,3.0,,,5.0,,,2.0,204.0,,,,,2.0,,,,,73032309995
2004,1,8.0,,,,,,,1.0,,,1.0,30.0,,3.0,84.0,,,,2.0,24.0,,,,,10000012134
2004,4,22.0,,,,,,38.0,1.0,4.0,,13.0,16.0,1.0,13.0,369.0,5.0,19.0,,,3.0,2.0,,,,40000002720
2004,2,1.0,,,,,,,1.0,,,2.0,,,,7.0,,1.0,,,2.0,,,,,20000184142
2004,3,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,338-3597676
2004,3,14.0,144.0,25.0,,,,246.0,59.0,99.0,16.0,185.0,103.0,18.0,36.0,5349.0,,,,,295.0,7.0,,,,30000009846
2004,7,16.0,,,,,,,,,,,,,,1.0,,,,,,,,,,73833409991
2004,1,27.0,,,,,,1.0,1.0,,,4.0,6.0,,,10.0,,,,,,,,,,10000023038
2004,1,1.0,,1.0,,,,2.0,2.0,1.0,,9.0,6.0,5.0,13.0,29.0,2.0,6.0,,14.0,102.0,16.0,,,,10000024171
2004,2,1.0,,,,,,6.0,1.0,,,22.0,7.0,,3.0,50.0,1.0,,,,16.0,,,,,20000832470
2004,7,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,741-2015322
2004,7,1.0,,,,,,,,,,1.0,,,,15.0,,,,,,,,,,71531100008
2004,7,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,71683500009
2004,5,2.0,,,,,,,,,,,,,,,,,,,,,,,,50000060238
2004,7,7.0,,,,,,39.0,,,,1.0,,,3.0,4160.0,,,,,,,,,,72467100004
2004,1,53.0,1499.0,154.0,2.0,,,148.0,141.0,351.0,3.0,183.0,59.0,116.0,98.0,11289.0,18.0,,,11.0,93.0,32.0,,,,10000000008
2004,1,40.0,185.0,30.0,,,,316.0,283.0,29.0,2.0,784.0,480.0,34.0,68.0,9474.0,298.0,,,,108.0,,,,,10000000024
2004,1,37.0,,,,,,,,,,1.0,,,,,,,,,,,,,,175-2985537
2004,3,5.0,1.0,,,,,2.0,,,,3.0,3.0,,,2.0,,,,,,,,,,30000032511
2004,7,3.0,,,,,,,,,,,,,1.0,110.0,,,,1.0,1.0,,,,,77471200001
2004,4,1.0,,,,,,,,1.0,,2.0,1.0,,,2.0,1.0,,,,1.0,,,,,40000006326
2004,5,8.0,,,,,,,,,,,,,,,,,,,,,,,,50000062568
2004,3,2.0,,,,,,5.0,,,,,1.0,,,6.0,,,,,,,,,,30000019525
2004,3,13.0,,,,,,,,,,1.0,,,1.0,5.0,,,,,,,,,,30000012384
2004,5,15.0,,,,,,,35.0,22.0,20.0,15.0,,,,635.0,,,,,32.0,,,,,50000005536
2004,3,1.0,,,,,,12.0,13.0,1.0,1.0,,10.0,,,105.0,,,,,1.0,,,,,30000022407
2004,2,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,20003223583
2004,3,30.0,,,,,,,,,,7.0,16.0,,,22.0,7.0,2.0,,,5.0,,,,1.0,30000019459
2004,5,5.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,541-1592297
2004,1,1.0,,,,,,2.0,,,,,5.0,,,15.0,,,,,,,,,,10000003839
2004,7,4.0,,,,,,,,,,,,,,,,,,,,,,,,70889609990
2004,3,6.0,,,,,,6.0,,,,2.0,1.0,,,68.0,,,,,6.0,,,,,30000006683
2004,7,1.0,,,,,,,,,,,,,,23.0,,,,,,,,,,71052700008
2004,3,2.0,,,,,,,3.0,,,2.0,,,1.0,2.0,,4.0,,,,1.0,,,4.0,338-3543758
2004,7,12.0,,,,,,,,,,,,,,173.0,,,,,,,,,,75219909990
2004,1,126.0,4.0,1.0,,,,14.0,,2.0,,15.0,22.0,,,496.0,,66.0,1.0,1.0,1.0,,,,,10000000209
2004,4,1.0,42.0,,,,,2.0,234.0,14.0,,68.0,1.0,3.0,15.0,15367.0,1.0,1.0,,,5.0,6.0,,,,40000008529
2004,2,1.0,4.0,1.0,,,,7.0,,1.0,,1.0,25.0,4.0,,51.0,20.0,,,,4.0,,,,,20000491569
2004,2,897.0,6903.0,782.0,,,,1.0,1917.0,123.0,,4406.0,26.0,242.0,192.0,54600.0,23.0,1.0,,,2339.0,593.0,,,1.0,20001644643
2004,3,1.0,2.0,,,,,18.0,,5.0,,13.0,36.0,,,68.0,,,,,1.0,1.0,,,,30000020369
2004,7,1.0,1.0,,,,,,3.0,,,,,,,33.0,,,,,,1.0,,,,72182409993
2004,7,1.0,,,,,,,,4.0,211.0,,,,,27.0,,,,,,,,,,73447509991
2004,1,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,2.0,,,,,10000002302
2004,7,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,73840909995
2004,1,8.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,10000014347
2004,2,24.0,18.0,1.0,,,,,8.0,5.0,,596.0,45.0,3.0,11.0,14433.0,,,,,10.0,,,,1.0,20001088890
2004,3,2.0,,,,,,7.0,,,,5.0,,,2.0,4.0,,,,,16.0,1.0,,,,30000034186
2004,1,8.0,,,,,,6.0,1.0,,,4.0,,,,54.0,,2.0,,,1.0,1.0,,,,10000011573
2004,3,4.0,,,,,,,,,,3.0,,,,2.0,,1.0,,,,,,,,30000014690
2004,3,6.0,,,,,,1.0,,,,2.0,,,,12.0,,,,,2.0,,,,,30000010378
2004,2,5.0,22.0,3.0,,,,,34.0,,,23.0,,8.0,5.0,3804.0,,,,,,1.0,,,,20001966578
2004,3,3.0,,,,,,8.0,,2.0,,1.0,25.0,,1.0,44.0,,,,,,,,,,30000017749
2004,7,3.0,,,,,,,,,,,,,,221.0,,,,,,,,,,77060700007
2004,7,1.0,1.0,1.0,,,,1.0,4.0,,,,,,2.0,1142.0,,,,,1.0,,,,,772-1332273
2004,2,389.0,28.0,3.0,,,,,,,,27.0,6.0,,,1510.0,,,,,,,,,,20002859109
2004,3,3.0,,,,,,1.0,,2.0,,17.0,,1.0,,11.0,,,,,,,,,,30000021987
2004,1,3.0,,,,,,4.0,,1.0,,9.0,,,,42.0,,1.0,,1.0,1.0,,,,,10000009408
2004,2,2.0,,,,,,2.0,,1.0,,1.0,7.0,1.0,,22.0,,,,,,,,,,20000546544
2004,3,1.0,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,30000029786
2004,7,2.0,,,,,,,,,,,,,5.0,17.0,,,,,1.0,,,,,77654400003
2004,3,12.0,,,,,,3.0,,,,4.0,6.0,,,6.0,,,,,,,,,,30000001047
2004,7,74.0,8.0,2.0,,,,,1.0,,,24.0,174.0,,4.0,765.0,153.0,1.0,,3.0,7.0,76.0,,,,77465600054
2004,1,34.0,10.0,,,,,6.0,,2.0,,20.0,5.0,3.0,9.0,459.0,3.0,,,,30.0,,,,,10000010523
2004,2,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,20003033858
2004,7,7.0,,,,1.0,2.0,1.0,2.0,,,,,,2.0,68.0,,,,,,,,,,74728209997
2004,1,1.0,,,,,,2.0,3.0,,,,,,2.0,22.0,,,,,,,,,,10000014187
2004,2,1.0,678.0,49.0,,,,,,18.0,,960.0,,42.0,8.0,5412.0,,,,,6.0,,,,,20002576572
2004,3,220.0,16.0,,,,,84.0,4.0,35.0,2.0,106.0,12.0,13.0,2.0,1274.0,,,,9.0,366.0,16.0,,,,30000011813
2004,7,7.0,,,,,,1.0,,1.0,,2.0,,,,36.0,,1.0,,,,,,,1.0,764-0785393
2004,2,1.0,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,20000440446
2004,3,30.0,,,,,,2.0,,,,2.0,,,,11.0,,,,,4.0,,,,,30000015275
2004,5,34.0,,,,,,1.0,5.0,,,1.0,,,3.0,162.0,,1.0,,,,,,,,50000024694
2004,7,2.0,1.0,,,,,,9.0,,,3.0,,,12.0,26.0,,,,,,,,,,77069800005
2004,7,1.0,,,,,,,,,,4.0,,,4.0,1120.0,,1.0,,,10.0,1.0,,,2.0,77632300003
2004,3,2.0,,,,,,2.0,,,,1.0,2.0,,1.0,7.0,,,,,,,,,,30000008405
2004,3,4.0,1.0,,,,,24.0,,1.0,1.0,7.0,1.0,1.0,,30.0,,,,,1.0,,,,,30000010842
2004,3,3.0,,,,,,,,,,5.0,,,,3.0,,,,,,,,,,30000011734
2004,3,19.0,9.0,3.0,,,,68.0,80.0,1.0,1.0,2.0,22.0,,2.0,171.0,5.0,6.0,,,4.0,,,,,30000017266
2004,7,7.0,,,,,,,,,,,,,,36.0,,,,,,,,,,77665700017
2004,5,53.0,,,,,,,,,,2.0,,,,,,,,,,,,,,50000009759
2004,7,34.0,,,,,,,,,,2.0,,,,,,,,,,,,,,71471109991
2004,7,141.0,3.0,,,,,75.0,7.0,2.0,,99.0,,,,3169.0,,,,,2.0,,,,,76430800000
2004,1,52.0,,,,,,,,,,1.0,,,1.0,2.0,,,,,4.0,,,,,10000024192
2004,2,2.0,,,,,,,,,,14.0,,,2.0,40.0,,,,,,,,,,20003082995
2004,7,3.0,,,,,,,,,,,,,,28.0,,,,,,,,,,71052000001
2004,7,45.0,381.0,46.0,,,,14.0,293.0,62.0,,1060.0,,13.0,24.0,20476.0,,,,3.0,4.0,436.0,,,,77699300007
2004,1,3.0,,,,,,4.0,,,,6.0,1.0,,,80.0,,,,,,1.0,,,,10000013142
2004,1,1.0,,,,,,,1.0,,,,,,,9.0,,,,,1.0,,,,,10000018278
2004,7,1.0,80.0,,,,,6.0,13.0,3.0,,21.0,8.0,17.0,14.0,10573.0,,1.0,,1.0,1.0,,,,,77428900001
2004,7,7.0,,,,,,,,,,,,,,235.0,,,,,1.0,,,,,71257809990
2004,7,10.0,,,,,,,,,,,,,,34.0,,,,,,,,,,77832000008
2004,3,8.0,,,,,,,1.0,,,3.0,,,,1.0,,,,,,,,,,30000026530
2004,3,3.0,,,,,,,3.0,,,,,,1.0,63.0,,,,,,,,,,338-3394955
2004,2,23.0,,,,,,3.0,4.0,1.0,,12.0,22.0,,,78.0,,,,2.0,3.0,,,,,20000542649
2004,4,1.0,14.0,1.0,,,,137.0,7.0,,,3.0,8.0,2.0,3.0,1015.0,,,,,,,,,,40000011905
2004,7,24.0,3.0,,,,,,,,,,,1.0,5.0,78.0,,22.0,,,8.0,5.0,,,2.0,71245300002
2004,5,1.0,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,50000067388
2004,4,1.0,2.0,,,,,3.0,1.0,3.0,,1812.0,36.0,7.0,49.0,3289.0,30.0,397.0,,,4.0,,6.0,,16.0,40000014191
2004,7,22.0,,,,,,,,1.0,,3.0,,,,55.0,,,,,,,,,,77667200009
2004,3,11.0,,,,,,,,,,,,,,12.0,,,,,1.0,,,,,338-3566754
2004,3,2.0,7.0,1.0,,,,6.0,,5.0,,,10.0,,,65.0,,4.0,,,,,,,,30000018129
2004,1,4.0,,,,,,6.0,2.0,,,,11.0,1.0,2.0,58.0,,4.0,,,4.0,,,,1.0,10000014488
2004,3,63.0,,,,,,5.0,1.0,1.0,,12.0,8.0,,,14.0,2.0,1.0,,1.0,11.0,2.0,,,1.0,30000008141
2004,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,76459909998
2004,4,5.0,3.0,1.0,,,,167.0,,,,25.0,,,2.0,500.0,,,,,,,,,,40000004474
2004,7,2.0,8.0,1.0,,,,4.0,3.0,,,2.0,,1.0,1.0,6201.0,,1.0,,,17.0,,,,1.0,77233200004
2004,2,1.0,1.0,,,,,23.0,2.0,51.0,,1.0,4.0,,2.0,109.0,,5.0,,1.0,1.0,350.0,13.0,,1.0,20000130943
2004,7,1.0,,,,,,,14.0,,,,,,,22.0,,17.0,,,,,,,,76460209992
2004,1,2.0,,,,,,,1.0,,,,,,,5.0,,,,,1.0,,,,,10000011412
2004,3,20.0,25.0,6.0,,,,20.0,,3.0,,5.0,30.0,1.0,1.0,541.0,,,,,,,,,,30000017985
2004,7,28.0,,,,,,,,,,,,,,,,,,,1.0,,,,,77517100003
2004,7,77.0,91.0,6.0,,,,5.0,7.0,106.0,,27.0,,5.0,7.0,3432.0,,,,,9.0,127.0,,,,71474600000
2004,7,1.0,,,,,,,68.0,2.0,,47.0,,,2.0,133.0,,,,,2.0,1.0,,,,75807009993
2004,7,93.0,,,,,,1.0,1.0,,,9.0,,1.0,2.0,268.0,,,,,4.0,1.0,,,,77469500007
2004,5,59.0,,,,,,,,,,,,,,,,,,,1.0,,,,,50000009589
2004,1,74.0,3096.0,167.0,3.0,1.0,,1.0,760.0,,,12.0,193.0,63.0,129.0,31111.0,166.0,,,,89.0,,,,,122-1092200
2004,7,192.0,1.0,,,,,3.0,1.0,,,,,,3.0,206.0,,5.0,,,,,,,7.0,71715809993
2004,3,34.0,,,,,,,,,,8.0,,,,15.0,,,,,,,,,,346-1392285
2004,4,3.0,,,,,,,6.0,,,1.0,,,,11.0,,,,,,,,,,40000007788
2004,2,43.0,,,,,,1.0,,1.0,,6.0,1.0,,,16.0,,,,,,,,,,20000457547
2004,7,73.0,4.0,,,,,,,,,,,,,,,,,,,,,,,77428000003
2004,7,8.0,,,,,,,,,,,,,,7.0,,,,,,,,,,77670500005
2004,2,162.0,701.0,79.0,,,,,25.0,2.0,,1503.0,,60.0,49.0,7843.0,,3.0,,,14.0,2.0,,,1.0,20001072246
2004,1,35.0,,,,,,45.0,1.0,,,1.0,5.0,,,108.0,,,,,11.0,,,,,10000012072
2004,7,4.0,7.0,,,,,,2.0,16.0,,2.0,,,11.0,436.0,,1.0,,,,,,,,71863600000
2004,7,2.0,,,,,,2.0,,,,,,,,50.0,,,,,,,,,,77586200005
2004,7,185.0,,,,,,,,,,,,,,35.0,,,,,,,,,,72164509990
2004,4,5.0,,,,,,,,,,1.0,,,,8.0,,,,,,,,,,40000003043
2004,4,2.0,1.0,,,,,2.0,,,,20.0,5.0,,,14.0,5.0,,,,,,,,,40000004492
2004,7,6.0,14.0,3.0,,,,39.0,8.0,44.0,2.0,53.0,1.0,2.0,1.0,8482.0,,,,11.0,407.0,46.0,,,,77375700007
2004,7,83.0,,,,,,,,,,1.0,,,,,,,1.0,,59.0,,,,,77792400007
2004,3,3.0,4.0,,,,,17.0,,6.0,,18.0,63.0,1.0,2.0,271.0,,,,,2.0,1.0,,,,30000007551
2004,4,3.0,3677.0,499.0,,,,1.0,65.0,,,2528.0,29.0,184.0,38.0,34900.0,10.0,,,2.0,11.0,,,,,40132999081
2004,1,22.0,,,,,,,,,,1.0,,,,2.0,,,,,4.0,1.0,,,,10000014510
2004,7,21.0,,,,,,,,,,,,,,,,,,,,,,,,737-1400739
2004,2,1.0,1.0,,,,,,1.0,,,2.0,,,2.0,46.0,,,,,,,,,,20000933975
2004,4,,22.0,1.0,,,,,,,,,4.0,,3.0,199.0,1.0,,,,,,,,,40000008384
2004,7,,15.0,2.0,,,,85.0,34.0,31.0,,,108.0,,,94.0,,,,,91.0,2.0,,,,77062300004
2004,4,,4.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,40000006624
2004,1,,1.0,2.0,,,,,,,,,,1.0,,8.0,,,,,,,,,,10000021085
2004,3,,16.0,6.0,,,,10.0,4.0,4.0,4.0,,13.0,,2.0,115.0,,,,,,,,,,30000023091
2004,3,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,320-0530001
2004,3,,2.0,,,,,,,2.0,,,4.0,,,12.0,,,,1.0,4.0,1.0,,,,30000013025
2004,3,,6.0,3.0,,,,,2.0,2.0,,,,1.0,,68.0,,,,,,,,,,304-2876549
2004,1,,1.0,,,,,3.0,,,,,2.0,,,7.0,1.0,,,,,,,,,10000010118
2004,3,,5.0,,,,,5.0,,,,,,1.0,,9.0,,,,,,,,,,30000026336
2004,3,,1.0,,,,,1.0,1.0,,,,,,,9.0,,,,,,,,,,30000026455
2004,3,,5.0,,,,,2.0,13.0,,,1.0,,,,137.0,,,,4.0,47.0,,,1.0,,338-3589255
2004,4,,19.0,,,,,,,,,,4.0,,,1.0,,,,,,,,,,40000001680
2004,2,,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,20002783736
2004,7,,22.0,3.0,,,,,,18.0,,,,,,,,,,,,,,,,77272800006
2004,7,,37.0,3.0,,,,,6.0,7.0,,,,,1.0,307.0,,,,,,2.0,,,,71333600008
2004,7,,2.0,,,,,,,,,,,,,275.0,,,,,,,,,,77515900008
2004,7,,119.0,2.0,,,,,955.0,32.0,,4.0,,15.0,7.0,4913.0,,,,,891.0,32.0,,,,77604800006
2004,7,,3.0,,,,,,,,,,,,,,,,,,,,,,,77647200002
2004,3,,4.0,,,,,5.0,,2.0,,,1.0,,,30.0,,,,,,,,,,30000016068
2004,7,,201.0,15.0,,,,,128.0,34.0,,33.0,,12.0,,4373.0,,,,,18.0,,,,,71788100000
2004,4,,284.0,35.0,,,,30.0,2.0,1.0,2.0,,6.0,14.0,1.0,1118.0,,,,,,,,,,40000008045
2004,1,,1.0,,,,,9.0,,,,,1.0,,,,1.0,,,,,,,,,10000003956
2004,3,,1.0,1.0,,,,2.0,,,,,,,,2.0,,,,,,,,,,30000034959
2004,7,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,72022500009
2004,1,,1.0,,,,,5.0,,,,2.0,1.0,,,4.0,,1.0,,,,,,,,10000015409
2004,3,,2.0,,,,,,,,1.0,,,,,3.0,,,,,,,,,,30000034258
2004,7,,11.0,,1.0,,,,,202.0,,4.0,13.0,1.0,3.0,1533.0,1.0,,,,6.0,,,,,77768100008
2004,7,,1.0,,,,,,,,,,,,,11.0,,,,,,,,,,77897900007
2004,7,,1.0,,,,,,,,,,,,,,,,,,,,,,,71278200005
2004,1,,2.0,,,,,3.0,,1.0,,1.0,8.0,,,58.0,,1.0,,,,,,,,10000022141
2004,3,,33.0,,,,,4.0,,21.0,,6273.0,,37.0,6.0,12.0,,,,1.0,671.0,2666.0,,,,30000025653
2004,2,,1.0,,,,,1.0,,,,,1.0,,,7.0,,1.0,,,,,,,,20002577739
2004,7,,1.0,,,,,,,,,,,,2.0,,,,,,2.0,,,,,766-0563608
2004,7,,1.0,,,,,,1.0,2.0,,1.0,1.0,,,499.0,1.0,,,,,,,,,77868600006
2004,3,,1.0,,,,,4.0,5.0,,,,,,,16.0,,2.0,,,,,,,,30000090251
2004,3,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,30000035333
2004,1,,3.0,1.0,,,,,,,,,,,,12.0,,,,,,,,,,10000000709
2004,4,,1.0,,,,,,,,,,,,,85.0,,,,,,,,,,40000008569
2004,3,,2.0,1.0,,,,,2.0,1.0,,1.0,,,,15.0,,,,,,,,,,30000034881
2004,2,,7.0,1.0,,,,6.0,,1.0,,6.0,,,3.0,8.0,,6.0,,,35.0,5.0,,1.0,,20002862846
2004,3,,3.0,,,,,1.0,,,,,7.0,1.0,,1.0,6.0,,,,,,,,,30000034059
2004,1,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,10000022644
2004,7,,7.0,,,,,,,,,,,,,,,,,,,,,,,77055000004
2004,3,,1.0,,,,,,1.0,,,,,,1.0,25.0,,,,,,,,,,30000029663
2004,7,,27.0,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,71447200001
2004,3,,1.0,,,,,3.0,,,,,2.0,,,18.0,,1.0,,,,,,,,30000017484
2004,4,,1.0,,,,,24.0,,,,,,,,4.0,,,,,,,,,,40000005066
2004,7,,1.0,,,,,,,,,,,,,70.0,,,,,,,,,,77324300008
2004,1,,86.0,18.0,,,,,,2.0,,,1.0,5.0,1.0,2.0,,,,,,,,,,10000024412
2004,7,,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,71969800004
2004,2,,14.0,4.0,,,,24.0,,1.0,,10.0,24.0,1.0,5.0,1238.0,,107.0,,6.0,245.0,80.0,,,,20002598051
2004,3,,1.0,,,,,38.0,,,,,,,,,,,,,,,,,,30000032743
2004,7,,5.0,,,,,,2.0,1.0,,2.0,,,,376.0,,,,,,8.0,,,,77315800008
2004,5,,5.0,,,,,,,,,,,,,,,,,,,,,,,50000068428
2004,7,,395.0,24.0,,,,,131.0,3.0,,140.0,,24.0,56.0,5363.0,,,,,50.0,2.0,,,,73027509990
2004,7,,17.0,,,,,,3.0,51.0,,3.0,,50.0,737.0,,,,,1.0,95.0,1908.0,,,,70458600405
2004,7,,5.0,,,,,,,,,,,,,9.0,,,,,,,,,,77367500000
