year,agency,q035,q001,q002,q003,q004,q005,q013,q036,q037,q038,q025,q068,q014,q024,q027,q067,q039,q040,q066,q044,q045,q051,q052,q064,arid
2008,3,4.0,,,,,,,,,,288.0,,,,36.0,,,,,,,,,,338-3602342
2008,2,8.0,,,,,,4.0,8.0,8.0,,,,,8.0,172.0,,,,4.0,20.0,,,,,20000874845
2008,1,504.0,8.0,4.0,,,,4.0,4.0,,,32.0,208.0,,4.0,148.0,,,,,,,,,,10000004284
2008,4,1624.0,1684.0,52.0,4376.0,12.0,4.0,,14068.0,220.0,,19304.0,,880.0,140.0,62748.0,,,,,136.0,68.0,,,,40000018039
2008,7,28.0,,,,,,,20.0,,,,,,8.0,4.0,,,,,,,,,,70704610010
2008,1,260.0,,,,,,12.0,8.0,,,36.0,28.0,4.0,8.0,552.0,,4.0,,,36.0,,,,,10000000047
2008,3,16.0,,,,,,,24.0,12.0,,,20.0,4.0,,296.0,,,,,20.0,,,,,30000015359
2008,7,4.0,,,,,,,232.0,,,,,,,13716.0,,,,,,,,,,73802909995
2008,1,100.0,1228.0,44.0,1452.0,,4.0,,136.0,,,2916.0,44.0,1196.0,48.0,62192.0,36.0,,,,684.0,,,,,113-3222578
2008,5,8.0,,,,,,,8.0,,,,,,,8.0,,,,,,,,,,576-0762186
2008,7,140.0,,,,,,,4.0,,,,,,4.0,20.0,,,,,,,,,,73213309992
2008,3,92.0,,,,,,,4.0,8.0,,16.0,32.0,,,40.0,,,,,,4.0,,,,30000001047
2008,3,60.0,,,,,,,4.0,,,16.0,,,,240.0,,,,,4.0,,,,,30000029786
2008,7,68.0,,,4.0,,,,8.0,12.0,,,,4.0,,52.0,,,,,,,,,,722-3603316
2008,3,4.0,,,,,,,,,,,,,,20.0,,,,,12.0,,,,,30000035417
2008,7,72.0,,,84.0,,,,8.0,,,,,,,28.0,,,,,,,,,,711-3412303
2008,7,48.0,,,,,,,4.0,,,,,,,320.0,,,,,,,,,,71705700001
2008,7,20.0,,,,,,,8.0,,,,,,,28.0,,,,,,,,,,71360809998
2008,4,4.0,,,,,,,92.0,,,,,,,60.0,,,,,4.0,,,,,40000006707
2008,7,8.0,,,,,,,,,,,,,,16.0,,,,,,,,,,77517100003
2008,2,108.0,64.0,,,,,8.0,,16.0,,,92.0,12.0,16.0,800.0,,,,,48.0,,,,,20002356925
2008,7,336.0,,,,,,48.0,28.0,,,4.0,,,88.0,1120.0,,,,,,,,,,738-2434249
2008,5,32.0,,,,,,4.0,36.0,,,,156.0,,4.0,120.0,,,,,40.0,,,,,50000066834
2008,2,112.0,24.0,,,,,4.0,52.0,44.0,,12.0,532.0,,36.0,1164.0,,,,,140.0,4.0,,,,20000542649
2008,3,84.0,,,,,,,12.0,,,,,,,52.0,,,,,,,,,,338-3566754
2008,7,72.0,,,4.0,,,,,,,,,,,16.0,,,,,,,,,,71783500002
2008,1,40.0,,,,,,,16.0,8.0,,20.0,,4.0,8.0,276.0,,4.0,,,24.0,4.0,,,,10000014488
2008,3,356.0,,,,,,,,8.0,,168.0,376.0,8.0,,704.0,8.0,,,4.0,124.0,,,,,30000004239
2008,7,140.0,,,,,,,,,,,,,,,,,,,,,,,,795-4212974
2008,5,32.0,,,,,,,,,,,,,,16.0,,,,,24.0,,,,,50000060105
2008,5,64.0,,,,,,,4.0,,,56.0,,,,304.0,,,,,96.0,32.0,,,,50000024524
2008,2,12.0,,,,,,,,4.0,,4.0,20.0,,,176.0,,20.0,,4.0,,,,,20.0,20000614313
2008,1,64.0,,,,,,8.0,16.0,8.0,,4.0,56.0,,,1396.0,,,,,44.0,,,,,10000012072
2008,4,8.0,,,12.0,,4.0,,,4.0,,,,4.0,,80.0,,,,,,,,,,40000008070
2008,3,4.0,,,,,,,8.0,28.0,,80.0,,,8.0,612.0,,,,8.0,260.0,4.0,,,,30000004048
2008,5,12.0,,,,,,,,,,,,,,,,,,,,,,,,50000062568
2008,4,4.0,4.0,,,,,,100.0,24.0,,64.0,4.0,4.0,4.0,680.0,,,,,,,,,,40000008039
2008,3,96.0,,,,,,4.0,8.0,20.0,,,4.0,,4.0,156.0,,,,,20.0,,,,,30000010216
2008,3,36.0,92.0,,12.0,,,,1768.0,16.0,,8.0,,112.0,8.0,1140.0,,,,,52.0,,,,,30000035362
2008,3,544.0,4.0,,96.0,,,,,,,,20.0,,,56.0,,,,,,,,,,30000058417
2008,7,60.0,,,,,,,,,,,,,,,,,,,,,,,,737-1400739
2008,5,184.0,,,,,,,,4.0,,,,,,,,,,8.0,4.0,12.0,,,,50000004968
2008,4,180.0,8.0,,,,,20.0,48.0,4.0,,,16.0,8.0,4.0,284.0,,,,,,,,,,40000018078
2008,1,4.0,48.0,4.0,,,,,,192.0,,12.0,16.0,44.0,,964.0,,,,,,,,,,156-0811711
2008,3,44.0,360.0,16.0,192.0,,,196.0,1252.0,780.0,116.0,532.0,404.0,228.0,60.0,28216.0,,,,52.0,1540.0,208.0,,,,30000009846
2008,5,52.0,,,,,,,,,,,,,,,,,,,,,,,,50000009759
2008,7,1024.0,,,68.0,,,,,8.0,,1204.0,,4.0,8.0,7356.0,,12.0,,76.0,,96.0,,,4.0,76430800000
2008,3,16.0,,,,,,,,8.0,,,,,,76.0,,,,,4.0,,,,,30000008405
2008,3,8.0,,,,,,,,,,,,,,12.0,,,,,8.0,,,,,30000011734
2008,1,948.0,4.0,,,,,16.0,,28.0,4.0,72.0,196.0,4.0,8.0,1608.0,,4.0,,,,,,,,10000000209
2008,5,8.0,8.0,,8.0,,,,36.0,,,4.0,,,,632.0,,,,,,,,,,50000068579
2008,7,10832.0,,,32.0,,,,188.0,,,,,,,192.0,,,,,,,,,4.0,722-3554558
2008,1,4.0,,,,,,,4.0,,,,,,,20.0,,,,,,,,,,130-0164951
2008,3,96.0,,,,,,4.0,,,,,4.0,,,360.0,,,,,,,,,,30000057854
2008,3,24.0,,,,,,12.0,,,,,,,,,,,,,,,,,,335-1805251
2008,3,28.0,,,,,,,,,,,,,4.0,,,,,,12.0,,,,,30000015046
2008,3,8.0,,,,,,,,,4.0,8.0,,,,104.0,,,,20.0,60.0,,,,,30000001373
2008,7,56.0,8.0,,4.0,,,4.0,,4.0,,,,8.0,20.0,292.0,,4.0,,,,,,,,71478900009
2008,7,288.0,356.0,8.0,784.0,,,,9032.0,80.0,,588.0,,4.0,8.0,8748.0,,,,,12.0,,,,,74216200005
2008,3,4.0,4.0,,,,,8.0,,4.0,,16.0,16.0,,4.0,184.0,,,,,16.0,,,,,30000030005
2008,3,88.0,,,,,,4.0,,,,,12.0,,,20.0,,,,,,,,,,30000014361
2008,7,4.0,,,,,,,8.0,,,,,,112.0,2324.0,,,32.0,,68.0,,,,,711-3332289
2008,7,4.0,,,20.0,,,,,,,4.0,,,,2020.0,,,,,,,,,,77507300007
2008,7,172.0,,,,,,,4.0,,,,,,,44.0,,,,,,,,,,77909900008
2008,7,8.0,,,,,,,,,,,,,,,,,,,,,,,,77235200007
2008,1,8.0,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,10000016617
2008,1,588.0,,,,,,,4.0,,,,,,,108.0,,,,,,,,,,146-0429381
2008,4,60.0,,,,,,4.0,4.0,,,4.0,4.0,,,4.0,,,,,,,,,,40000005778
2008,3,24.0,,,,,,4.0,,8.0,,16.0,,,,72.0,,,,4.0,84.0,12.0,,,,30000028211
2008,5,8.0,,,,,,,,8.0,,,,,,,,,,,,,,,,50000060238
2008,3,4.0,,,,,,4.0,,,,,,,,56.0,,,,,4.0,,,,,30000034516
2008,1,68.0,212.0,4.0,228.0,,,144.0,8220.0,344.0,,816.0,2504.0,232.0,64.0,15236.0,24.0,,,,956.0,,,,,10000000024
2008,3,16.0,8.0,,,,,4.0,64.0,12.0,,,148.0,4.0,,380.0,,,,,,,,,,30000022407
2008,5,4.0,,,,,,,,,,,,,,4.0,,,,,,,,,,50000063932
2008,3,4.0,,,,,,,4.0,,,,8.0,8.0,,112.0,,,,,12.0,,,,,30000020134
2008,4,4.0,,,,,,,4.0,28.0,,16.0,100.0,,,272.0,,,,,28.0,,,,,40000002818
2008,3,12.0,,,,,,,,,,,,,12.0,72.0,,,,,4.0,,,,,30000014471
2008,3,64.0,4.0,,12.0,,,,,,,132.0,,4.0,,188.0,,,,,,,,,,322-3798625
2008,3,160.0,,,,,,4.0,,,,4.0,8.0,,,20.0,4.0,,,,,,,,,30000019980
2008,3,12.0,,,,,,16.0,,4.0,,8.0,,,,220.0,,,,,,,,,,30000017282
2008,1,120.0,,,,,,16.0,4.0,,,32.0,20.0,,,472.0,,,,,12.0,4.0,,,,10000023038
2008,7,56.0,,,,,,,,,,,,,,,,,,,,,,,,73833409991
2008,1,8.0,,,8.0,,,,,,,36.0,,,,,,,,,,,,,,10000022859
2008,3,76.0,,,,,,,,4.0,4.0,12.0,4.0,,8.0,452.0,,,,,28.0,,,,,30000008136
2008,2,28.0,,,,,,,4.0,,,8.0,84.0,,16.0,212.0,,,,4.0,20.0,8.0,,,,20000074140
2008,3,8.0,4.0,,,,,,,,,8.0,20.0,,,68.0,4.0,,,,,,,,,30000014633
2008,7,156.0,,,,,,,1572.0,,,,,,4.0,188.0,,,,4.0,212.0,,,,,775-2585326
2008,4,104.0,932.0,24.0,2208.0,,,24.0,52.0,504.0,,144.0,5476.0,624.0,16.0,12744.0,8.0,,,,,,,,,40000012642
2008,7,628.0,,,,,,,,,,,,,,,,,,,,,,,,713-4256837
2008,4,124.0,,,,,,24.0,24.0,16.0,,24.0,,,8.0,1992.0,,,,,4.0,,,,,40000004474
2008,1,8.0,,,,,,,,,,,,,,4.0,,,,,8.0,,,,,10000011412
2008,3,16.0,,,,,,12.0,4.0,4.0,,,8.0,,,48.0,,4.0,,,4.0,,,,,30000026530
2008,4,8.0,32.0,4.0,,,,104.0,208.0,80.0,,14632.0,100.0,44.0,4.0,196.0,60.0,,,,12.0,,40.0,,,40000014191
2008,4,228.0,4.0,,8.0,,,,4.0,12.0,,4.0,,,4.0,1756.0,,,,,,,,,,40000006809
2008,3,464.0,,,,,,,4.0,,,8.0,8.0,,,20.0,8.0,,,,32.0,,,,,30000008141
2008,7,88.0,,,4.0,,,,,20.0,4.0,,,,,128.0,,4.0,,,,,,,,726-1264913
2008,7,128.0,,,,,,,,24.0,,16.0,,8.0,,196.0,,4.0,,,,,,,,720-3702275
2008,7,4.0,,,4.0,,,,,,,4.0,,12.0,36.0,720.0,,,,,,,,,,77469500007
2008,5,168.0,,,,,,,,,,12.0,,,,,,,,,4.0,,,,,50000009589
2008,3,4.0,,,,,,,80.0,,,4.0,20.0,,,20.0,,,,,8.0,4.0,,,,30000012299
2008,7,340.0,,,,,,4.0,,,,,,,,544.0,,,,,,,,,,71715809993
2008,2,104.0,804.0,4.0,248.0,,,,392.0,1172.0,,5532.0,,324.0,124.0,14156.0,,,4.0,4.0,8.0,,,,,20001072246
2008,1,388.0,56.0,,,,,160.0,64.0,388.0,20.0,220.0,156.0,12.0,28.0,10004.0,,,,8.0,80.0,24.0,,,,10000023695
2008,7,4.0,,,16.0,,,,,,,,,,,32.0,,,,,,,,,,71856900004
2008,1,228.0,,,,,,,,,,4.0,12.0,,,,8.0,,,,4.0,,,,,10000014510
2008,5,16.0,,,,,,,,,,,,,,,,,,,,,,,,50000011300
2008,7,4.0,,,,,,,,,,,,,,4.0,,,,,,,,,,733-0650958
2008,2,8.0,,,,,,,,8.0,,36.0,12.0,,8.0,52.0,,,,,24.0,,,,,20000832470
2008,3,4.0,,,,,,,,4.0,,8.0,,,,4.0,,,,,4.0,,,,,330-0046798
2008,5,344.0,,,,,,8.0,24.0,36.0,,24.0,,,4.0,312.0,,,,,56.0,100.0,,,,50000024694
2008,7,12.0,4.0,,,,12.0,,,20.0,,,,4.0,,24.0,,,,,,,,,,736-3987946
2008,3,44.0,4.0,,,,,,4.0,8.0,,4.0,544.0,,,568.0,,,,,24.0,,,,,30000012627
2008,3,56.0,,,,,,4.0,,4.0,,20.0,12.0,,,112.0,,,,,8.0,4.0,,,,30000034186
2008,3,68.0,,,4.0,,,,440.0,,,4.0,,16.0,4.0,160.0,,,,,,,,,,30000035139
2008,7,232.0,,,,,,,,32.0,,,,,,,,,,,,,,,,754-1922037
2008,2,64.0,,,,,,,,56.0,,328.0,,,28.0,700.0,,,,,,,,,,20001194951
2008,2,12.0,,,,,,,8.0,,,,,,,4.0,,,,,24.0,,,,,20002265335
2008,4,304.0,4.0,,,,,20.0,8.0,12.0,,44.0,576.0,4.0,32.0,700.0,8.0,,,,28.0,,,,,40000004192
2008,3,4.0,,,,,,,,8.0,,12.0,8.0,,,20.0,,,,,8.0,,,,,30000034944
2008,5,32.0,,,,,,24.0,,,,,,,,8.0,,,,,,,,,,50000007870
2008,2,332.0,44.0,,208.0,,,24.0,1316.0,72.0,,24.0,16.0,60.0,16.0,6408.0,,,,,12.0,,,,,20000501105
2008,5,4.0,,,,,,,,,,,,,,,,,,,,,,,,50000008349
2008,3,36.0,4.0,,,,,8.0,4.0,,,8.0,4.0,,,348.0,,,,,32.0,,,,,30000010619
2008,3,100.0,8.0,4.0,,,,4.0,4.0,12.0,,8.0,,,,272.0,,,,,72.0,,,,,30000016375
2008,5,76.0,,,,,,,,20.0,,12.0,,,,12.0,,,,,,,,,,50000001472
2008,1,64.0,64.0,,,,,8.0,276.0,132.0,,152.0,,72.0,68.0,5016.0,,,,,148.0,60.0,,,,10000007745
2008,3,36.0,8.0,,,,,8.0,32.0,4.0,,20.0,4.0,4.0,4.0,436.0,,,,,172.0,8.0,,,,30000011444
2008,7,12.0,4.0,,12.0,,,,68.0,8.0,,16.0,,,,828.0,,,,,,,,,,786-1022113
2008,5,84.0,,,,,,,4.0,,,,,,8.0,28.0,,,,,,,,,,50000064880
2008,3,8.0,,,,,,,,,,4.0,,,,56.0,,,,,40.0,,,,,30000027723
2008,7,4.0,4.0,,,,,,16.0,,,,,,4.0,352.0,,,,,,,,,,77994900001
2008,7,56.0,,,24.0,,,,16.0,8.0,,656.0,,4.0,64.0,4456.0,,,,,4.0,,,,,70542409990
2008,5,36.0,,,,,,,12.0,,,,,,,,,,,,,,,,,50000068421
2008,3,12.0,,,,,,,,4.0,,40.0,4.0,,,116.0,,,,,12.0,,,,,30000011299
2008,3,16.0,,,,,,,,,,,,,,,,,,,,,,,,30000012384
2008,2,16.0,,,,,,,28.0,12.0,4.0,,20.0,4.0,,444.0,4.0,,,,36.0,,,,,20000272218
2008,3,4.0,,,,,,,12.0,,,,,,,116.0,,,,,24.0,,,,,30000009788
2008,7,740.0,,,,,,,,,,,,,,412.0,,,,,,,,,,71095600009
2008,1,8.0,,,,,,,4.0,,,,,,8.0,52.0,,,,,12.0,,,,,133-1005790
2008,2,40.0,156.0,4.0,32.0,,,,268.0,,,56.0,,116.0,64.0,13408.0,,,,,,,,,,20002712969
2008,3,24.0,,,,,,,8.0,4.0,,16.0,16.0,4.0,8.0,188.0,,,,,236.0,,,,,30000009064
2008,5,480.0,,,,,,,280.0,4.0,,184.0,,20.0,4.0,28.0,,,,16.0,16.0,4.0,,,,50000024692
2008,3,8.0,20.0,,,,,,,8.0,,,40.0,,16.0,40.0,,4.0,,,,,,,,30000020828
2008,7,368.0,,,,,,,4.0,,,,,,4.0,8.0,,,,,,,,,,71471109991
2008,7,4.0,16.0,,64.0,,,,120.0,,,32.0,,16.0,20.0,1912.0,,,,,4.0,,,,,72317700005
2008,3,12.0,,,,,,,,4.0,,80.0,24.0,64.0,4.0,,16.0,,,,,,8.0,,,30000032102
2008,3,,4.0,,,,,,,4.0,,,4.0,,,240.0,,,,4.0,8.0,,,,,30000024655
2008,5,,8.0,,,,,,4.0,40.0,,,,,,12.0,,,,,,,,,,50000001999
2008,3,,4.0,,,,,,,,,,4.0,,,68.0,,,,,,,,,,30000035480
2008,5,,8.0,,,,,,8.0,72.0,,8.0,,,,12.0,,,,,,,,,,50000024212
2008,7,,24.0,,248.0,,,,176.0,8.0,,8.0,,4.0,36.0,11388.0,,,,,,,,,,71710100002
2008,4,,8.0,,4.0,,,,1068.0,40.0,,4.0,,,4.0,2260.0,,,,,,4.0,,,,40481290152
2008,1,,8.0,,,,,,,4.0,,8.0,152.0,40.0,4.0,64.0,,,,,,,,,,199-0001405
2008,3,,8.0,4.0,,,,,,,,,4.0,,,32.0,,,,,,,,,,30000018266
2008,3,,4.0,,,,,,,52.0,,160.0,84.0,48.0,20.0,1596.0,,8.0,,,56.0,20.0,,,,366-0365296
2008,3,,4.0,,,,,,,,,,,4.0,,248.0,,,,,,,,,,30000021265
2008,4,,12.0,,,,,,,,,,,,,,,,,,,,,,,40000006923
2008,4,,8.0,,,,,,12.0,,,,12.0,,8.0,72.0,,,,,,,,,,40000007101
2008,4,,108.0,4.0,28.0,,,,8.0,,,,,20.0,,2488.0,,,,,80.0,,,,,40000006069
2008,4,,4.0,,,,,,8.0,,,,40.0,,,76.0,,,,,,,,,,40000006380
2008,3,,4.0,,,,,,,4.0,,,304.0,,12.0,384.0,,,,,28.0,,,,,30000021649
2008,3,,4.0,,,,,4.0,,,,,4.0,4.0,,20.0,,,,,,,,,,30000035175
2008,3,,4.0,,,,,,4.0,8.0,,4.0,,,,148.0,,,,,24.0,,,,,30000010073
2008,3,,4.0,,,,,,,4.0,,,,,4.0,476.0,,,,,,,,,,30000057017
