year,agency,q035,q001,q002,q003,q004,q005,q013,q036,q037,q038,q025,q068,q014,q024,q027,q067,q039,q040,q066,q044,q045,q051,q052,q064,arid
2007,3,,2.0,,,,,,,,,2.0,,3.0,,8.0,,,,,,,,,,30000034607
2007,3,,1.0,1.0,,,,,1.0,,,,,,,11.0,,,,,,,,,,345-0463470
2007,7,,1.0,,,,,,,,,,,,,136.0,,,,,12.0,2.0,,,,722-2437469
2007,7,,2.0,1.0,,,,,1.0,,,,,,,10.0,,,,,,,,,,786-1065678
2007,3,,3.0,2.0,,,,24.0,,1.0,,,24.0,,,1.0,,,1.0,,,,,,,30000034969
2007,3,,2.0,,,,,,,,,,,,,6.0,,,,,,,,,,30000035108
2007,7,,4.0,,,,,,,6.0,,1.0,,1.0,1.0,100.0,,,,,1.0,,,,,77426300003
2007,3,,2.0,,,,,22.0,1.0,1.0,,,8.0,,,22.0,1.0,,,,,,,,,30000004264
2007,7,,15.0,2.0,,,,,3.0,,,3.0,,,,4.0,,,,,2.0,,,,,720-1107965
2007,7,,1.0,,,,,,,,,,,,,,,,,,4.0,,,,,752-2318771
2007,3,,3.0,,,,,,2.0,,,,,,,30.0,,,9.0,,,,,,,30000006194
2007,3,,2.0,,,,,1.0,,,,2.0,2.0,,,28.0,,,,,,,,,,30000005627
2007,4,,10.0,,,,,29.0,,,,,3.0,1.0,,15.0,,,,,1.0,,,,,40000008186
2007,7,,10.0,,,,,,,2.0,,,,,,8.0,,,,2.0,,1.0,,,,77811400009
2007,1,,28.0,2.0,1.0,,,,3.0,1.0,,,,,,170.0,,,,,43.0,6.0,,,,111-3324993
2007,2,,2.0,1.0,,,,,1.0,,,,,,,6.0,,,,,,,,,,20000976226
2007,3,,2.0,,,,,,,1.0,,1.0,3.0,,,14.0,,,,,,,,,,30000001652
2007,3,,1.0,,,,,1.0,1.0,,2.0,2.0,,,,19.0,,,,,2.0,,,,,30000057039
2007,7,,26.0,4.0,,,,,2.0,5.0,,4.0,,1.0,,253.0,,,443.0,,3.0,9.0,,,,71099500003
2007,7,,14.0,2.0,,,,,,,,,,,,60.0,,1.0,,,14.0,1.0,,,,795-4762204
2007,3,,3.0,2.0,,,,6.0,10.0,1.0,,1.0,1.0,2.0,7.0,92.0,,,,,31.0,,,,,30000015019
2007,5,,2.0,,,,,,,,,,,,,,,,118.0,,,,,,,50000066584
2007,1,,1.0,,,,,1.0,1.0,5.0,1.0,1.0,,,,20.0,,,,,,,,,,10000015820
2007,3,,3.0,,,,,2.0,,,,,,,,2.0,,,,,,,,,,30000033025
2007,3,,1.0,,,,,2.0,,,,,2.0,,,8.0,,,,,,,,,,30000020628
2007,5,,1.0,,,,,,1.0,1.0,,,,,,,,,12.0,,,,,,,50000013697
2007,3,,1.0,,,,,,,,,,,,,7.0,,,7.0,,,,,,,30000012406
2007,4,,101.0,19.0,,,,8.0,,7.0,,3.0,,3.0,,131.0,,4.0,,,,,,,,40000018027
2007,2,,7.0,,,,,,10.0,42.0,,1.0,,,,14.0,,,,1.0,55.0,20.0,,,,20001844939
2007,1,,2.0,,,,,4.0,,1.0,,,10.0,,1.0,18.0,,,,,,,,,,10000014008
2007,1,,1.0,,,,,1.0,,,,1.0,5.0,,1.0,2.0,5.0,1.0,,,9.0,2.0,,,,10000014252
2007,1,,15.0,3.0,,,,,4.0,4.0,,4.0,,3.0,,113.0,,,,,3.0,1.0,,,,10000014146
2007,4,,8568.0,1039.0,1.0,,,,1352.0,285.0,,3382.0,,272.0,17.0,11071.0,,2.0,,2.0,1798.0,60.0,,,,40000018039
2007,3,,2.0,,,,,,,5.0,,,41.0,,,52.0,,,,,,,,,,30000027234
2007,7,,20.0,5.0,,,,,4.0,1.0,,1.0,,,,856.0,,,,,8.0,,,,,71412900001
2007,7,,13.0,1.0,,,,,,9.0,,1.0,,,,24.0,,,,,,,,,,722-2812732
2007,1,,3.0,,,,,2.0,,,,,22.0,,,31.0,,,,,,,,,,10000022905
2007,3,,2.0,,,,,2.0,,2.0,,,,,,6.0,,,,,,,,,,30000010581
2007,7,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,71154700004
2007,4,,27.0,3.0,,,,38.0,28.0,4.0,,41.0,14.0,4.0,,471.0,2.0,,3744.0,,1.0,2.0,,,,40000018090
2007,2,,4.0,1.0,,,,5.0,6.0,3.0,1.0,,6.0,,1.0,78.0,1.0,,1.0,,5.0,,,,,20000790721
2007,2,,3.0,1.0,,,,,,,,,,1.0,,45.0,,,39.0,,,1.0,,,,20002859109
2007,3,,16.0,,,,,478.0,,2.0,,10.0,35.0,1.0,,42.0,,,1.0,,,,,,,30000032469
2007,4,,6.0,1.0,,,,4.0,54.0,3.0,,390.0,6.0,1.0,3.0,147.0,,,434.0,,131.0,1.0,,,,40000008083
2007,1,,4.0,1.0,,,,,,,,,,1.0,,3.0,,,15.0,,,,,,,10000000676
2007,2,,1.0,1.0,,,,,,1.0,,,21.0,1.0,,11.0,13.0,,,,,,,,,20003101775
2007,7,,4.0,,,,,,,,,,,,,3.0,,,,,,,,,,720-2470783
2007,2,,3.0,,,,,,7.0,44.0,,,,,,22.0,,,,,60.0,24.0,,,,20001844920
2007,2,,152.0,37.0,,,,35.0,,2.0,,,1.0,16.0,,86.0,,,,,,,,,,20000210434
2007,3,,75.0,5.0,,,,6.0,,18.0,,,8.0,3.0,,79.0,,,,,,,,,,30000028892
2007,7,,2.0,,,,,,,,,,,,,58.0,,,,,,,,,,71108800004
2007,3,,3.0,,,,,,,,,,2.0,,,1.0,2.0,,,,,,,,,30000034233
2007,3,,3.0,2.0,,,,5.0,,,,,,,,4.0,,,,,,,,,,30000034643
2007,3,,1.0,1.0,,,,,,,,,,,,20.0,,,,,,,,,,30000057650
2007,4,,38.0,4.0,,,,12.0,,41.0,,,3.0,,,39.0,,,,,,,,,,40000002454
2007,7,,15.0,2.0,,,,,,,,,,,,11.0,,,,,1.0,,,,,720-1108202
2007,7,,18.0,1.0,,,,,,,,,,,,23.0,,,,,,1.0,,,,77483600006
2007,1,,4.0,1.0,,,,,,,,,,,,19.0,,,,,,,,,,122-3566214
2007,1,,49.0,10.0,,,,,,,,,2.0,3.0,,16.0,,,34.0,,,,,,,10000024380
2007,3,,1.0,,,,,4.0,1.0,2.0,,2.0,2.0,,,43.0,,,,,,,,,,30000017937
2007,3,,1.0,,,,,1.0,1.0,,,1.0,,,1.0,12.0,,,,,,,,,,30000035172
2007,7,,1.0,,,,,,,,,46.0,,,,42.0,,,,,,,,,,75785809994
2007,7,,3.0,2.0,,,,,12.0,,,,,,,3.0,,,,,,,,,,761-1392130
2007,7,,2.0,,,,,,2.0,1.0,,,,,,167.0,,,,1.0,5.0,16.0,,,,70542109998
2007,7,,6.0,,,,,,,6.0,,,,,,249.0,,,1.0,,38.0,10.0,,,,713-3753941
2007,7,,1.0,,,,,,,,,,,,,195.0,,,,,20.0,,,,,776-0561995
2007,2,,3.0,1.0,,,,9.0,1.0,1.0,,1.0,2.0,3.0,,32.0,,,273.0,,1.0,,,,,20000130943
2007,7,,22.0,,,,,1.0,,,,3.0,,,4.0,465.0,,,,,1.0,14.0,,,,77527300003
2007,3,,1.0,,,,,3.0,,1.0,,,,,,12.0,,,,,,,,,,30000026395
2007,5,,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,50000000619
2007,1,,214.0,44.0,,,,86.0,5.0,83.0,,18.0,118.0,10.0,16.0,394.0,,,1848.0,,1.0,,,,,10000014583
2007,1,,1.0,,,,,,2.0,,,,,,,41.0,,,5.0,,1.0,,,,,10000023519
2007,2,,2.0,1.0,,,,2.0,10.0,,,,1.0,1.0,,16.0,,,,,,,,,,20002289537
2007,2,,2.0,,,,,,1.0,,,4.0,,1.0,,40.0,,,6.0,,,,,,,20000884303
2007,4,,8.0,,,,,6.0,,12.0,,,10.0,,,39.0,,,,,,,,,,40000003627
2007,7,,13.0,,,,,,,,,,,,,130.0,,,,,42.0,194.0,,,,70542046140
2007,3,,1.0,,,,,42.0,1.0,10.0,,10.0,4.0,2.0,,103.0,,,36.0,,,,,,,30000019581
2007,4,,2.0,,,,,12.0,,,,,2.0,,,3.0,,,7.0,,,,,,,40000016835
2007,3,,1.0,,,,,4.0,,1.0,,,,,,16.0,,4.0,,,,,,,,30000015808
2007,3,,4.0,1.0,,,,9.0,,4.0,,,,,,28.0,,,,,,,,,,30000034325
2007,1,,2.0,,,,,2.0,2.0,,,,,,,16.0,,,63.0,,1.0,,,,,10000002747
2007,7,,202.0,10.0,,,,,6.0,19.0,,3.0,,2.0,,284.0,,,,,,3.0,,,,77880300009
2007,7,,9.0,,,,,,3.0,6.0,,13.0,2.0,,2.0,1851.0,2.0,,2.0,19.0,9.0,199.0,,,,77516800003
2007,1,,14.0,,,,,2.0,,4.0,,,2.0,,,310.0,,,,1.0,3.0,3.0,,,,10000022995
2007,2,,21.0,,,,,901.0,180.0,7.0,,7.0,6.0,2.0,6.0,2075.0,,,,2.0,952.0,950.0,,,,20001942602
2007,3,,2.0,,,,,17.0,3.0,6.0,,2.0,,,,66.0,,,,2.0,5.0,,,,,30000034102
2007,1,,4.0,,,,,1.0,,,,1.0,,,,50.0,,,,,1.0,,,,,10000023063
2007,7,,46.0,11.0,,,,,,22.0,,4.0,,,2.0,192.0,,,47.0,,5.0,2.0,,,,70955809996
2007,2,,1.0,,,,,3.0,,,,9.0,1.0,,,27.0,,,,,,,,,,20003029589
2007,5,,10.0,2.0,,,,,,32.0,,6.0,,,,,,,114.0,,,9.0,,,,50000015732
2007,7,,2.0,,,,,,,1.0,,2.0,,,,39.0,,,,,3.0,2.0,,,,73030909998
2007,4,,1.0,,,,,,,,,,30.0,,,41.0,,,,,,,,,,40000008193
2007,3,,2.0,1.0,,,,,,,,,,4.0,,11.0,,,,,1.0,,,,,30000058073
2007,7,,13.0,3.0,2.0,,,,,9.0,,4.0,,1.0,,380.0,,,,,,1.0,,,,77621100007
2007,7,,18.0,3.0,,,,,66.0,3.0,,2.0,4.0,2.0,2.0,58.0,,,,,,,,,,741-1956286
2007,3,,1.0,,,,,1.0,,,,,,4.0,,17.0,,,,,,,,,,30000034934
2007,5,,1.0,,,,,8.0,1.0,2.0,,,,,,1.0,,,,,,,,,,50000067876
2007,1,,5.0,1.0,,,,12.0,,2.0,,,,,1.0,107.0,,,535.0,,3.0,,,,,10000008953
2007,2,,1.0,,,,,5.0,,1.0,,1.0,,,,16.0,,1.0,,,1.0,,,,,20000153054
2007,7,,5.0,,,,,4.0,3.0,,,,,,,285.0,,,,,,,,,,787-0682600
2007,3,,1.0,,,,,3.0,5.0,1.0,,,,,,113.0,,,,,,,,,,30000005956
2007,7,,2.0,,,,,,1.0,1.0,,,,,,33.0,,,,,,,,,,77325600006
2007,7,,3.0,,,,,,,,,,,,,,,,3.0,1.0,3.0,1.0,,,,704-3244326
2007,2,,1.0,1.0,,,,10.0,10.0,,,14.0,2.0,,6.0,96.0,,,444.0,3.0,96.0,5.0,,,,20000509811
2007,3,,3.0,,,,,,,3.0,,,,,,7.0,,,,,,,,,,30000057096
2007,3,,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,30000034983
2007,1,,1.0,,,,,,,,,,,,,9.0,,,,,,,,,,120-0367622
2007,2,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,20000706151
2007,4,,24.0,,,,,,2.0,4.0,,14.0,3.0,,,489.0,,,,1.0,3.0,23.0,,,,40391856165
2007,5,,5.0,,,,,,,,,,,,,5.0,,,55.0,,,,,,,50000067560
2007,3,,43.0,12.0,,,,2.0,,,,,3.0,1.0,,30.0,,,,,,,,,,30000018213
2007,7,,34.0,11.0,,,,,,,,,,4.0,,25.0,,,,,,,,,,780-0002931
2007,3,,2.0,,,,,,,,,2.0,,,,,,,,,1.0,,,,,30000018344
2007,7,,1.0,,,,,,,,,,,,,37.0,,,,,,,,,,765-1113581
2007,4,,2.0,,,,,,25.0,22.0,,,,,,122.0,,,,,3.0,252.0,,,,40640713034
2007,2,,46.0,5.0,,,,,206.0,724.0,,,,2.0,,217.0,,,,,27.0,112.0,,,,20001847275
2007,4,,1.0,,,,,,,,,,,,2.0,1.0,,,,,,,,,,40521991437
2007,4,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,40000004612
2007,3,,1.0,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,30000058103
2007,3,,1.0,,,,,1.0,,,,,,,,5.0,,,,,,,,,,30000034943
2007,7,,43.0,1.0,,,,,2.0,8.0,,,,13.0,,482.0,,,,,3.0,13.0,,,,71903500004
2007,2,,1.0,,,,,,4.0,,,,,,1.0,461.0,,,3945.0,,,,,,,20003228001
2007,3,,1.0,,,,,,2.0,2.0,,,1.0,1.0,,33.0,,,,,2.0,,,,,30000005885
2007,3,,1.0,,,,,14.0,,6.0,,,,,,177.0,,,,,2.0,,,,,30000034289
2007,5,,1.0,,,,,,,,,,,,,,,,,,,,,,,50000000861
2007,7,,1.0,,,,,,,,,,,,,14.0,,,,,1.0,3.0,,,,72513107011
2007,7,,2.0,,,,,,,,,,,,,35.0,,,,,,,,,,77778300008
2007,7,,51.0,6.0,,,,,9.0,30.0,,,,,3.0,1382.0,,,,,32.0,10.0,,,,71597600006
2007,4,,4.0,,,,,38.0,2.0,,,1.0,30.0,,1.0,52.0,1.0,,595.0,,,1.0,,,,40000017079
2007,3,,1.0,,,,,1.0,,2.0,,1.0,,,,8.0,,,,,,,,,,30000010159
2007,7,,2.0,,,,,,,,,,,17.0,,6.0,,,,,2.0,,,,,720-4463525
2007,4,,2.0,1.0,,,,16.0,,,,1.0,7.0,,,19.0,,,,,1.0,,,,,40000001260
2007,1,,56.0,8.0,,,,34.0,1.0,140.0,,97.0,,8.0,7.0,313.0,,,1156.0,,,,,,,10000016660
2007,3,,1.0,,,,,1.0,1.0,,,11.0,,,,7.0,,,,,,,,,,30000008718
2007,3,,11.0,2.0,,,,7.0,,1.0,,,20.0,,,24.0,1.0,,,,,,,,,30000023298
2007,3,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,30000057512
2007,3,,3.0,,,,,2.0,14.0,1.0,,,3.0,,,35.0,,,,,1.0,,,,,30000032975
2007,3,,2.0,,,,,,,,,,1.0,1.0,,18.0,,,,,,,,,,30000057242
2007,7,,30.0,7.0,,,,,5.0,4.0,,,,1.0,,425.0,,,,,41.0,1.0,,,,71227300009
2007,5,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,50000010442
2007,1,,2.0,1.0,,,,,1.0,5.0,,5.0,,1.0,,4.0,,,,,,,,,,10000004483
2007,1,,33.0,6.0,,,,2.0,25.0,5.0,,1.0,6.0,,8.0,39.0,,,,,,1.0,,,,10000023849
2007,2,,1.0,,,,,1.0,1.0,2.0,,5.0,,,,16.0,,1.0,1.0,,27.0,,,,,20000886624
2007,1,,1.0,1.0,,,,,1.0,,,,,,,5.0,,,,,,,,,,10000005599
2007,7,,1.0,,,,,,,2.0,,,,,,3.0,,,,,4.0,,,,,71983700001
2007,3,,40.0,12.0,,,,,,1.0,,,,1.0,,179.0,,,4.0,,,,,,,30000018204
2007,3,,1.0,,,,,1.0,,,,,,,,4.0,,,,,,,,,,30000027602
2007,4,,2.0,,,,,12.0,,1.0,,,,,,23.0,,,4.0,,,,,,,40000007523
2007,3,,4.0,1.0,,,,,23.0,2.0,,,,,,22.0,,,60.0,,,,,,,30000003440
2007,3,,1.0,1.0,,,,6.0,6.0,,,1.0,4.0,1.0,,10.0,3.0,,,16.0,538.0,17.0,,,,30000026799
2007,7,,22.0,4.0,1.0,,,,,9.0,,,,,,206.0,,,,1.0,13.0,9.0,,,,77811300008
2007,3,,2.0,1.0,,,,1.0,,,,,2.0,1.0,,9.0,,,,,,,,,,30000011290
2007,3,,16.0,4.0,,,,7.0,,3.0,,,,,,2.0,,,,,,,,,,30000027009
2007,3,,4.0,3.0,,,,,,,,,,2.0,,4.0,,,,,,,,,,30000057993
2007,1,,1.0,,,,,19.0,,,1.0,1.0,43.0,1.0,2.0,70.0,,,,,9.0,,,,,10000017611
2007,7,,11.0,2.0,,,,,,4.0,,,,,4.0,94.0,,,,,6.0,3.0,,,,77613800008
2007,1,,2.0,,,,,7.0,,2.0,,,,,,38.0,,,,,,,,,,10000018763
2007,7,,1.0,,,,,,,,,,,,,76.0,,,,,,,,,,71679800001
2007,7,,17.0,12.0,,,,,,,,,,4.0,,2.0,,,,,46.0,,,,,72033000009
2007,7,,5.0,,,,,,,,,1.0,,,,37.0,,,,,,,,,,77419800009
2007,3,,1.0,,,,,6.0,,,,10.0,1.0,,1.0,161.0,,,,,16.0,1.0,,,,30000014023
2007,3,,2.0,2.0,,,,,,1.0,,,1.0,,,7.0,,,,,,,,,,30000026295
2007,1,,2.0,1.0,,,,8.0,,,,,,,,1.0,,,,,,,,,,10000024445
2007,2,,3.0,,,,,,,1.0,,,,,,86.0,,,,,6.0,5.0,,,,20003558566
2007,3,,1.0,,,,,3.0,,,,,,3.0,,,,,1.0,,,,,,,30000057401
2007,3,,1.0,,,,,9.0,3.0,,,,9.0,,,16.0,,,,,1.0,,,,,30000034116
2007,3,,4.0,,,,,11.0,,1.0,,,13.0,,,446.0,,2.0,,,2.0,,,,,30000058018
2007,3,,1.0,,,,,15.0,,3.0,,,31.0,,,,25.0,,,,,,,,,30000017224
2007,1,,2.0,1.0,,,,8.0,,1.0,,,,,1.0,7.0,,,,,,,,,,10000024119
2007,3,,1.0,,,,,4.0,,1.0,,,,2.0,,3.0,,,,,,,,,,30000034106
2007,7,,43.0,7.0,,,,1.0,2.0,,,,,2.0,,3628.0,,,,,973.0,2.0,,,,71077600005
2007,7,,1.0,,,,,,,,,,,,,25.0,,,,,,,,,,733-0975228
2007,1,,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,,10000003147
2007,1,,2.0,,,,,,,,,,3.0,1.0,,3.0,,,13.0,,,,,,,10000015038
2007,4,,39.0,21.0,,,,13.0,,,,1.0,1.0,6.0,2.0,54.0,,,,,,,,,,40000008007
2007,7,,3.0,,,,,,1.0,,,85.0,,,,25.0,,,,,,,,,,71074700007
2007,3,,2.0,,,,,9.0,,1.0,,,2.0,,,20.0,1.0,,,,,,,,,30000090179
2007,7,,362.0,25.0,,,,,21.0,254.0,,8.0,,13.0,6.0,2776.0,,1.0,,,3342.0,116.0,,,,77185300006
2007,3,,1.0,,,,,,,1.0,,,8.0,,,11.0,,,,,,,,,,30000033953
2007,7,,11.0,4.0,,,,,12.0,1.0,,1.0,,1.0,,87.0,,,8.0,,,1.0,,,,71384600005
2007,5,,15.0,,,,,,12.0,,,,,,,75.0,,,193.0,,,,,,,50000097082
2007,5,,3.0,,,,,,7.0,,,1.0,,,,6.0,,,71.0,,,,,,,50000014384
2007,2,,3.0,,,,,4.0,,,,,1.0,,,21.0,,,,,,,,,,20002744063
2007,3,,1.0,,,,,1.0,,,,1.0,2.0,,,16.0,,,,,,,,,,30000005328
2007,3,,119.0,25.0,,,,9.0,1.0,35.0,,34.0,5.0,4.0,,14.0,,,177.0,,,,,,,30000018261
2007,7,,33.0,2.0,,,,,6.0,75.0,,9.0,,4.0,4.0,707.0,,,,2.0,33.0,232.0,,,,788-0430482
2007,3,,6.0,1.0,,,,4.0,7.0,,,,,3.0,,38.0,,,,,,,,,,30000018113
2007,3,,2.0,,,,,4.0,,6.0,,,1.0,,,8.0,,,,,,,,,,30000026390
2007,7,,1.0,,,,,,,,,1.0,,,,8.0,,,,,1.0,1.0,,,,720-4122130
2007,5,,1.0,,,,,,5.0,,,,,,,9.0,,,,,,,,,,50000061716
2007,3,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,30000033188
2007,1,,1.0,,,,,9.0,,,,1.0,25.0,,1.0,42.0,,,,,14.0,,,,,10000018480
2007,7,,2.0,,,,,,,,,,,,,,,,216.0,,,,,,,77440000009
2007,3,,1.0,,,,,3.0,,,,,,,,14.0,,,,,,,,,,30000020435
2007,3,,1.0,,,,,,,,,,,,,,,,,,,,,,,30000027259
2007,1,,1.0,,,,,5.0,,,,,3.0,,,8.0,,,,,,,,,,10000014470
2007,3,,1.0,,,,,3.0,,1.0,,,,,,15.0,,,,,,,,,,30000026523
2007,7,,2.0,1.0,,,,,1.0,,,,,,,299.0,,,4.0,,,,,,,720-4302288
2007,4,,1.0,,,,,18.0,,5.0,,11.0,7.0,1.0,,6.0,,,,,,,,,,40000007071
2007,4,,2.0,,,,,9.0,,,,1.0,9.0,,,,,,,,,,,,,40000008484
2007,3,,2.0,1.0,,,,,,,,,1.0,,,2.0,,,,,,,,,,30000057312
2007,7,,1.0,1.0,,,,,,,,4.0,,,,11.0,,,,,2.0,,,,,720-2502931
2007,3,,1.0,,,,,,,,,,2.0,1.0,,2.0,,,,,,,,,,30000033183
2007,7,,4.0,1.0,,,,,21.0,1.0,,8.0,,1.0,,295.0,,,,,,,,,,71757000009
2007,3,,1.0,,,,,,,,,,1.0,,,10.0,1.0,,,,,,,,,30000022496
2007,3,,3.0,2.0,,,,4.0,,2.0,,,1.0,,,3.0,,,,,,,,,,30000057919
2007,4,,5.0,1.0,,,,98.0,,2.0,,,1.0,,,2.0,1.0,,,,,,,,,40000008089
2007,5,,2.0,,,,,,2.0,,,1.0,,,,5.0,,,,,,,,,,50000010600
2007,1,,4.0,1.0,,,,1.0,3.0,3.0,,7.0,,,1.0,181.0,,,1049.0,,7.0,6.0,,,,10000014206
2007,3,,1.0,,,,,5.0,1.0,,,,1.0,,,27.0,,,,,,,,,,30000057311
2007,7,,38.0,5.0,,,,,58.0,10.0,,3.0,,3.0,3.0,704.0,,5.0,,,2.0,6.0,,,,71756900000
2007,3,,3.0,,,,,1.0,,,,,3.0,1.0,,6.0,,,,,,,,,,30000090140
2007,7,,6.0,1.0,,,,,4.0,1.0,,3.0,,,1.0,43.0,,,,,2.0,,,,,720-2718340
2007,3,,1.0,,,,,1.0,,1.0,,,7.0,,,6.0,,,,,,,,,,30000057825
2007,7,,19.0,7.0,,,,,,1.0,,,,,,151.0,,,,,,3.0,,,,773-1722607
2007,5,,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,50000068481
2007,7,,9.0,2.0,,,,,,7.0,,,,,,7.0,,,,,1.0,,,,,77815400004
2007,2,,281.0,24.0,,,,,60.0,268.0,,24.0,,148.0,1.0,573.0,,,,,116.0,230.0,,,,20003394401
2007,7,,29.0,3.0,,,,,1.0,20.0,,,,,,291.0,,,,,2.0,2.0,,,,71775300005
2007,3,,1.0,,,,,,,,,1.0,27.0,,,34.0,,,,,,,,,,30000020473
2007,2,,1.0,1.0,,,,3.0,,5.0,,9.0,3.0,,,31.0,,,,,,,,,,20002142155
2007,7,,1.0,,,,,,,,,,,,,6.0,,,,,,,,,,720-1108320
2007,3,,1.0,,,,,1.0,1.0,,,,8.0,,,11.0,4.0,,,,8.0,1.0,,,,30000013304
2007,7,,10.0,1.0,,,,,216.0,4.0,,,,2.0,,466.0,,,,,1.0,,,,,77767800008
2007,1,,1.0,,,,,,,,,39.0,1.0,,,,,,37.0,,,,,,,10000016617
2007,2,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,20000207872
2007,2,,2.0,1.0,,,,9.0,,2.0,,7.0,9.0,,,41.0,,,,,,,,,,20000928618
2007,3,,3.0,1.0,,,,,,,,,,,,,,,51.0,,,,,,,30000009204
2007,3,,2.0,,,,,32.0,1.0,,,19.0,79.0,,,107.0,,,350.0,,,,,,,30000016450
2007,2,,1.0,,,,,,,,,1.0,4.0,,,6.0,,,,,,,,,,20000175609
2007,3,,1.0,,,,,,,,,1.0,,,,3.0,,,,,,,,,,30000057511
2007,4,,18.0,,,,,2.0,,5.0,,7.0,11.0,1.0,3.0,92.0,8.0,,67.0,,2.0,,,,,40000000670
2007,7,,32.0,5.0,1.0,,,,,24.0,,13.0,,3.0,,688.0,,,,,,,,,,77507300007
2007,1,,1.0,,,,,,,1.0,,2.0,,,1.0,40.0,,,82.0,,17.0,1.0,,,,10000001493
2007,3,,9.0,3.0,,,,2.0,,1.0,,,,1.0,,92.0,,,,1.0,5.0,5.0,,,,30000020935
2007,3,,5.0,,,,,7.0,,1.0,,,2.0,,2.0,7.0,,,,,,,,,,30000018190
2007,5,,2.0,,,,,,,,,,,,,12.0,,,63.0,,,1.0,,,,50000024568
2007,5,,1.0,,,,,,14.0,,,1.0,,,2.0,46.0,,,254.0,,2.0,,,,,50000023042
2007,7,,2.0,,,,,,,1.0,,,,,1.0,13.0,,,213.0,,,,,,,77885700004
2007,1,,88.0,35.0,,,,16.0,,8.0,,,,4.0,,178.0,,,2.0,,1.0,1.0,,,,10000023576
2007,3,,1.0,,,,,6.0,,,,,7.0,1.0,,4.0,,,,,,,,,,30000090268
2007,7,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,768-0314095
2007,1,,68.0,14.0,,,,28.0,37.0,17.0,103.0,47.0,39.0,9.0,2.0,713.0,,,,,7.0,1.0,,,,10000024444
2007,7,,1.0,,,,,,,,,,,,,,,,,,,,,,,76473909996
2007,2,,4.0,2.0,,,,8.0,,15.0,,1.0,,1.0,,102.0,,,,,1.0,,,,,20000189419
2007,7,,3.0,,,,,,,3.0,,,,,,43.0,,,,,,,,,,704-3560476
2007,2,,2.0,,,,,,95.0,77.0,,1.0,,,,73.0,,,,,107.0,64.0,,,,20002134936
2007,1,,17.0,5.0,,,,23.0,,3.0,,,,1.0,,4.0,,,1.0,,,,,,,10000013126
2007,2,,10.0,,,,,,2.0,,,,,,,49.0,,,,,,,,,,20003177332
2007,4,,1.0,,,,,5.0,,1.0,,,,,,30.0,,,,,,,,,,40000005964
2007,7,,12.0,1.0,,,,,1.0,,,8.0,,,3.0,357.0,,,,,4.0,,,,,77851800005
2007,1,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,10000021008
2007,3,,22.0,5.0,,,,2.0,53.0,6.0,1.0,17.0,10.0,1.0,,68.0,,,,,,1.0,,,,30000033844
2007,3,,1.0,2.0,,,,2.0,,6.0,,,,,,8.0,,,9.0,,,,,,,30000033503
2007,2,,4.0,1.0,,,,22.0,1.0,4.0,,13.0,2.0,1.0,1.0,107.0,,,,,37.0,4.0,,,,20000636771
2007,3,,1.0,,,,,,2.0,,,,,,,10.0,,,,,1.0,,,,,30000010956
2007,1,,1.0,1.0,,,,1.0,,1.0,,,,,,3.0,,,,,,,,,,10000015346
2007,7,,2.0,,,,,,,,,,,,,19.0,,,,,13.0,1.0,,,,72083200001
2007,3,,1.0,,,,,,,,,4.0,11.0,,,7.0,4.0,,,,,,,,,30000015206
2007,3,,6.0,1.0,,,,1.0,6.0,,,,,,1.0,141.0,,,708.0,,,,,,,337-1429918
2007,3,,2.0,,,,,2.0,,,,,,1.0,,21.0,,,,,,,,,,30000057552
2007,1,,1.0,,,,,,,,,,,2.0,,6.0,,,,,,,,,,120-4651133
2007,1,,52.0,3.0,,,,95.0,10.0,28.0,1.0,,2.0,1.0,,1.0,,,,,,,,,,199-0015985
2007,2,,1.0,,,,,1.0,,1.0,,,,,,45.0,,,,,3.0,,,,,20000831727
2007,3,,3.0,,,,,,,,,,,1.0,,26.0,,,,,,,,,,30000021440
2007,7,,4.0,,,,,1.0,,,,,,,2.0,22.0,,,,,,,,,,77801500001
2007,1,,1.0,,,,,5.0,,,,,4.0,,,12.0,,,22.0,,,,,,,10000011583
2007,3,,1.0,,,,,,,4.0,,,,,,13.0,,,,,,,,,,30000028729
2007,1,,3.0,,,,,,,,,,,1.0,,3.0,,,,,,,,,,101-0575328
2007,3,,6.0,5.0,,,,10.0,,4.0,,,10.0,2.0,1.0,7.0,1.0,,5.0,,2.0,,,,,30000025158
2007,5,,19.0,2.0,,,,,,1.0,,,,2.0,,26.0,,,,,,,,,,50000067955
