agency,arid,q006,q007,q008,q009,q010,q011,q015_count,q015_value,q016,q023,q031,q047,q048,q053,q055,q056,q061,q063,q065,q070,q071,q073,q074,q075,q076,q081_numer,q081_denom,q081,q082,q083
3,30000001650,95.6521739130435,,,,,-86.9127516778524,,,,,,,,,,,8.21917808219178,,,,,,,,,,,,,39.7435897435897
3,30000001735,100.0,,,,,-80.0245098039216,,,,,,,,,,,16.0493827160494,,,,,,,,,,,,,
3,30000003258,97.7099236641221,,,,,-71.6312056737589,2.5,19.6678787317322,,,,,,,,,5.80645161290323,,,,,,,,,93.0,159.0,58.4905660377358,58.4905660377358,57.8616352201258
3,30000003326,97.9591836734694,,,,,,2.72727272727273,39.250085999312,,,,,,,,,1.85185185185185,,,,,,,,,64.0,110.0,58.1818181818182,58.1818181818182,58.1818181818182
3,30000004198,96.2962962962963,,,,,,1.96078431372549,30.3627191928897,,41.1764705882353,,,,,,,15.9090909090909,,,,,,,,,,,,,
3,30000005962,97.9166666666667,,,,,-80.9433962264151,,,,70.2970297029703,,,,,,,,,,,,,,,,,,,,
3,30000007714,95.4198473282443,,,,,-67.6435406698565,,,,,,,,,,,,,,,,,,,,,,,,
3,30000008250,98.3606557377049,,,,,-75.456204379562,,,,,,,,,,,23.5955056179775,,,,,,,,,,,,,
3,30000009055,96.0,,,,,,2.41935483870968,17.7017389213879,,,,,,,,,7.3394495412844,,,,,,,,,,,,,24.1935483870968
3,30000009170,97.3333333333333,,,,,-77.2413793103448,2.27272727272727,10.6672778468994,,62.1212121212121,,,,,,,12.9032258064516,,,,,,,,,,,,,
3,30000009517,100.0,,,,,-49.609375,,,,38.2428940568475,,,,,,,10.3359173126615,,,,,,,,,,,,,
3,30000009760,96.8421052631579,,,,,,,,,,,,,,,,2.20264317180617,,,,,,,,,,,,,
3,30000010132,100.0,,,,,-73.0,,,,38.5185185185185,,,,,,,1.48148148148148,,,,,,,,,,,,,
3,30000010216,95.0819672131148,,,,,-43.5203574975174,,,,54.9450549450549,,,,,,,,,,,,,,,,,,,,
3,30000010380,100.0,,,,,-51.6176470588235,,,,,,,,,,,3.05810397553517,,,,,,,,,,,,,
3,30000010494,96.078431372549,,,,,,,,,,,,,,,,2.54777070063694,,,,,,,,,,,,,
3,30000010588,96.4285714285714,,,,,,,,,,,,,,,,33.5714285714286,,,,,,,,,,,,,
3,30000011236,95.3846153846154,,,,,-59.0974212034384,,,,58.6690017513135,,,,,,,,,,,,,,,,,,,,
3,30000011667,100.0,,,,,,,,,47.2222222222222,,,,,,,,,,,,,,,,,,,,
3,30000011699,98.5074626865672,,,,,-56.592039800995,,,,,,,,,,,2.3121387283237,,,,,,,,,,,,,
3,30000012627,95.2662721893491,,,,,-56.6079295154185,,,,,,,,,,,,,,,,,,,,,,,,32.741116751269
3,30000013202,100.0,,,,,,,,,31.3725490196078,,,,,,,9.80392156862745,,,,,,,,,,,,,
3,30000013240,100.0,,,,,-84.2045454545455,,,,36.6906474820144,,,,,,,9.77443609022556,,,,,,,,,,,,,
3,30000014230,96.4285714285714,,,,,,,,,,,,,,,,2.04081632653061,,,,,,,,,,,,,
3,30000014246,97.0588235294118,,,,,-85.7655502392344,,,,92.436974789916,,,,,,,27.5862068965517,,,,,,,,,,,,,
3,30000014778,98.6577181208054,,,,,-77.8384279475982,,,,,,,,,,,9.5,,,,,,,,,,,,,
3,30000014991,95.7142857142857,,,,,,,,,76.6233766233766,,,,,,,,,,,,,,,,,,,,
3,30000015111,100.0,,,,,-77.7573529411765,,,,80.1652892561983,,,,,,,22.5,,,,,,,,,,,,,
3,30000015934,98.3333333333333,,,,,-71.7228464419476,,,,71.523178807947,,,,,,,13.7873754152824,,,,,,,,,,,,,
3,30000016470,96.3636363636364,,,,,-71.0327455919395,,,,,,,,,,,1.57303370786517,,,,,,,,,,,,,
3,30000016631,97.7924944812362,,,,,-64.8123324396783,,,,,,,,,,,,,,,,,,,,,,,,
3,30000016825,98.7341772151899,,,,,-71.3157894736842,,,,46.7889908256881,,,,,,,13.4259259259259,,,,,,,,,,,,,
3,30000017142,98.4126984126984,,,,,,5.35714285714286,25.9405773924754,,,,,,,,,,,,,,,,,,,,,,34.8214285714286
3,30000018171,100.0,,,,,-70.7278481012658,,,,,,,,,,,2.17391304347826,,,,,,,,,,,,,
3,30000018710,100.0,,,,,,,,,,,,,,,,1.33333333333333,,,,,,,,,53.0,76.0,69.7368421052632,69.7368421052632,69.7368421052632
3,30000018915,97.6744186046512,,,,,,,,,,,,,,,,10.6382978723404,,,,,,,,,41.0,52.0,78.8461538461538,75.0,75.0
3,30000019252,97.5,,,,,-82.4342105263158,,,,,,,,,,,6.97674418604651,,,,,,,,,143.0,267.0,53.5580524344569,53.9325842696629,53.5580524344569
3,30000019861,98.1981981981982,,,,,-78.1368821292776,4.34782608695652,25.6587390437703,,57.3913043478261,,,,,,,7.9646017699115,,,,,,,,,,,,,
3,30000020156,97.1428571428571,,,,,-82.9710144927536,,,,,,,,,,,5.97014925373134,,,,,,,,,76.0,141.0,53.9007092198582,53.9007092198582,53.9007092198582
3,30000020161,97.8003384094755,,,,,-65.6626506024096,,,,,,,,,,,,,,,,,,,,,,,,
3,30000020349,100.0,,,,,,4.91803278688525,50.4624180258954,,,,,,,,,8.33333333333333,,,,,,,,,31.0,61.0,50.8196721311475,50.8196721311475,50.8196721311475
3,30000022739,100.0,,,,,-76.1811023622047,,,,,,,,,,,28.8135593220339,,,,,,,,,,,,,
3,30000025645,96.7741935483871,,,,,,,,,,,,,,,,8.95522388059701,,,,,,,,,,,,,
3,30000025679,98.0769230769231,,,,,,2.18579234972678,14.9324408082311,,,,,,,,,1.65745856353591,,,,,,,,,,,,,
3,30000025796,100.0,,,,,-81.5,,,,,,,,,,,9.18918918918919,,,,,,,,,,,,,
3,30000026570,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000026955,95.5555555555556,,,,,-74.2574257425743,,,,,,,,,,,5.53359683794466,,,,,,,,,,,,,
3,30000027118,95.4545454545455,,,,,,,,,74.8251748251748,,,,,,,26.4705882352941,,,,,,,,,,,,,
3,30000027205,96.2962962962963,,,,,,,,,,,,,,,,2.77777777777778,,,,,,,,,,,,,
3,30000027362,95.4166666666667,,,,,-52.1627565982405,,,,31.5708812260536,,,,,,,1.74050632911392,,,,,,,,,,,,,
3,30000028531,96.4912280701754,,,,,-61.9469026548673,,,,,,,,,,,,,,,,,,,,,,,,
3,30000034162,96.3855421686747,,,,,-74.0415335463259,2.76923076923077,18.7440340169506,,,,,,,,,1.07142857142857,,,,,,,,,,,,,36.0
3,30000034172,96.2962962962963,,,,,,,,,,,,,,,,5.26315789473684,,,,,,,,,,,,,21.4285714285714
3,30000034241,96.1538461538462,,,,,-75.0,10.1449275362319,36.4864299753272,,,,,,,,,1.51515151515152,,,,,,,,,,,,,25.3623188405797
3,30000034392,100.0,,,,,,,,,50.0,,,,,,,6.25,,,,,,,,,,,,,20.3125
3,30000034409,98.3606557377049,,,,,-65.4450261780105,,,,85.9848484848485,,,,,,,38.4030418250951,,,,,,,,,,,,,
3,30000034566,96.551724137931,,,,,,,,,40.8163265306122,,,,,,,,,,,,,,,,,,,,
3,30000034728,100.0,,,,,,,,,,,,,,,,2.12765957446809,,,,,,,,,38.0,49.0,77.5510204081633,77.5510204081633,77.5510204081633
3,30000034812,100.0,,,,,,,,,,,,,,,,7.40740740740741,,,,,,,,,,,,,41.4634146341463
3,30000034864,100.0,,,,,,,,,,,,,,,,,,,,,,,,,21.0,35.0,60.0,60.0,60.0
3,30000034934,96.7741935483871,,,,,,3.84615384615385,14.806517311609,,30.7692307692308,,,,,,,6.0,,,,,,,,,,,,,
3,30000035013,100.0,,,,,,2.53164556962025,15.7753424657534,,,,,,,,,1.26582278481013,,,,,,,,,64.0,79.0,81.0126582278481,81.0126582278481,81.0126582278481
3,30000035020,97.0149253731343,,,,,-79.9003322259136,,,,74.7933884297521,,,,,,,4.6218487394958,,,,,,,,,,,,,
3,30000035067,95.6521739130435,,,,,-64.6258503401361,,,,,,,,,,,,,,,,,,,,109.0,207.0,52.6570048309179,52.6570048309179,52.6570048309179
3,30000035259,98.2456140350877,,,,,-76.2690355329949,,,,,,,,,,,3.2258064516129,,,,,,,,,,,,,
3,30000035320,95.7446808510638,,,,,-65.4471544715447,8.52941176470588,21.5721064576026,,,,,,,,,14.1566265060241,,,,,,,,,,,,,25.8823529411765
3,30000035497,96.2025316455696,,,,,,,,,,,,,,,,3.63636363636364,,,,,,,,,68.0,124.0,54.8387096774194,54.8387096774194,54.8387096774194
3,30000035545,96.4912280701754,,,,,,,,,,,,,,,,5.98290598290598,,,,,,,,,,,,,
3,30000057127,97.9166666666667,,,,,-77.8089887640449,,,,,,,,,,,8.97435897435897,,,,,,,,,,,,,35.4430379746835
3,30000057133,98.0769230769231,,,,,,2.08333333333333,17.5359712230216,,,,,,,,,,,,,,,,,,,,,,22.9166666666667
3,30000057162,97.7272727272727,,,,,-70.7142857142857,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057256,97.5609756097561,,,,,-84.5092024539877,,,,,,,,,,,10.0,,,,,,,,,64.0,101.0,63.3663366336634,63.3663366336634,63.3663366336634
3,30000057540,97.3684210526316,,,,,-71.4893617021277,,,,,,,,,,,5.3030303030303,,,,,,,,,,,,,
3,30000057646,97.3684210526316,,,,,,,,,,,,,,,,,,,,,,,,,39.0,43.0,90.6976744186046,90.6976744186046,90.6976744186046
3,30000057783,96.551724137931,,,,,,4.93827160493827,31.9477434679335,,,,,,,,,,,,,,,,,,43.0,81.0,53.0864197530864,53.0864197530864,53.0864197530864
3,30000057845,95.1612903225807,,,,,,,,,,,,,,,,2.32558139534884,,,,,,,,,,,,,
3,30000057922,96.9230769230769,,,,,,,,,,,,,,,,8.0,,,,,,,,,40.0,77.0,51.9480519480519,51.9480519480519,51.9480519480519
3,30000057942,100.0,,,,,,,,,,,,,,,,2.38095238095238,,,,,,,,,31.0,44.0,70.4545454545455,70.4545454545455,70.4545454545455
3,30000058022,100.0,,,,,,4.0,18.4753759952816,,,,,,,,,16.9354838709677,,,,,,,,,,,,,28.0
3,30000058210,96.7914438502674,,,,,-79.2402826855124,8.93617021276596,40.3963364948991,,,,,,,,,3.19634703196347,,,,,,,,,152.0,235.0,64.6808510638298,63.4042553191489,63.4042553191489
3,30000058230,100.0,,,,,,,,,,,,,,,,13.1147540983607,,,,,,,,,,,,,
3,30000058245,96.2264150943396,,,,,-84.0361445783133,,,,51.8867924528302,,,,,,,6.93069306930693,,,,,,,,,,,,,39.622641509434
3,30000058382,97.3214285714286,,,,,,,,,,,,,,,,14.7058823529412,,,,,,,,,,,,,
3,30000058485,97.5609756097561,,,,,,6.52173913043478,52.34375,,,,,,,,,,,,,,,,,,37.0,46.0,80.4347826086957,80.4347826086957,80.4347826086957
3,30000058506,100.0,,,,,,2.4390243902439,26.3571108120233,,,,,,,,,7.5,,,,,,,,,,,,,24.390243902439
3,30000058599,96.2025316455696,,,,,,,,,,,,,,,,4.16666666666667,,,,,,,,,60.0,99.0,60.6060606060606,61.6161616161616,60.6060606060606
3,30000058629,95.1219512195122,,,,,,,,,,,,,,,,2.85714285714286,,,,,,,,,,,,,
3,30000058710,96.3855421686747,,,,,,,,,,,,,,,,2.67857142857143,,,,,,,,,91.0,115.0,79.1304347826087,79.1304347826087,79.1304347826087
3,30000058739,100.0,,,,,,2.63157894736842,11.7073170731707,,,,,,,,,,,,,,,,,,,,,,
3,30000058892,95.2380952380952,,,,,,3.84615384615385,26.1282532868259,,,,,,,,,,,,,,,,,,,,,,42.3076923076923
3,339-2001010,96.6010733452594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40000001611,97.4137931034483,,,,,-51.1061946902655,,,,,,,,,,,3.72093023255814,,,,,,,,,,,,,
4,40000002004,99.0909090909091,,,,,-77.1067415730337,,,,,,,,,,,,,,,,,,,,,,,,38.2716049382716
4,40000006351,96.7741935483871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40000011025,99.1404011461318,,,,,-71.3254593175853,,,,41.6475972540046,,,,,,,16.6666666666667,,,,,,,,,,,,,
5,50000000060,95.4545454545455,,,,,-62.8810975609756,,,,,,,,,,,,,,,,,,,,,,,,
5,50000000199,100.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,
5,50000000205,100.0,,,,,-75.4297994269341,,,,,,,,,,,,,,,,,,,,,,,,
5,50000000926,100.0,,,,,-83.8768115942029,,,,,,,,,,,,,,,,,,,,,,,,
5,50000001454,100.0,,,,,-70.5932203389831,,,,,,,,,,,,,,,,,,,,,,,,45.821325648415
5,50000001717,95.5056179775281,,,,,-49.5791245791246,,,,,,,,,,,,,,,,,,,,,,,,
5,50000001845,98.1481481481482,,,,,-48.5507246376812,,,,,,,,,,,,,,,,,,,,,,,,
5,50000002073,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000002885,96.4285714285714,,,,,-79.8148148148148,,,,,,,,,,,,,,,,,,,,,,,,
5,50000003830,97.2972972972973,,,,,-75.8578431372549,,,,,,,,,,,,,,,,,,,,,,,,21.8274111675127
5,50000004035,98.2142857142857,,,,,-77.4279210925645,,,,,,,,,,,,,,,,,,,,,,,,
5,50000004164,95.9459459459459,,,,,-64.7058823529412,,,,,,,,,,,,,,,,,,,,,,,,
5,50000006160,100.0,,,,,-68.0640243902439,,,,,,,,,,,,,,,,,,,,,,,,
5,50000008169,100.0,,,,,-67.4825174825175,,,,,,,,,,,,,,,,,,,,,,,,22.5806451612903
5,50000009607,100.0,,,,,-84.0834697217676,,,,,,,,,,,,,,,,,,,,,,,,
5,50000012319,97.6190476190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000012697,100.0,,,,,-73.5526315789474,,,,,,,,,,,,,,,,,,,,,,,,
5,50000012808,100.0,,,,,,,,,79.4871794871795,,,,,,,,,,,,,,,,,,,,
5,50000013345,99.0990990990991,,,,,-60.3988603988604,,,,,,,,,,,,,,,,,,,,,,,,
5,50000013741,96.551724137931,,,,,,,,,79.4117647058823,,,,,,,,,,,,,,,,,,,,
5,50000014091,100.0,,,,,-70.3358208955224,,,,,,,,,,,,,,,,,,,,,,,,
5,50000014176,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000014723,97.6190476190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000014762,100.0,,,,,-61.3562091503268,,,,,,,,,,,1.98237885462555,,,,,,,,,,,,,
5,50000018304,97.2972972972973,,,21.5859030837004,,-57.0075757575758,,,,,,,,,,,,,,,,,,,,,,,,
5,50000018616,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000020508,96.551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000023283,95.7446808510638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000024567,95.5223880597015,,,,,-72.7272727272727,,,,,,,,,,,,,,,,,,,,,,,,
5,50000024808,95.2380952380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000060721,98.2758620689655,,,,,-75.7751937984496,,,,,,,,,,,,,,,,,,,,,,,,
5,50000060931,100.0,,,,,-87.962962962963,,,,,,,,,,,,,,,,,,,,,,,,
5,50000060936,100.0,,,,,-68.3085501858736,,,,30.4985337243402,,,,,,,,,,,,,,,,,,,,
5,50000061090,97.1428571428571,,,,,-82.3170731707317,,,,,,,,,,,,,,,,,,,,,,,,
5,50000066652,97.8260869565217,,,,,-56.6747572815534,,,,,,,,,,,,,,,,,,,,,,,,
5,50000066851,95.8333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000066992,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000067508,95.7142857142857,,,,,-76.685393258427,,,,,,,,,,,,,,,,,,,,,,,,
5,50000067625,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000067895,100.0,,,,,-73.9285714285714,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068317,97.0588235294118,,,,,-54.3969849246231,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068318,100.0,,,,,,,,,,,,,,,,8.41121495327103,,,,,,,,,,,,,
5,50000068589,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,551-0415301,98.9130434782609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,568-0572881,98.2182628062361,,,,,-61.8161094224924,,,,30.3482587064677,,,,,,,,,,,,,,,,,,,,
7,703-0448619,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,706-1522806,100.0,,,,,23.7394957983193,,,,,,,,,,,,,,,,,,,,,,,,
7,70887909990,95.1127819548872,,,,,-63.0395683453237,,,,,,,,,,,,,,,,,,,,,,,,
7,70949109997,95.1456310679612,,,,,-63.3211678832117,,,,,,,,,,,,,,,,,,,,,,,,
7,71227300009,95.3846153846154,,36.8654509610646,,,-31.9127516778523,,,,,,,,,,,,,,,,,,,,,,,,
7,713-3654244,100.0,,,,,-72.7401129943503,,,,,,,,,,,,,,,,,,,,,,,,
7,71358400004,100.0,,,,,-78.7662337662338,,,,,,,,,,,,,,,,,,,,,,,,
7,71395700000,97.1830985915493,,,,,-60.3833865814696,,,,40.8266129032258,,,,,,,,,,,,,,,,,,,,
7,714-1841762,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,71516000002,100.0,,,,,-65.597667638484,,,,,,,,,,,,,,,,,,,,,,,,
7,71583000000,100.0,,,,,-68.9705882352941,,,,,,,,,,,,,,,,,,,,,,,,31.4375987361769
7,716-1414017,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,71910500003,99.2982456140351,,,,,-66.5476190476191,,,,99.8983223182511,,,,,,,,,,,,,,,,,,,,
7,720-0848534,100.0,,,,,-69.8324022346369,,,,,,,,,,,,,,,,,,,,,,,,
7,720-2433404,95.7142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,720-2523077,97.1428571428571,,,,,152.032520325203,,,,,,,,,,,,,,,,,,,,,,,,
7,72027400009,96.3832487309645,,,,,-49.5943204868154,,,,86.4185110663984,,,,,,,,,,,,,,,,,,,,
7,72070100003,100.0,,,,,-64.6932185145318,,,,,,,,,,,,,,,,,,,,,,,,
7,72122400001,99.1708126036484,,,,,-60.1242236024845,,,,,,,,,,,,,,,,,,,,,,,,
7,72140700008,100.0,,,,,-88.5416666666667,,,,,,,,,,,,,,,,,,,,,,,,
7,723-2711801,100.0,,,,,-39.1447368421053,,,,,,,,,,,,,,,,,,,,,,,,
7,72439300004,98.4293193717278,,,,,-70.1092353525323,,,,,,,,,,,,,,,,,,,,,,,,
7,725-1567314,98.9010989010989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,725-1629231,100.0,,,,,-68.2352941176471,,,,,,,,,,,,,,,,,,,,,,,,
7,730-0142226,97.5982532751092,,,,,-39.1634980988593,,,,,,,,,,,,,,,,,99.250936329588,,,,,,,
7,735-1616238,96.4516129032258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,736-4226027,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,738-3138688,100.0,,,,,-72.0225872689938,,,,,,,,,,,,,,,,,,,,,,,,
7,738-3564305,100.0,,,,,-76.15,,,,,,,,,,,,,,,,,,,,,,,,
7,741-1842999,95.479704797048,,,,,-55.4553518628031,,,,,,,,,,,,,,,,,,,,,,,,
7,74264609991,98.0072463768116,,,,,-68.2505399568035,,,,,,,,,,,,,,,,,,,,,,,,
7,747-0912342,97.8260869565217,,,,,-77.3141654978962,,,,,,,,,,,,,,,,,99.9128160418483,,,,,,,
7,74725909994,100.0,,,,,-61.5699873896595,,,,,,,,,,,,,,,,,,,,,,,,
7,754-1527584,100.0,,,,,-69.3037974683544,,,,,,,,,,,,,,,,,,,,,,,,
7,754-1870627,97.0684039087948,,,,,,,,,,,,,,,,,,,,,,98.9304812834225,,,,,,,
7,754-1922037,96.2025316455696,,,,,-87.8980891719745,,,,,,,,,,,,,,,,,,,,,,,,
7,75556209999,98.5714285714286,,,,,-49.8412698412698,,,,,,,,,,,40.0635930047695,,,,,,,,,,,,,
7,757-1175755,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,75785509997,100.0,,,,,-36.2359550561798,,,,,,,,,,,,,,,,,,,,,,,,
7,76426309999,100.0,,,,,-45.3282828282828,,,,,,,,,,,,,,,,,,,,,,,,
7,765-1318080,100.0,,,,,,,,,,,,,,,,5.68181818181818,,,,,,,,,,,,,33.1491712707182
7,766-0217490,97.5609756097561,,,,,,,,,,,,,,,,1.16279069767442,,,,,,,,,,,,,
7,77020900006,96.2406015037594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
