agency,arid,q006,q007,q008,q009,q010,q011,q015_count,q015_value,q016,q023,q031,q047,q048,q053,q055,q056,q061,q062,q065,q070,q071,q072,q073,q074,q075,q076,q081_numer,q081_denom,q081,q082,q083
1,10000000676,97.8260869565217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000005203,97.8260869565217,,,,,,,,,71.1340206185567,,,,,,,17.7083333333333,,,,,,,,,,,,,,
1,10000006451,97.9966611018364,,,,,103.048780487805,,,,39.6396396396396,,,,,,,,,,,,,,,,,,,,,
1,10000008145,95.8333333333333,,,,,,,,,63.1578947368421,,,,,,,,,,,,,,,,,,,,,
1,10000008731,96.551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000012307,100.0,,,,,,,,,,,,,,,,3.84615384615385,,,,,,,,,,,,,,
1,10000014066,98.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000014991,99.3197278911565,,,,,,,,,,,,,,,,,,,,,,,,,,176.0,209.0,84.2105263157895,84.2105263157895,84.2105263157895
1,10000015359,95.0310559006211,,,,,-23.9852398523985,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000015482,100.0,,,,,,3.48837209302326,43.1518741701563,,,,,,,,,,,,,,,,,,,,,,,
1,10000016941,96.8253968253968,,,,,54.2168674698795,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000022905,96.969696969697,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,57.0,56.140350877193,56.140350877193,56.140350877193
1,10000023681,98.1443298969072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000024356,97.1428571428571,,,,,,,,,77.2357723577236,,,,,,,,,,,,,,,,,,,,,
1,10000024660,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.4285714285714
1,10000024685,100.0,,,,,,4.51127819548872,16.7032395911532,,,,,,,,,,,,,,,,,,,,,,,
1,120-0315363,97.5609756097561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-0617801,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-1526290,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-2069793,97.6190476190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-2784791,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-3207725,97.2222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-4436381,97.6744186046512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-4648575,95.6521739130435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-8912169,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126-1227062,96.8253968253968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.027397260274
1,126-1319234,97.4025974025974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126-3574004,97.8260869565217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9855072463768
1,126-4531878,97.2972972972973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,158-2539277,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.3636363636364
2,20000041629,96.875,,,,,,,,,74.6987951807229,,,,,,,6.09756097560976,,,,,,,,,,,,,,
2,20000117672,96.7741935483871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20000253262,97.2972972972973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0
2,20000274164,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20000516855,96.2962962962963,,,,,,6.94444444444444,25.9396625808494,,,,,,,,,,,,,,,,,,,,,,,45.8333333333333
2,20000821120,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,56.0,55.3571428571429,55.3571428571429,55.3571428571429
2,20002742153,95.8333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,62.0,58.0645161290323,58.0645161290323,58.0645161290323
2,20003120646,99.1004497751124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20003166729,97.5609756097561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20003395293,95.1219512195122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.2830188679245
3,30000000077,100.0,,,,,,,,,31.4606741573034,,,,,,,,,,,,,,,,,,,,,28.0898876404494
3,30000000877,96.7213114754098,,,,,,,,,73.9255014326648,,,,,,,,,,,,,,,,,,,,,
3,30000001650,100.0,,,,,,3.79746835443038,18.606605597109,,31.6455696202532,,,,,,,,,,,,,,,,,,,,,36.7088607594937
3,30000001720,97.8260869565217,,,,,,,,,40.2777777777778,,,,,,,,,,,,,,,,,47.0,72.0,65.2777777777778,65.2777777777778,65.2777777777778
3,30000002240,95.4070981210856,,,,,-24.1414141414141,,,,56.7243675099867,,,,,,,,,,,,,,,,,,,,,
3,30000003258,95.8677685950413,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,134.0,60.4477611940298,59.7014925373134,58.955223880597
3,30000004796,96.7741935483871,,,,,,,,,,,,,,,,1.51515151515152,,,,,,,,,,,,,,42.6470588235294
3,30000005716,97.979797979798,,,,,-45.5310199789695,,,,43.050193050193,,,,,,,,,,,,,,,,,,,,,
3,30000008202,100.0,,,,,,4.76190476190476,16.4701013863025,,69.8412698412698,,,,,,,,,,,,,,,,,,,,,
3,30000008250,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000008745,97.2222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000011608,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000011667,100.0,,,,,,,,,45.3125,,,,,,,,,,,,,,,,,,,,,
3,30000011699,97.0149253731343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000011706,97.9166666666667,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,66.0,51.5151515151515,51.5151515151515,51.5151515151515
3,30000012484,95.9183673469388,,,,,,,,,,,,,,,,1.28205128205128,,,,,,,,,,,,,,33.75
3,30000013240,96.4285714285714,,,,,,,,,32.183908045977,,,,,,,,,,,,,,,,,,,,,
3,30000014230,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000014273,100.0,,,,,,,,,74.5,,,,,,,5.64102564102564,,,,,,,,,,,,,,
3,30000014778,96.9135802469136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3939393939394
3,30000014991,96.0526315789474,,,,,,,,,68.5840707964602,,,,,,,,,,,,,,,,,,,,,
3,30000015046,100.0,,,,,-36.5671641791045,,,,41.1764705882353,,,,,,,,,,,,,,,,,,,,,
3,30000015539,97.3684210526316,,,,,,14.7540983606557,16.6174560056691,,,,,,,,,,,,,,,,,,,,,,,
3,30000016075,100.0,,,,,,,,,40.8163265306122,,,,,,,,,,,,,,,,,,,,,
3,30000016631,96.5417867435158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000016652,96.1832061068702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000016825,95.8333333333333,,,,,,,,,40.2234636871508,,,,,,,,,,,,,,,,,,,,,32.4022346368715
3,30000018710,96.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,40.0,70.0,70.0,70.0
3,30000019716,95.1612903225807,,,,,-70.4587155963303,3.72670807453416,12.41768579492,,47.2049689440994,,,,,,,,,,,,,,,,,,,,,
3,30000019813,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000019861,97.5206611570248,,,,,,4.23728813559322,11.7421795699917,,56.3559322033898,,,,,,,,,,,,,,,,,,,,,
3,30000020161,98.5940246045694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000020349,96.4285714285714,,,,,,2.38095238095238,33.4736842105263,,,,,,,,,,,,,,,,,,,24.0,42.0,57.1428571428571,57.1428571428571,57.1428571428571
3,30000022451,97.7777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000024920,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000025679,96.25,,,,,,0.869565217391304,10.1558441558442,,,,,,,,,,,,,,,,,,,,,,,29.5652173913043
3,30000026590,95.5555555555556,,,,,,7.14285714285714,11.6241461034435,,,,,,,,,,,,,,,,,,,,,,,44.6428571428571
3,30000026689,96.6666666666667,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,
3,30000026912,98.4732824427481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000027086,96.2962962962963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000027362,95.8801498127341,,,,,,,,,31.4098360655738,,,,,,,,,,,,,,,,,,,,,
3,30000027485,95.9183673469388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000033188,95.9183673469388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000034240,97.4358974358974,,,,,,,,,33.7874659400545,,,,,,,,,,,,,,,,,,,,,
3,30000034241,95.3125,,,,,,9.56521739130435,22.6233710745567,,,,,,,,,,,,,,,,,,,,,,,24.3478260869565
3,30000034409,98.780487804878,,,,,,,,,87.5,,,,,,,,,,,,,,,,,,,,,
3,30000034566,95.8333333333333,,,,,,,,,36.9565217391304,,,,,,,,,,,,,,,,,,,,,
3,30000034711,96.7741935483871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000035020,100.0,,,,,,,,,79.5121951219512,,,,,,,,,,,,,,,,,,,,,
3,30000035513,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5789473684211
3,30000035573,96.4285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057026,98.989898989899,,,,,,,,,55.5555555555556,,,,,,,,,,,,,,,,,90.0,126.0,71.4285714285714,71.4285714285714,71.4285714285714
3,30000057127,97.7777777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.4137931034483
3,30000057540,98.9247311827957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057898,97.3684210526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000057904,100.0,,,,,,13.6363636363636,44.3221427261053,,,,,,,,,,,,,,,,,,,30.0,44.0,68.1818181818182,68.1818181818182,68.1818181818182
3,30000058014,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000058083,96.969696969697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000058154,95.9770114942529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.4210526315789
3,30000058245,98.7951807228916,,,,,,,,,68.6440677966102,,,,,,,,,,,,,,,,,66.0,118.0,55.9322033898305,55.9322033898305,55.9322033898305
3,30000058438,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,58.0,75.8620689655172,75.8620689655172,75.8620689655172
3,30000058558,100.0,,,,,,2.12765957446809,26.8626402993052,,,,,,,,,,,,,,,,,,,,,,,40.4255319148936
3,30000058710,97.8494623655914,,,,,,,,,,,,,,,,,,,,,,,,,,106.0,113.0,93.8053097345133,93.8053097345133,93.8053097345133
3,30000058935,98.0392156862745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.609756097561
3,320-8190898,97.4683544303797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40000000057,98.1260647359455,,,,,62.8048780487805,,,,,,,,,,,,,,,,,,,,,,,,,
4,40000001611,96.8421052631579,,,,,,2.17391304347826,15.0952078357473,,,,,,,,,,,,,,,,,,,,,,,
4,40000003019,97.9591836734694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40000003150,96.7741935483871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.5591397849462
4,40000003506,95.4545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40000004241,95.7446808510638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,40000008876,97.50656167979,,,,,62.1417587026422,,,,,,,,,,,,,,25.02576408396,,,,,,,,,,,
5,50000001303,95.0819672131148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000001454,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,107.0,209.0,51.1961722488038,,49.2822966507177
5,50000001785,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000001845,96.6292134831461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000002073,98.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000003830,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000005636,97.2222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000005928,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000006160,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000006627,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000007590,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000009488,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000012808,100.0,,,,,,,,,77.7777777777778,,,,,,,,,,,,,,,,,,,,,
5,50000014176,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000014762,95.1807228915663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000016360,100.0,,,,,,,,,,,,,,,,26.0869565217391,,,,,,,,,,,,,,
5,50000024748,100.0,,,,,-29.9531981279251,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000024808,97.1428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000060445,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000061090,98.3739837398374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000061527,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000062160,96.078431372549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000062728,96.0526315789474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000063268,100.0,,,,,23.3751425313569,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000064834,100.0,,,,,,40.7407407407407,49.9427107905911,,,,,,,,,,,,,,,,,,,,,,,
5,50000066529,96.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000066652,97.2222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000067508,97.3684210526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000067625,96.4912280701754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068318,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,50000068421,95.1807228915663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6020761245675
5,50000068589,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,551-0415301,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,70142309995,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,713-3654244,99.51171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,713-3670961,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,71358400004,100.0,,,,,139.14373088685,,,,,,,,,,,,,,,,,,99.6563573883162,,,,,,,
7,714-1886719,98.8826815642458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,71819300005,97.475921620724,,,,,,,,,,,,,,,,,,,,,,,99.6763754045307,,,,,,,
7,720-2355296,100.0,,,,,-23.6641221374046,,,,,,,,,,,,,,,,,,99.4594594594595,,,,,,,
7,72027400009,95.1641791044776,,,,,-23.5412474849095,,,,86.0526315789474,,,,,,,,,,,,,,,,,,,,,
7,72073700008,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,72122400001,96.2616822429907,,,,,30.3738317757009,,,,,,,,,,,,,,,,,,99.4652406417112,,,,,,,
7,72140700008,99.1610738255034,,,,,491.735537190083,,,,,,,,,,,,,,,,,,,,,,,,,
7,722-3682843,96.5909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,723-2711801,99.7849462365591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,725-1567314,97.2222222222222,,,,,-22.7544910179641,,,,,,,,,,,,,,,,,,,,,,,,,
7,725-1629231,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,726-1104492,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,726-1773722,97.3684210526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,726-4461592,99.6497373029772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,731-1546027,97.3282442748092,,,,,-50.5224660397074,,,,,,,,,,,,,,,,,,,,,,,,,
7,731-1712553,100.0,,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,
7,733-0443423,100.0,,,,,,,,,,,,,,,,22.9357798165138,,,,,,,,,,,,,,
7,733-0650958,95.2380952380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,736-4226027,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,736-4327855,96.8021680216802,,,,,28.0342537190536,,,,,,,,,,,,,,,,,,91.3929784824462,31.3574415907075,,,,,,
7,741-1718186,96.1414790996785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,74263509992,95.5223880597015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,743-1594702,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,75556209999,100.0,,,,,-31.6455696202532,,,,,,,,,,,,,,,,,,,,,,,,,
7,758-2363251,98.1538461538462,,,,,,,,,,,,,,,,,,,,,,,99.7275204359673,,,,,,,
7,758-2419109,95.3389830508475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,758-2440506,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,76453909996,95.4545454545455,,,,,-22.7101631116688,,,,,,,,,,,,,,,,,,,,,,,,,
7,77079500000,98.3050847457627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77099000002,96.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77151500007,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77223000004,95.5102040816327,,,,,-48.4960098219767,,,,,,,,,,,,,,,,,,,,,,,,,
7,77245000003,95.4268292682927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77364800008,100.0,,,,,294.289340101523,,,,,,,,,,,,,,,,,,,,,,,,,
7,77416700009,97.6768743400211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77426400004,97.3684210526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77438500006,100.0,,,,,,,,,,,,,,,,,,,,,,,99.6282527881041,,,,,,,
7,77440000009,95.4545454545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77498400004,98.5294117647059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,775-2269700,97.3684210526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,775-2511480,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,775-2674544,98.7261146496815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,775-2821496,97.1074380165289,,,,,,,,,37.7914110429448,,,,,,,,,,,,,,,,,,,,,
7,77559200004,100.0,,,,,,,,,32.9545454545455,,,,,,,,,,,,,,,,,,,,,
7,77589100003,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,776-0512299,98.8235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77734800004,95.9145775301764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77884700008,98.7654320987654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,77897900007,100.0,,,,,-25.4994124559342,,,,,,,,,,,4.2654028436019,,,,,,,,,,,,,,
7,795-3363852,98.6111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,795-4399912,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000000336,,16.7358363092366,,,,-41.6446071529147,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000001027,,15.3206650831354,,,,,,,,36.8171021377672,,,,,,,,,,,,,,,,,,,,,
1,10000004341,,17.0638703527169,,,,-35.2868599629858,,,,30.4416904988878,,,,,,,,,,,,,,,,,,,,,
1,10000004774,,18.5185185185185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000010408,,22.3484848484848,,,,,3.03030303030303,14.6535753982957,,35.2272727272727,,,,,,,,,,,,,,,,,,,,,
1,10000014206,,15.3003068829461,,,,-22.9391891891892,,,,31.5870232354231,,,,,,,,,,,,,,,,,,,,,
1,10000014371,,24.0986717267552,,,,31.4214463840399,,,,93.7381404174573,,,,,,,,,,,,,,,,,,,,,
1,10000014761,,17.9956023608379,,,,,0.925818770975582,49.3283898255609,,,240.0,,,,,,,,,,,,,98.6425339366516,,,,,,,
1,10000014911,,16.580310880829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000014993,,15.3846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000015108,,17.5225225225225,,,,-34.2417061611374,,,,55.7657657657658,,,,,,,,,,,,,,,,,,,,,
1,10000015592,,19.5652173913043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000016142,,22.2222222222222,,22.2222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000016199,,20.2626641651032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000016880,,18.1818181818182,,,,,4.54545454545455,15.8881474420083,,,,,,,,,,,,,,,,,,,,,,,22.7272727272727
1,10000018432,,37.5,,,,,66.6666666666667,79.0971540726202,,,,,,,,,,,,,,,,,,,,,,,
1,10000021118,,19.5561719833564,,,,-37.304347826087,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000022141,,17.6842105263158,,,,-22.680412371134,,,,69.1929824561404,,,,,,,,,,,,,,,,,,,,,
1,10000023234,,19.5090439276486,,,,-34.6283783783784,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000023561,,28.7234042553192,,,18.9873417721519,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000023658,,33.3333333333333,,,,,66.6666666666667,89.2748324192566,,,,,,,,,,,,,,,,,,,,,,,33.3333333333333
1,10000023920,,17.1786120591581,,,,-39.421088904204,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000024182,,20.0,,,,,40.0,39.3565553942912,,,,,,,,,,,,,,,,,,,,,,,40.0
1,10000024297,,17.3913043478261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000024403,,21.5596330275229,,,,,2.29357798165138,30.198644698379,,,,,,,,,,,,,,,,,,,,,,,
1,10000024457,,15.3846153846154,,,,,7.69230769230769,28.005657708628,,,,,,,,,,,,,,,,,,,,,,,
1,10000024680,,33.3333333333333,,,,,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,
1,10000024737,,26.3157894736842,31.5789473684211,,,,,,,,,,,,,,,,,,,,,,,,10.0,19.0,52.6315789473684,52.6315789473684,52.6315789473684
1,10000024749,,20.5128205128205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,10000080122,,23.5036176277132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,113-2647352,,100.0,,,,,,,,100.0,,,,,,,,,,,,,,,,,1.0,1.0,100.0,100.0,100.0
1,113-3098068,,17.7876480541455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-1379530,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-2368435,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-3207833,,23.2558139534884,,,,-99.2545399384562,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-4361405,,15.3846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,120-5296249,,17.2952532590307,,,,38.4922822491731,,,,,,,,,,,,,,,,,,99.9462943071966,,,,,,,
1,126-3886705,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126-4276702,,28.5714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,130-0164951,,15.2671755725191,,,,,,,,73.6641221374046,,,,,,,,,,,,,,,,,,,,,
1,142-1472314,,18.7810945273632,,,,-25.3481894150418,,,,,,,,,,,,,,,,,,,,,,,,,
1,146-0429381,,18.8340807174888,,,,-34.7953216374269,,,,34.72133247918,,,,,,,,,,,,,,,,,,,,,
1,199-0057724,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,199-0664336,,40.0,,,,,20.0,26.823238566131,,40.0,,,,,,,,,,,,,,,,,,,,,
2,20000009807,,17.1091445427729,,,,,4.12979351032448,36.8723242354135,,,,,,,,,,,,,,,,,,,,,,,
2,20000060143,,25.7939079714841,,,,-29.8157834887423,,,,,,,,,,,,,,,,,,,,,,,,,
2,20000105071,,27.8065630397237,,,,,,,,50.7772020725389,,,,,,,,,,,,,,,,,,,,,
2,20000123646,,15.8263305322129,,,,-31.6746411483254,,,,,,,,,,,,,,,,,,,,,,,,,
2,20000189129,,19.1011235955056,,,,,,,,93.8202247191011,,,,,,,,,,,,,,,,,,,,,
2,20000622756,,16.6666666666667,,,,,11.1111111111111,27.5440705128205,,38.8888888888889,,,,,,,,,,,,,,,,,,,,,27.7777777777778
2,20000719656,,15.5844155844156,,,,-33.1887201735358,,,,,,,,,,,,,,,,,,,,,,,,,
2,20000726953,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,100.0,100.0,100.0
2,20000808176,,18.1702668360864,,,,,,,,34.3074968233799,,,,,,,,,,,,,,,,,,,,,
2,20000896856,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20000947628,,18.3206106870229,,,,,,,,88.5496183206107,,,,,,,,,,,,,,,,,,,,,
2,20000957757,,15.5635062611807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20001397471,,42.4460431654676,,,,,,,,48.2014388489209,,,,,,,,,,,,,,,,,,,,,
2,20002471239,,22.2222222222222,,,,,22.2222222222222,40.8313908313908,,,,,,,,,,,,,,,,,,,,,,,
2,20002736291,,16.50390625,,,,-37.826350941105,,,,,,,,,,,,,,,,,,,,,,,,,
2,20002737029,,50.0,,,,,12.5,9.21052631578947,,,,,,,,,,,,,,,,,,,,,,,
2,20002752321,,18.3544303797468,,,12.6582278481013,-94.6872898453262,,,,34.8101265822785,,,,,,,80.0,,,,,,,,,,,,,,
2,20003029589,,26.2357414448669,30.0380228136882,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20003690662,,17.5,,,,,17.5,30.2328581564858,,,,,,,,,,,,,,,,,,,,,,,
2,20003715444,,33.3333333333333,,,,,13.3333333333333,8.3701250919794,,,,,,,,,,,,,,,,,,,,,,,26.6666666666667
3,30000000513,,16.2790697674419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.8837209302326
3,30000000622,,30.718954248366,,,,,33.9869281045752,89.5068690408314,,,,,,,,,,,,,,,,,,,,,,,
3,30000000741,,16.6666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0
3,30000001150,,29.3478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000001213,,25.7425742574257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,30000001361,,16.0,,,,,36.0,65.2460238568588,,,,,,,,,,,,,,,,,,,,,,,28.0
3,30000001695,,18.9189189189189,,,,,,,,51.3513513513513,,,,,,,,,,,,,,,,,,,,,
3,30000003657,,18.6978297161937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
