year,msa,count_loans,sum_amt,avg_income,std_income,min_income,max_income,5_pct,95_pct
2014,48660,1580.0,144092.0,91.1974683544303797,98.5199027669627313,2.0,1713.0,-105.8423371794950829,288.2372738883558423
2014,15680,1214.0,134620.0,110.8896210873146623,75.0602133076199579,14.0,1051.0,-39.2308055279252535,261.0100477025545781
2014,33740,1842.0,154609.0,83.9353963083604777,68.6997154496109999,2.0,817.0,-53.4640345908615221,221.3348272075824775
2014,25220,968.0,78136.0,80.7190082644628099,80.6248193780260933,9.0,1066.0,-80.5306304915893767,241.9686470205149965
2014,39580,18872.0,1995860.0,105.7577363289529462,105.8339520810498329,1.0,4580.0,-105.9101678331467196,317.4256404910526120
2014,48620,8759.0,764280.0,87.2565361342619020,116.911565137709,1.0,5500.0,-146.5665941411560980,321.0796664096799020
2014,23844,6044.0,487134.0,80.5979483785572469,71.6366909579505480,1.0,2105.0,-62.6754335373438491,223.8713302944583429
2014,34620,617.0,48951.0,79.3371150729335494,105.851325225777,9.0,1913.0,-132.3655353786204506,291.0397655244875494
2014,29404,7505.0,1034137.0,137.7930712858094604,204.637993476679,1.0,7097.0,-271.4829156675485396,547.0690582391674604
2014,33660,2723.0,215006.0,78.9592361366140286,85.2012668269903912,2.0,1925.0,-91.4432975173667538,249.3617697905948110
2014,15380,9268.0,756936.0,81.6719896417781614,81.3865032167490170,1.0,3000.0,-81.1010167917198726,244.4449960752761954
2014,37340,6655.0,672562.0,101.0611570247933884,103.172851211426,1.0,2983.0,-105.2845453980586116,307.4068594476453884
2014,33860,3079.0,254135.0,82.5381617408249432,125.136200347563,2.0,4704.0,-167.7342389543010568,332.8105624359509432
2014,13740,3061.0,303973.0,99.3051290427964717,95.5641334281189903,7.0,2240.0,-91.8231378134415089,290.4333958990344523
2014,17980,2238.0,193949.0,86.6617515638963360,129.397750379512,3.0,4704.0,-172.1337491951276640,345.4572523229203360
2014,35614,74916.0,15177078.0,202.5879384911100432,381.743772668506,1.0,9999.0,-560.8996068459019568,966.0754838281220432
2014,15260,954.0,145538.0,152.5555555555555556,295.841850273234,4.0,5542.0,-439.1281449909124444,744.2392561020235556
2014,35380,10859.0,1290455.0,118.8373699235657059,228.595450071226,1.0,9999.0,-338.3535302188862941,576.0282700660177059
2014,42020,1565.0,298108.0,190.4843450479233227,258.315073165673,1.0,6467.0,-326.1458012834226773,707.1144913792693227
2014,47940,2889.0,219118.0,75.8456213222568363,81.5183288090764135,3.0,2400.0,-87.1910362958959907,238.8822789404096633
2014,12940,5890.0,656197.0,111.4086587436332767,219.861747942323,1.0,9999.0,-328.3148371410127233,551.1321546282792767
2014,41100,1497.0,160123.0,106.9625918503674015,126.481482615499,1.0,1667.0,-146.0003733806305985,359.9255570813654015
2014,23060,3999.0,298839.0,74.7284321080270068,86.4368985910319870,1.0,3043.0,-98.1453650740369672,247.6022292900909808
2014,27500,1726.0,125656.0,72.8018539976825029,54.7510107593402846,5.0,731.0,-36.7001675209980663,182.3038755163630721
2014,13780,1549.0,118473.0,76.4835377663008393,67.0468559894529261,6.0,1488.0,-57.6101742126050129,210.5772497452066915
2014,23104,23396.0,2846789.0,121.6784493075739443,196.961166557307,1.0,9999.0,-272.2438838070400557,515.6007824221879443
2014,49180,5604.0,477724.0,85.2469664525339044,92.2860885971909050,1.0,3412.0,-99.3252107418479056,269.8191436469157144
2014,34900,825.0,219431.0,265.9769696969696970,415.203807953232,14.0,5365.0,-564.4306462094943030,1096.3845856034336970
2014,11260,5620.0,628627.0,111.8553380782918149,95.6712922150350005,1.0,3596.0,-79.4872463517781861,303.1979225083618159
2014,11700,5470.0,554141.0,101.3054844606946984,131.637967529974,1.0,3754.0,-161.9704505992533016,364.5814195206426984
2014,26140,1436.0,118143.0,82.2722841225626741,85.3373732493956868,8.0,1342.0,-88.4024623762286995,252.9470306213540477
2014,30980,1684.0,179272.0,106.4560570071258907,164.019323652197,1.0,3583.0,-221.5825902972681093,434.4947043115198907
2014,13460,2137.0,292972.0,137.0949929808142255,145.421819151108,3.0,2545.0,-153.7486453214017745,427.9386312830302255
2014,12980,937.0,67411.0,71.9434364994663821,63.9232646456998407,7.0,834.0,-55.9030927919332993,199.7899657908660635
2014,44420,1143.0,83149.0,72.7462817147856518,65.0487249794430273,12.0,850.0,-57.3511682441004028,202.8437316736717064
2014,16540,1223.0,102928.0,84.1602616516762061,94.1393028322302605,4.0,1752.0,-104.1183440127843149,272.4388673161367271
2014,46520,6031.0,986054.0,163.4975957552644669,237.869772792763,6.0,7500.0,-312.2419498302615331,639.2371413407904669
2014,35084,16083.0,2779839.0,172.8433128147733632,227.039063101214,1.0,9660.0,-281.2348133876546368,626.9214390172013632
2014,15980,8983.0,1257548.0,139.9919848602916620,225.628329584274,1.0,8055.0,-311.2646743082563380,591.2486440288396620
2014,35660,1641.0,219208.0,133.5819622181596587,250.835079948911,2.0,7094.0,-368.0881976796623413,635.2521221159816587
2014,41884,10405.0,2964929.0,284.9523306102835175,329.987256746600,2.0,7899.0,-375.0221828829164825,944.9268441034835175
2014,14540,1413.0,124097.0,87.8251946213729653,111.078819421113,4.0,1920.0,-134.3324442208530347,309.9828334635989653
2014,10380,897.0,47288.0,52.7179487179487179,58.2232046837400444,7.0,965.0,-63.7284606495313709,169.1643580854288067
2014,42540,3316.0,272432.0,82.1568154402895054,100.246237493058,4.0,2801.0,-118.3356595458264946,282.6492904264055054
2014,44300,1263.0,145719.0,115.3752969121140143,118.947777529180,15.0,1657.0,-122.5202581462459857,353.2708519704740143
2014,33780,1157.0,90719.0,78.4088159031979257,60.2315574300375613,10.0,819.0,-42.0542989568771969,198.8719307632730483
2014,30340,640.0,53241.0,83.1890625000000000,83.8886672166308118,13.0,921.0,-84.5882719332616236,250.9663969332616236
2014,40060,13112.0,1289094.0,98.3140634533251983,126.603181425265,1.0,6688.0,-154.8922993972048017,351.5204263038551983
2014,24260,1061.0,93303.0,87.9387370405278040,205.059027438138,8.0,3643.0,-322.1793178357481960,498.0567919168038040
2014,19740,28977.0,3790893.0,130.8242054042861580,187.162766165899,1.0,9999.0,-243.5013269275118420,505.1497377360841580
2014,29540,4030.0,344499.0,85.4836228287841191,80.1622182875512284,2.0,1388.0,-74.8408137463183377,245.8080594038865759
2014,17020,1335.0,122990.0,92.1273408239700375,96.5052233559275023,7.0,2282.0,-100.8831058878849671,285.1377875358250421
2014,16700,10799.0,1401796.0,129.8079451801092694,213.203233097643,1.0,9118.0,-296.5985210151767306,556.2144113753952694
2014,44700,3141.0,319579.0,101.7443489334606813,89.1465616974767475,6.0,1441.0,-76.5487744614928137,280.0374723284141763
2014,30140,1148.0,95869.0,83.5095818815331010,82.9801443388077404,6.0,1737.0,-82.4507067960823798,249.4698705591485818
2014,29180,4060.0,415827.0,102.4204433497536946,98.3844760376541187,1.0,1345.0,-94.3485087255545428,299.1893954250619320
2014,40380,10562.0,940329.0,89.0294451808369627,127.5968530256521563,3.0,8625.0,-166.1642608704673499,344.2231512321412753
2014,38660,979.0,54785.0,55.9601634320735444,79.5103589756161292,7.0,1679.0,-103.0605545191587140,214.9808813833058028
2014,31860,1062.0,89290.0,84.0772128060263653,98.4929496921826849,10.0,1997.0,-112.9086865783390045,281.0631121903917351
2014,20700,1226.0,132959.0,108.4494290375203915,123.634046445508,1.0,2220.0,-138.8186638534956085,355.7175219285363915
2014,25420,5369.0,502906.0,93.6684671260942447,77.5585206094662141,1.0,1526.0,-61.4485740928381835,248.7855083450266729
2014,36740,18138.0,2217510.0,122.2576910353953027,230.933587550073,1.0,9999.0,-339.6094840647506973,584.1248661355413027
2014,36780,1883.0,157743.0,83.7721720658523633,142.080838041908,1.0,5313.0,-200.3895040179636367,367.9338481496683633
2014,27260,17878.0,1930973.0,108.0083342655778051,150.282267235728,1.0,7927.0,-192.5562002058781949,408.5728687370338051
2014,32580,2326.0,212947.0,91.5507308684436801,120.667718489607,1.0,2267.0,-149.7847061107703199,332.8861678476576801
2014,12060,58974.0,6538679.0,110.8739274934716994,131.107067538633,1.0,9999.0,-151.3402075837943006,373.0880625707376994
2014,20524,2969.0,382114.0,128.7012462108454025,159.613380606583,1.0,2880.0,-190.5255150023205975,447.9280074240114025
2014,42340,3886.0,409751.0,105.4428718476582604,161.330994498042,8.0,5640.0,-217.2191171484257396,428.1048608437422604
2014,19124,47554.0,6751906.0,141.9839761113681289,207.856344016381,1.0,9999.0,-273.7287119213938711,557.6966641441301289
2014,39380,1232.0,90252.0,73.2564935064935065,62.7399889454667764,2.0,873.0,-52.2234843844400463,198.7364713974270593
2014,20500,6054.0,666174.0,110.0386521308225966,100.811604029112,1.0,1904.0,-91.5845559274014034,311.6618601890465966
2014,39740,3242.0,257535.0,79.4370758790869833,85.6828816389165081,6.0,2946.0,-91.9286873987460329,250.8028391569199995
2014,44100,3148.0,299002.0,94.9815756035578145,93.8996803099379558,8.0,1339.0,-92.8177850163180971,282.7809362234337261
2014,40484,3857.0,464424.0,120.4106818771065595,106.543575962204,1.0,1606.0,-92.6764700473014405,333.4978338015145595
2014,46700,2823.0,305192.0,108.1091037902940135,104.934042251585,2.0,1753.0,-101.7589807128759865,317.9771882934640135
2014,33340,14313.0,1480778.0,103.4568574023614896,123.263624066422,1.0,6436.0,-143.0703907304825104,349.9841055352054896
2014,36420,16674.0,1608234.0,96.4516012954300108,117.977325278243,1.0,5700.0,-139.5030492610559892,332.4062518519160108
2014,13140,2340.0,241058.0,103.0162393162393162,92.8670625882455959,1.0,1491.0,-82.7178858602518756,288.7503644927305080
2014,32900,979.0,82205.0,83.9683350357507661,120.889241075278,8.0,2402.0,-157.8101471148052339,325.7468171863067661
2014,47580,2069.0,154958.0,74.8951184146930884,50.9509769349586353,7.0,1081.0,-27.0068354552241822,176.7970722846103590
2014,42140,1293.0,210745.0,162.9891724671307038,271.088380605647,4.0,5466.0,-379.1875887441632962,705.1659336784247038
2014,27740,1543.0,131863.0,85.4588464031108231,81.6017389407207697,1.0,891.0,-77.7446314783307163,248.6623242845523625
2014,36220,1369.0,149674.0,109.3308984660336012,179.914289013069,11.0,3565.0,-250.4976795601043988,469.1594764921716012
2014,25860,2713.0,209505.0,77.2226317729450792,90.4412069868724645,1.0,2034.0,-103.6597822007998498,258.1050457466900082
2014,19180,556.0,37977.0,68.3039568345323741,75.4250613271685872,3.0,1076.0,-82.5461658198048003,219.1540794888695485
2014,47894,52000.0,7604426.0,146.2389615384615385,167.802049370433,1.0,9999.0,-189.3651372024044615,481.8430602793275385
2014,33124,15580.0,2909504.0,186.7460847240051348,394.638979607483,1.0,9999.0,-602.5318744909608652,976.0240439389711348
2014,32820,12243.0,1168613.0,95.4515233194478477,112.0708095803610984,1.0,4032.0,-128.6900958412743491,319.5931424801700445
2014,24340,13109.0,1141500.0,87.0775802883515142,96.4596068823936062,1.0,3083.0,-105.8416334764356982,279.9967940531387266
2014,45940,2205.0,338849.0,153.6730158730158730,163.295690132378,7.0,3528.0,-172.9183643917401270,480.2643961377718730
2014,23460,799.0,49446.0,61.8848560700876095,54.4418409273322834,3.0,653.0,-46.9988257845769573,170.7685379247521763
2014,45300,26454.0,2925159.0,110.5753005216602404,162.906045771912,1.0,9999.0,-215.2367910221637596,436.3873920654842404
2014,45460,1549.0,110329.0,71.2259522272433828,70.8599672531800377,2.0,1906.0,-70.4939822791166926,212.9458867336034582
2014,13380,2639.0,275387.0,104.3527851458885942,103.498478299181,1.0,2986.0,-102.6441714524734058,311.3497417442505942
2014,16940,1714.0,165749.0,96.7030338389731622,129.163340847658,11.0,4000.0,-161.6236478563428378,355.0297155342891622
2014,45780,5045.0,424809.0,84.2039643211100099,78.5514311996907020,2.0,1339.0,-72.8988980782713941,241.3068267204914139
2014,43420,536.0,43277.0,80.7406716417910448,47.1490171621969044,4.0,480.0,-13.5573626826027640,175.0387059661848536
2014,14260,7156.0,673918.0,94.1752375628842929,88.9295344064102278,2.0,1792.0,-83.6838312499361627,272.0343063757047485
2014,29340,1828.0,180546.0,98.7669584245076586,108.650932011548,5.0,1649.0,-118.5349055985883414,316.0688224476036586
2014,11460,3604.0,432129.0,119.9026082130965594,135.727481217992,3.0,3491.0,-151.5523542228874406,391.3575706490805594
2014,41660,1220.0,134547.0,110.2844262295081967,169.212518382770,2.0,3526.0,-228.1406105360318033,448.7094629950481967
2014,42220,2587.0,503302.0,194.5504445303440278,252.379937201537,2.0,3556.0,-310.2094298727299722,699.3103189334180278
2014,26900,19600.0,1878481.0,95.8408673469387755,117.697850675092,1.0,6008.0,-139.5548340032452245,331.2365686971227755
2014,16180,294.0,27888.0,94.8571428571428571,77.4833241995349533,19.0,710.0,-60.1095055419270495,249.8237912562127637
2014,41700,23347.0,2679289.0,114.7594551762539084,149.436968261178,1.0,8659.0,-184.1144813461020916,413.6333916986099084
2014,15500,1616.0,119113.0,73.7085396039603960,92.0543712069087969,6.0,2683.0,-110.4002028098571978,257.8172820177779898
2014,31340,1717.0,157596.0,91.7856726849155504,136.838280862096,11.0,3975.0,-181.8908890392764496,365.4622344091075504
2014,29100,1519.0,140041.0,92.1928900592495063,133.496503788884,4.0,3091.0,-174.8001175185184937,359.1858976370175063
2014,33540,1322.0,130104.0,98.4145234493192133,114.914617420319,5.0,2681.0,-131.4147113913187867,328.2437582899572133
2014,38220,498.0,32119.0,64.4959839357429719,52.8420921629784376,9.0,770.0,-41.1882003902139033,170.1801682616998471
2014,22660,3754.0,475507.0,126.6667554608417688,217.844204769327,1.0,9999.0,-309.0216540778122312,562.3551649994957688
2014,21140,1839.0,132387.0,71.9885807504078303,68.4968199391930953,9.0,826.0,-65.0050591279783603,208.9822206287940209
2014,43340,3604.0,333313.0,92.4841842397336293,194.798107159725,1.0,9999.0,-297.1120300797163707,482.0803985591836293
2014,27140,5206.0,481088.0,92.4102958125240108,129.507220623746,1.0,3529.0,-166.6041454349679892,351.4247370600160108
2014,43524,12160.0,1935808.0,159.1947368421052632,173.589222773981,8.0,7665.0,-187.9837087058567368,506.3731823900672632
2014,39140,2181.0,218784.0,100.3136176066024759,118.233045190531,1.0,2423.0,-136.1524727744595241,336.7797079876644759
2014,11540,2944.0,249434.0,84.7262228260869565,83.8811987258971576,2.0,2045.0,-83.0361746257073587,252.4886202778812717
2014,12580,23007.0,2891376.0,125.6737514669448429,176.324894832545,1.0,9999.0,-226.9760381981451571,478.3235411320348429
2014,47300,1489.0,123678.0,83.0611148421759570,81.5034938831099505,2.0,881.0,-79.9458729240439440,246.0681026083958580
2014,48900,3335.0,419244.0,125.7103448275862069,153.032307962975,1.0,2320.0,-180.3542710983637931,431.7749607535362069
2014,33220,1003.0,94571.0,94.2881355932203390,94.6490087591801913,5.0,1339.0,-95.0098819251400436,283.5861531115807216
2014,35100,1241.0,104642.0,84.3207091055600322,84.5658474006707863,8.0,1565.0,-84.8109856957815404,253.4524039069016048
2014,39900,3054.0,425595.0,139.3565815324165029,261.961924734711,6.0,9999.0,-384.5672679370054971,663.2804310018385029
2014,49420,1439.0,116574.0,81.0104239054899236,78.3046582384270995,2.0,1129.0,-75.5988925713642754,237.6197403823441226
2014,12620,1155.0,97139.0,84.1030303030303030,67.0988221994197220,1.0,500.0,-50.0946140958091410,218.3006747018697470
2014,36140,2104.0,586949.0,278.9681558935361217,350.795699597546,1.0,4212.0,-422.6232433015558783,980.5595550886281217
2014,48140,1454.0,122406.0,84.1856946354883081,89.0223177878116204,1.0,2060.0,-93.8589409401349327,262.2303302111115489
2014,13020,780.0,50370.0,64.5769230769230769,91.9232558224269977,1.0,2168.0,-119.2695885679309185,248.4234347217770723
2014,27100,1303.0,96310.0,73.9140445126630852,68.7410174161775667,4.0,1342.0,-63.5679903196920482,211.3960793450182186
2014,20740,2052.0,169470.0,82.5877192982456140,95.7651707209934537,7.0,1696.0,-108.9426221437412934,274.1180607402325214
2014,46140,11453.0,1083129.0,94.5716406181786432,128.134610411615,1.0,7312.0,-161.6975802050513568,350.8408614414086432
2014,38940,5063.0,547522.0,108.1418131542563697,147.981969879290,1.0,3923.0,-187.8221266043236303,404.1057529128363697
2014,29700,1158.0,95229.0,82.2357512953367876,89.5545716106485958,4.0,2086.0,-96.8733919259604040,261.3448945166339792
2014,42644,29263.0,4333652.0,148.0932235245873629,182.859433082674,1.0,9999.0,-217.6256426407606371,513.8120896899353629
2014,16620,1670.0,153467.0,91.8964071856287425,194.110145019025,1.0,6943.0,-296.3238828524212575,480.1166972236787425
2014,41420,2597.0,221659.0,85.3519445514054678,70.5953450569753301,1.0,1239.0,-55.8387455625451924,226.5426346653561280
2014,17300,3463.0,295820.0,85.4230436038117239,129.224428754924,1.0,2367.0,-173.0258139060362761,343.8719011136597239
2014,48424,12923.0,2510645.0,194.2772576027238257,438.309513533267,1.0,9999.0,-682.3417694638101743,1070.8962846692578257
2014,23900,976.0,84228.0,86.2991803278688525,77.5230826789376148,15.0,1247.0,-68.7469850300063771,241.3453456857440821
2014,20940,524.0,52107.0,99.4408396946564885,440.068813422291,13.0,9999.0,-780.6967871499255115,979.5784665392384885
2014,45500,1107.0,108638.0,98.1373080397470641,209.151565022009,7.0,2443.0,-320.1658220042709359,516.4404380837650641
2014,48300,1061.0,131573.0,124.0084825636192271,104.284240219541,8.0,926.0,-84.5599978754627729,332.5769630027012271
2014,24420,534.0,48250.0,90.3558052434456929,96.9882915604734714,10.0,1357.0,-103.6207778775012499,284.3323883643926357
2014,26420,62285.0,9299409.0,149.3041502769527173,209.002851334433,1.0,9999.0,-268.7015523919132827,567.3098529458187173
2014,38060,38422.0,4451922.0,115.8690854198115663,193.852101465640,1.0,9999.0,-271.8351175114684337,503.5732883510915663
2014,10740,5540.0,542619.0,97.9456678700361011,98.7288066398128444,2.0,2653.0,-99.5119454095895877,295.4032811496617899
2014,24860,8762.0,823775.0,94.0167769915544396,102.774361600189,1.0,2756.0,-111.5319462088235604,299.5655001919324396
2014,39340,4233.0,416334.0,98.3543586109142452,132.273709519961,5.0,3816.0,-166.1930604290077548,362.9017776508362452
2014,16860,4498.0,413732.0,91.9813250333481547,100.680341261785,1.0,1622.0,-109.3793574902218453,293.3420075569181547
2014,25540,8436.0,962268.0,114.0668563300142248,127.316342750493,1.0,4163.0,-140.5658291709717752,368.6995418310002248
2014,35300,4961.0,540983.0,109.0471679096956259,121.018432815796,1.0,4257.0,-132.9896977218963741,351.0840335412876259
2014,16020,984.0,89761.0,91.2205284552845528,145.488712826262,3.0,2195.0,-199.7568971972394472,382.1979541078085528
2014,36084,17485.0,3102004.0,177.4094366599942808,167.158199091130,2.0,7000.0,-156.9069615222657192,511.7258348422542808
2014,26300,1062.0,117902.0,111.0188323917137476,237.668453327765,1.0,4594.0,-364.3180742638162524,586.3557390472437476
2014,10780,1316.0,118450.0,90.0075987841945289,100.0926640023208145,5.0,1830.0,-110.1777292204471001,290.1929267888361579
2014,31420,1351.0,111009.0,82.1680236861584012,85.6651312383941335,1.0,1073.0,-89.1622387906298658,253.4982861629466682
2014,44180,5331.0,425106.0,79.7422622397298818,91.5057609688650550,1.0,1960.0,-103.2692596980002282,262.7537841774599918
2014,10580,8102.0,831626.0,102.6445322142680820,167.334318824942,5.0,8462.0,-232.0241054356159180,437.3131698641520820
2014,21060,1712.0,120093.0,70.1477803738317757,53.8066087617854433,1.0,800.0,-37.4654371497391109,177.7609978974026623
2014,41540,4593.0,689295.0,150.0751143043762247,191.289770685230,1.0,3467.0,-232.5044270660837753,532.6546556748362247
2014,24220,1326.0,130004.0,98.0422322775263952,92.0606757872730514,10.0,925.0,-86.0791192970197076,282.1635838520724980
2014,33460,44445.0,4709712.0,105.9671954100573743,125.469850484805,1.0,6000.0,-144.9725055595526257,356.9068963796673743
2014,16300,5037.0,405406.0,80.4856065118125869,72.8250433254922994,1.0,1912.0,-65.1644801391720119,226.1356931627971857
2014,11640,632.0,27528.0,43.5569620253164557,33.6099550702029294,6.0,360.0,-23.6629481150894031,110.7768721657223145
2014,14100,721.0,61241.0,84.9389736477115118,85.5964312830247752,5.0,1035.0,-86.2538889183380386,256.1318362137610622
2014,12020,1559.0,182501.0,117.0628608082103913,249.428952224333,4.0,5725.0,-381.7950436404556087,615.9207652568763913
2014,14020,1440.0,125673.0,87.2729166666666667,71.8937799588294655,1.0,1003.0,-56.5146432509922643,231.0604765843255977
2014,26980,3700.0,352731.0,95.3327027027027027,81.1779448507415964,1.0,1604.0,-67.0231869987804901,257.6885924041858955
2014,22180,2699.0,214929.0,79.6328269729529455,76.7701824190044426,4.0,1548.0,-73.9075378650559397,233.1731918109618307
2014,47020,815.0,82257.0,100.9288343558282209,72.8666942147747061,11.0,635.0,-44.8045540737211913,246.6622227853776331
2014,15804,6270.0,718714.0,114.6274322169059011,150.250877393599,1.0,4111.0,-185.8743225702920989,415.1291870041039011
2014,38900,20901.0,2480330.0,118.6703985455241376,167.742316387266,1.0,9999.0,-216.8142342290078624,454.1550313200561376
2014,18020,1158.0,101876.0,87.9758203799654577,76.8021587212513585,1.0,860.0,-65.6284970625372593,241.5801378224681747
2014,23540,2534.0,244973.0,96.6744277821625888,82.4922597498822234,9.0,1116.0,-68.3100917176018580,261.6589472819270356
2014,38860,5793.0,756975.0,130.6706369756602796,175.581734154417,1.0,4175.0,-220.4928313331737204,481.8341052844942796
2014,22520,1471.0,119573.0,81.2868796736913664,104.465861809120,1.0,1508.0,-127.6448439445486336,290.2186032919313664
2014,14010,2885.0,258103.0,89.4637781629116118,67.3389264919487749,7.0,821.0,-45.2140748209859380,224.1416311468091616
2014,28740,1300.0,170514.0,131.1646153846153846,155.923869553269,7.0,2339.0,-180.6831237219226154,443.0123544911533846
2014,15180,1516.0,151016.0,99.6147757255936675,124.519027212589,3.0,2104.0,-149.4232786995843325,348.6528301507716675
2014,31700,2891.0,303590.0,105.0121065375302663,84.2903545325434245,1.0,1200.0,-63.5686025275565827,273.5928156026171153
2014,35004,18654.0,3916621.0,209.9614559879918516,393.263808067288,1.0,9999.0,-576.5661601465841484,996.4890721225678516
2014,38540,972.0,73217.0,75.3261316872427984,72.8736022966772111,8.0,944.0,-70.4210729061116238,221.0733362805972206
2014,25020,270.0,12832.0,47.5259259259259259,57.4890103775950915,11.0,705.0,-67.4520948292642571,162.5039466811161089
