year,state,count_loans,sum_amt,avg_income,std_income,min_income,max_income,5_pct,95_pct
2014,37,101335.0,10296563.0,101.6091478758573050,134.557400197588,1.0,9999.0,-167.5056525193186950,370.7239482710333050
2014,33,10494.0,1266108.0,120.6506575185820469,121.0581327536893940,1.0,2599.0,-121.4656079887967411,362.7669230259608349
2014,16,17977.0,1707171.0,94.9641764476831507,175.431935783251,1.0,9999.0,-255.8996951188188493,445.8280480141851507
2014,72,14314.0,970759.0,67.8188486796143636,128.684951021791,1.0,8673.0,-189.5510533639676364,325.1887507231963636
2014,21,37289.0,3150960.0,84.5010592936254660,109.510473103616,1.0,9600.0,-134.5198869136065340,303.5220055008574660
2014,53,68765.0,8254622.0,120.0410383189122373,150.972822266404,1.0,9999.0,-181.9046062138957627,421.9866828517202373
2014,42,91582.0,9404526.0,102.6896770107663078,144.753674505933,1.0,9999.0,-186.8176720010996922,392.1970260226323078
2014,15,8825.0,1569020.0,177.7926345609065156,284.448646456045,1.0,7500.0,-391.1046583511834844,746.6899274729965156
2013,56,8657.0,846156.0,97.7424049901813561,175.766352629357,1.0,9999.0,-253.7903002685326439,449.2751102488953561
2013,29,71878.0,6232494.0,86.7093408275132864,131.786023693165,1.0,9999.0,-176.8627065588167136,350.2813882138432864
2013,39,119444.0,10451641.0,87.5024362881350256,117.424622851352,1.0,9999.0,-147.3468094145689744,322.3516819908390256
2013,27,77232.0,7489430.0,96.9731458462813342,120.126546848586,1.0,6761.0,-143.2799478508906658,337.2262395434533342
2013,13,110790.0,10753834.0,97.0650239191262749,131.911609756394,1.0,9999.0,-166.7581955936617251,360.8882434319142749
2013,44,9504.0,1103670.0,116.1268939393939394,199.642566788614,5.0,8526.0,-283.1582396378340606,515.4120275166219394
2013,36,143987.0,22750090.0,158.0010000902859286,314.145516811701,1.0,9999.0,-470.2900335331160714,786.2920337136879286
2013,42,112464.0,11094973.0,98.6535513586569925,126.257653924841,1.0,9999.0,-153.8617564910250075,351.1688592083389925
2013,15,10496.0,1698824.0,161.8544207317073171,288.997116515793,4.0,9999.0,-416.1398122998786829,739.8486537632933171
2013,54,16649.0,1419039.0,85.2326866478467175,124.310451907245,1.0,9999.0,-163.3882171666432825,333.8535904623367175
2013,33,12861.0,1483378.0,115.3392426716429516,118.679765309644,1.0,3472.0,-122.0202879476450484,352.6987732909309516
2013,16,20400.0,1857782.0,91.0677450980392157,129.882966920785,1.0,6472.0,-168.6981887435307843,350.8336789396092157
2013,72,16309.0,1113530.0,68.2770249555460175,143.931044591949,1.0,9999.0,-219.5850642283519825,356.1391141394440175
2013,46,11469.0,993776.0,86.6488795884558375,100.4149556956264053,1.0,1931.0,-114.1810318027969731,287.4787909797086481
2013,18,69519.0,5496220.0,79.0606884448855709,104.167419037716,1.0,9999.0,-129.2741496305464291,287.3955265203175709
2013,21,44370.0,3546176.0,79.9228307414919991,94.6570429223735112,1.0,5747.0,-109.3912551032550233,269.2369165862390215
2013,48,294626.0,35739701.0,121.3053192861458256,188.751250654629,1.0,9999.0,-256.1971820231121744,498.8078205954038256
2013,51,109990.0,12569194.0,114.2757887080643695,119.331921866877,1.0,5186.0,-124.3880550256896305,352.9396324418183695
2013,53,82428.0,9045031.0,109.7325059445819382,119.704477516571,1.0,6449.0,-129.6764490885600618,349.1414609777239382
2013,49,31516.0,3183770.0,101.0207513643863434,203.707956258655,1.0,9999.0,-306.3951611529236566,508.4366638816963434
2013,11,8417.0,1530243.0,181.8038493525008911,269.716205317805,1.0,9999.0,-357.6285612831091089,721.2362599881108911
2013,45,59943.0,6009404.0,100.2519727074053684,149.556194088000,1.0,9999.0,-198.8604154685946316,399.3643608834053684
2013,10,9801.0,1131157.0,115.4124068972553821,146.283517370264,1.0,4637.0,-177.1546278432726179,407.9794416377833821
2013,12,212581.0,26618723.0,125.2168491069286531,238.452467177168,1.0,9999.0,-351.6880852474073469,602.1217834612646531
2013,38,11118.0,1113020.0,100.1097319661809678,126.9464440998849820,1.0,5267.0,-153.7831562335889962,354.0026201659509318
2013,55,66180.0,6110097.0,92.3254306436990027,117.462259493414,1.0,9999.0,-142.5990883431289973,327.2499496305270027
2013,24,68232.0,8211436.0,120.3458201430413882,144.897941138751,1.0,9999.0,-169.4500621344606118,410.1417024205433882
2013,25,73485.0,10292120.0,140.0574266857181738,207.072886722507,1.0,9999.0,-274.0883467592958262,554.2032001307321738
2013,50,6369.0,754583.0,118.4774689904223583,206.932097707638,1.0,6240.0,-295.3867264248536417,532.3416644056983583
2013,NA,242761.0,21064256.0,86.7695222873525813,137.910466613447,1.0,9999.0,-189.0514109395414187,362.5904555142465813
2013,06,264490.0,42985440.0,162.5219857083443608,267.774963333499,1.0,9999.0,-373.0279409586536392,698.0719123753423608
2013,01,47173.0,4054111.0,85.9413435651749942,121.289322777227,1.0,9999.0,-156.6373019892790058,328.5199891196289942
2013,19,40592.0,3355955.0,82.6752808435159637,90.5724638742859601,1.0,4580.0,-98.4696469050559565,263.8202085920878839
2013,40,46215.0,4050616.0,87.6472141079736016,138.921634539404,1.0,9999.0,-190.1960549708343984,365.4904831867816016
2013,08,76403.0,9113940.0,119.2877243040194757,180.035578447808,1.0,9999.0,-240.7834325915965243,479.3588811996354757
2013,37,119421.0,11603074.0,97.1610855712144430,128.404271646350,1.0,9999.0,-159.6474577214855570,353.9696288639144430
2013,47,77916.0,6991338.0,89.7291698752502695,135.159037566707,1.0,9999.0,-180.5889052581637305,360.0472450086642695
2013,28,25398.0,2070135.0,81.5077958894401134,96.7522839401128531,1.0,3949.0,-111.9967719907855928,275.0123637696658196
2013,26,97310.0,8570048.0,88.0695509197410338,118.758217312994,1.0,9999.0,-149.4468837062469662,325.5859855457290338
2013,09,32461.0,4874779.0,150.1734080897076492,270.424132021309,1.0,9999.0,-390.6748559529103508,691.0216721323256492
2013,23,13160.0,1398871.0,106.2971884498480243,147.122560652248,1.0,4637.0,-187.9479328546479757,400.5423097543440243
2013,34,74126.0,11124956.0,150.0816987291908372,203.510085044384,1.0,9999.0,-256.9384713595771628,557.1018688179588372
2013,04,69903.0,7389190.0,105.7063359226356523,153.695483585839,1.0,9999.0,-201.6846312490423477,413.0973030943136523
2013,05,37950.0,3122793.0,82.2870355731225296,99.6468610253789055,1.0,3487.0,-117.0066864776352814,281.5807576238803406
2013,20,36515.0,3317682.0,90.8580583321922498,118.199812782453,1.0,9999.0,-145.5415672327137502,327.2576838970982498
2013,22,43651.0,4204418.0,96.3189388559254084,161.352848336442,1.0,9999.0,-226.3867578169585916,419.0246355288094084
2013,30,14514.0,1378467.0,94.9749896651508888,159.274134677755,1.0,9999.0,-223.5732796903591112,413.5232590206608888
2013,35,15653.0,1512092.0,96.6007794033092698,125.093675165760,1.0,7411.0,-153.5865709282107302,346.7881297348292698
2013,41,37913.0,3910548.0,103.1453063592962836,120.467001243348,1.0,6250.0,-137.7886961273997164,344.0793088459922836
2013,31,24883.0,2104811.0,84.5883133062733593,90.2587975645520599,1.0,4402.0,-95.9292818228307605,265.1059084353774791
2013,32,23414.0,2587363.0,110.5049543008456479,195.604877375329,1.0,9999.0,-280.7048004498123521,501.7147090515036479
2013,17,132471.0,14205266.0,107.2330245865132746,154.129637229753,1.0,9999.0,-201.0262498729927254,415.4922990460192746
2013,02,10017.0,1048198.0,104.6419087551163023,102.7541579961301145,1.0,3354.0,-100.8664072371439267,310.1502247473765313
2012,15,10862.0,1589267.0,146.3143988215798196,260.155652226366,5.0,9999.0,-373.9969056311521804,666.6257032743118196
2012,42,109421.0,10308411.0,94.2087076520960328,124.753864294460,1.0,9999.0,-155.2990209368239672,343.7164362410160328
2012,54,15971.0,1311215.0,82.0997432847035251,111.450946472269,1.0,7436.0,-140.8021496598344749,305.0016362292415251
2012,27,69884.0,6341183.0,90.7386955526300727,108.687104575046,1.0,7437.0,-126.6355135974619273,308.1129047027220727
2012,13,107104.0,9675826.0,90.3404728114729609,130.548809298225,1.0,9999.0,-170.7571457849770391,351.4380914079229609
2012,44,8456.0,932624.0,110.2913907284768212,204.884578146575,1.0,9999.0,-299.4777655646731788,520.0605470216268212
2012,56,7901.0,724450.0,91.6909251993418555,169.964054740152,2.0,6697.0,-248.2371842809621445,431.6190346796458555
2012,29,67251.0,5511716.0,81.9573835333303594,112.007904518012,1.0,9999.0,-142.0584255026936406,305.9731925693543594
2012,39,103384.0,8725552.0,84.3994428538265109,117.195154101433,1.0,9999.0,-149.9908653490394891,318.7897510566925109
2012,36,126465.0,18940050.0,149.7651524137113035,305.152972163244,1.0,9999.0,-460.5407919127766965,760.0710967401993035
2012,49,30770.0,2768944.0,89.9884302892427689,144.401449904352,1.0,8922.0,-198.8144695194612311,378.7913300979467689
2012,11,8236.0,1480452.0,179.7537639630888781,254.353816226890,7.0,9999.0,-328.9538684906911219,688.4613964168688781
2012,45,53871.0,5229571.0,97.0758107330474652,141.219160977914,1.0,9447.0,-185.3625112227805348,379.5141326888754652
2012,10,9545.0,1065657.0,111.6455735987427973,154.658913428485,8.0,5102.0,-197.6722532582272027,420.9634004557127973
2012,40,44405.0,3783647.0,85.2076793153924108,133.878144586765,1.0,9999.0,-182.5486098581375892,352.9639684889224108
2012,08,69678.0,8000549.0,114.8217371336720342,183.244854669191,1.0,9999.0,-251.6679722047099658,481.3114464720540342
2012,37,104292.0,9878689.0,94.7214455567061711,123.416741567638,1.0,9999.0,-152.1120375785698289,341.5549286919821711
2012,24,65221.0,7600493.0,116.5344444274083501,156.510968970270,1.0,9999.0,-196.4874935131316499,429.5563823679483501
2012,25,67001.0,8972051.0,133.9092103102938762,201.077958844893,1.0,9999.0,-268.2467073794921238,536.0651280000798762
2012,50,5873.0,667950.0,113.7323344117146263,184.098976399447,1.0,6151.0,-254.4656183871793737,481.9302872106086263
2012,06,295814.0,42596189.0,143.9965282238163170,253.296741552302,1.0,9999.0,-362.5969548807876830,650.5900113284203170
2012,01,45483.0,3877780.0,85.2577886243211749,140.826685878527,1.0,8000.0,-196.3955831327328251,366.9111603813751749
2012,19,34825.0,2757249.0,79.1744149318018665,113.093817163868,1.0,9999.0,-147.0132193959341335,305.3620492595378665
2012,NA,218219.0,17868291.0,81.8823796278050949,116.737015000973,1.0,9999.0,-151.5916503741409051,315.3564096297510949
2012,72,18982.0,1212790.0,63.8915814982615109,112.781060994390,3.0,4906.0,-161.6705404905184891,289.4537034870415109
2012,17,117441.0,11805967.0,100.5267921764971347,138.375473606221,1.0,9999.0,-176.2241550359448653,377.2777393889391347
2012,33,12321.0,1362379.0,110.5737358980602224,120.015643346204,1.0,5100.0,-129.4575507943477776,350.6050225904682224
2012,16,17110.0,1519790.0,88.8246639392168323,133.050063812449,1.0,3500.0,-177.2754636856811677,354.9247915641148323
2012,46,10571.0,878519.0,83.1065178318039921,110.1461942679994633,1.0,3859.0,-137.1858707041949345,303.3989063678029187
2012,18,64667.0,4893539.0,75.6728934386936150,102.311704455704,1.0,9000.0,-128.9505154727143850,280.2963023501016150
2012,21,40191.0,3086997.0,76.8081660073150705,87.7559460672872468,1.0,4108.0,-98.7037261272594231,252.3200581418895641
2012,48,270233.0,30843446.0,114.1364896219188626,166.361001213944,1.0,9999.0,-218.5855128059691374,446.8584920498068626
2012,51,104659.0,11489859.0,109.7837644158648563,122.913535521047,1.0,9334.0,-136.0433066262291437,355.6108354579588563
2012,53,75060.0,7843030.0,104.4901412203570477,124.546032965550,1.0,6696.0,-144.6019247107429523,353.5822071514570477
2012,02,9057.0,942432.0,104.0556475654190129,144.293392969313,8.0,9306.0,-184.5311383732069871,392.6424335040450129
2012,30,11478.0,1034034.0,90.0883429168844746,159.311140834516,6.0,9999.0,-228.5339387521475254,408.7106245859164746
2012,35,15888.0,1502768.0,94.5850956696878147,109.806645513470,1.0,3038.0,-125.0281953572521853,314.1983866966278147
2012,41,36119.0,3539812.0,98.0041529388964257,146.407954139461,1.0,9999.0,-194.8117553400255743,390.8200612178184257
2012,20,33905.0,2876634.0,84.8439463206016812,101.6764091687594652,1.0,7666.0,-118.5088720169172492,288.1967646581206116
2012,22,42122.0,3853898.0,91.4937087507715683,127.402146641255,1.0,9999.0,-163.3105845317384317,346.2980020332815683
2012,32,28632.0,2763247.0,96.5090458228555462,135.893015226464,4.0,4623.0,-175.2769846300724538,368.2950762757835462
2012,31,22805.0,1887295.0,82.7579478184608638,90.1966803439041418,1.0,5003.0,-97.6354128693474198,263.1513085062691474
2012,28,23544.0,1895826.0,80.5226809378185525,112.559823940166,1.0,7000.0,-144.5969669425134475,305.6423288181505525
2012,26,87996.0,7530319.0,85.5756966225737534,114.969037837026,1.0,8866.0,-144.3623790514782466,315.5137722966257534
2012,47,75311.0,6421991.0,85.2729481749014088,129.058691869692,1.0,9999.0,-172.8444355644825912,343.3903319142854088
2012,04,72446.0,7334405.0,101.2396129530960992,163.056325645870,1.0,9999.0,-224.8730383386439008,427.3522642448360992
2012,05,34854.0,2767425.0,79.4004992253399897,108.845526541396,1.0,8113.0,-138.2905538574520103,297.0915523081319897
2012,09,29087.0,4219177.0,145.0537009660673153,266.464993569284,1.0,9999.0,-387.8762861725006847,677.9836881046353153
2012,23,12168.0,1239250.0,101.8450032873109796,153.370250602004,1.0,6880.0,-204.8954979166970204,408.5855044913189796
2012,34,66424.0,9721469.0,146.3547663495122245,208.203289172226,1.0,9999.0,-270.0518119949397755,562.7613446939642245
2012,38,10859.0,991285.0,91.2869509162906345,93.3930339080574038,1.0,2010.0,-95.4991168998241731,278.0730187324054421
2012,55,58460.0,5251046.0,89.8228874444064317,122.571810591655,1.0,9999.0,-155.3207337389035683,334.9665086277164317
2012,12,196133.0,23250196.0,118.5430090805728766,233.411774869656,1.0,9999.0,-348.2805406587391234,585.3665588198848766
2011,53,78198.0,7766632.0,99.3200849126576127,121.336241074197,1.0,9999.0,-143.3523972357363873,341.9925670610516127
2011,21,38783.0,2976629.0,76.7508702266456953,109.590594105693,1.0,9999.0,-142.4303179847403047,295.9320584380316953
2011,16,18574.0,1570524.0,84.5549693119414235,125.389588624232,1.0,5498.0,-166.2242079365225765,335.3341465604054235
2011,33,11644.0,1271246.0,109.1760563380281690,114.4417949237230543,2.0,3445.0,-119.7075335094179396,338.0596461854742776
2011,72,25915.0,1542180.0,59.5091645765000965,85.9808694342837660,2.0,6390.0,-112.4525742920674355,231.4709034450676285
2011,01,44731.0,3705090.0,82.8304755091547249,153.706071718883,1.0,9999.0,-224.5816679286112751,390.2426189469207249
2011,06,356701.0,44910716.0,125.9057754253562508,204.709229543400,1.0,9999.0,-283.5126836614437492,535.3242345121562508
2011,NA,186211.0,15202887.0,81.6433347116980200,112.487932655695,1.0,9999.0,-143.3325305996919800,306.6192000230880200
2011,19,33126.0,2527742.0,76.3068888486385317,86.4915441246751802,1.0,4033.0,-96.6761994007118287,249.2899770979888921
2011,24,71101.0,7906251.0,111.1974655771367491,180.334257295156,1.0,9999.0,-249.4710490131752509,471.8659801674487491
2011,08,70475.0,7619812.0,108.1207804185881518,170.693457002737,1.0,9999.0,-233.2661335868858482,449.5076944240621518
2011,37,97060.0,9250025.0,95.3021327014218009,231.871591892281,1.0,9999.0,-368.4410510831401991,559.0453164859838009
2011,40,41961.0,3396248.0,80.9382045232477777,101.665621467054,1.0,5602.0,-122.3930384108602223,284.2694474573557777
2011,10,10317.0,1036968.0,100.5106135504507124,127.8378728012759069,8.0,3575.0,-155.1651320521011014,356.1863591530025262
2011,45,50461.0,4915269.0,97.4072848338320683,212.155698434340,1.0,9999.0,-326.9041120348479317,521.7186817025120683
2011,11,8510.0,1389992.0,163.3363102232667450,269.598310397790,1.0,9999.0,-375.8603105723132550,702.5329310188467450
2011,49,32282.0,2876353.0,89.1008301840034694,184.195188425163,1.0,9999.0,-279.2895466663225306,457.4912070343294694
2011,36,126917.0,18313317.0,144.2936486049938149,291.980242857604,1.0,9999.0,-439.6668371102141851,728.2541343202018149
2011,39,96239.0,7864838.0,81.7219422479452197,100.674894658082,1.0,9999.0,-119.6278470682187803,283.0717315641092197
2011,29,62662.0,5073886.0,80.9722958092623919,132.514235568101,1.0,9999.0,-184.0561753269396081,346.0007669454643919
2011,56,7387.0,683166.0,92.4821984567483417,140.869567666873,1.0,3695.0,-189.2569368769976583,374.2213337904943417
2011,44,8400.0,900621.0,107.2167857142857143,176.715783615209,1.0,9999.0,-246.2147815161322857,460.6483529447037143
2011,26,88261.0,7170579.0,81.2428932371035905,109.251194436391,1.0,9999.0,-137.2594956356784095,299.7452821098855905
2011,27,60023.0,5172096.0,86.1685687153257918,104.878441040016,1.0,9999.0,-123.5883133647062082,295.9254507953577918
2011,28,22517.0,1811965.0,80.4709774836789981,118.421848310234,1.0,4747.0,-156.3727191367890019,317.3146741041469981
2011,13,104387.0,9216682.0,88.2933890235374137,153.231453940404,1.0,9999.0,-218.1695188572705863,394.7562969043454137
2011,31,19965.0,1621127.0,81.1984472827448034,92.6360116951626086,1.0,4712.0,-104.0735761075804138,266.4704706730700206
2011,54,15741.0,1243638.0,79.0062893081761006,155.865483898740,1.0,9999.0,-232.7246784893038994,390.7372571056561006
2011,32,39393.0,3487481.0,88.5304749574797553,120.810892397133,1.0,5027.0,-153.0913098367862447,330.1522597517457553
2011,42,108624.0,9901475.0,91.1536584916777139,110.706159427870,1.0,6500.0,-130.2586603640622861,312.5659773474177139
2011,22,42436.0,3773889.0,88.9313083231218777,118.597739221326,1.0,5572.0,-148.2641701195301223,326.1267867657738777
2011,20,30651.0,2559024.0,83.4890868160908290,93.3060146435567194,2.0,5461.0,-103.1229424710226098,270.1011161032042678
2011,41,36111.0,3398702.0,94.1181911328957935,126.572671159579,1.0,7823.0,-159.0271511862622065,347.2635334520537935
2011,30,10367.0,927397.0,89.4566412655541622,167.473982031712,6.0,6258.0,-245.4913227978698378,424.4046053289781622
2011,15,12187.0,1719598.0,141.1010092721752687,262.520623037328,1.0,9999.0,-383.9402368024807313,666.1422553468312687
2011,35,16258.0,1498358.0,92.1612744495017837,125.500102165791,1.0,7779.0,-158.8389298820802163,343.1614787810837837
2011,02,8433.0,848607.0,100.6293134115972963,109.363014243642,2.0,4350.0,-118.0967150756867037,319.3553418988812963
2011,51,103891.0,11345091.0,109.2018654166385924,178.295018993916,1.0,9999.0,-247.3881725711934076,465.7919034044705924
2011,48,270218.0,29457352.0,109.0132855694291276,158.557103689882,1.0,9999.0,-208.1009218103348724,426.1274929491931276
2011,18,63888.0,4668202.0,73.0685261707988981,93.4202272733964649,1.0,8208.0,-113.7719283759940317,259.9089807175918279
2011,46,9805.0,801839.0,81.7785823559408465,134.878943828153,2.0,9999.0,-187.9793053003651535,351.5364700122468465
2011,17,110860.0,10877456.0,98.1188526068915750,146.440638261841,1.0,8989.0,-194.7624239167904250,391.0001291305735750
2011,25,64184.0,8181666.0,127.4720491088121650,197.253658070770,1.0,9999.0,-267.0352670327278350,521.9793652503521650
2011,50,5943.0,672004.0,113.0748780077401986,150.623187494894,7.0,2960.0,-188.1714969820478014,414.3212529975281986
2011,12,202083.0,22572009.0,111.6967236234616469,247.748096637851,1.0,9999.0,-383.7994696522403531,607.1929168991636469
2011,55,51506.0,4594820.0,89.2094124956315769,125.574800833390,1.0,9999.0,-161.9401891711484231,340.3590141624115769
2011,38,9137.0,800260.0,87.5845463500054723,106.828784104157,4.0,3656.0,-126.0730218583085277,301.2421145583194723
2011,09,29382.0,4063131.0,138.2863998366346743,244.032616964454,2.0,9999.0,-349.7788340922733257,626.3516337655426743
2011,34,69313.0,9553174.0,137.8265837577366439,187.721289834726,1.0,9999.0,-237.6159959117153561,513.2691634271886439
2011,23,11560.0,1170598.0,101.2628027681660900,142.913964974217,1.0,4546.0,-184.5651271802679100,387.0907327166000900
2011,05,33214.0,2540053.0,76.4753718311555368,107.488235414586,1.0,9000.0,-138.5010989980164632,291.4518426603275368
2011,04,85823.0,8074463.0,94.0827400580264032,134.968574953618,1.0,9999.0,-175.8544098492095968,364.0198899652624032
2011,47,68608.0,5650145.0,82.3540257695895522,123.916837437192,1.0,9999.0,-165.4796491047944478,330.1877006439735522
2010,17,134519.0,12722584.0,94.5783420929385440,155.553173349922,1.0,9999.0,-216.5280046069054560,405.6846887927825440
2010,02,10016.0,1012039.0,101.0422324281150160,126.5446924007723115,1.0,7380.0,-152.0471523734296070,354.1316172296596390
2010,48,317186.0,32251425.0,101.6798503086517059,148.852540323795,1.0,9999.0,-196.0252303389382941,399.3849309562417059
2010,18,75924.0,5420270.0,71.3907328381012592,81.0921480094454511,1.0,3817.0,-90.7935631807896430,233.5750288569921614
2010,51,114722.0,11989905.0,104.5126915500078451,132.467887554918,1.0,9999.0,-160.4230835598281549,369.4484666598438451
2010,46,11690.0,928649.0,79.4396065012831480,146.933231822916,4.0,9999.0,-214.4268571445488520,373.3060701471151480
2010,12,216001.0,22297597.0,103.2291378280656108,204.691207982273,1.0,9999.0,-306.1532781364803892,512.6115537926116108
2010,55,64527.0,5342024.0,82.7874223193391913,99.7326511056219732,1.0,7794.0,-116.6778798919047551,282.2527245305831377
2010,38,9811.0,787668.0,80.2841708286617062,84.8072875259288967,4.0,2512.0,-89.3304042231960872,249.8987458805194996
2010,25,76348.0,9119002.0,119.4399591344894431,192.291818053043,1.0,9999.0,-265.1436769715965569,504.0235952405754431
2010,50,6797.0,750795.0,110.4597616595556863,163.041152290825,1.0,4748.0,-215.6225429220943137,436.5420662412056863
2010,47,81456.0,6416602.0,78.7738410921233549,108.028975287062,1.0,9999.0,-137.2841094820006451,294.8317916662473549
2010,28,26549.0,2011970.0,75.7832686730196994,99.5275862749123988,1.0,5000.0,-123.2719038768050982,274.8384412228444970
2010,26,102047.0,7844585.0,76.8722745401628661,106.785186042632,1.0,9999.0,-136.6980975451011339,290.4426466254268661
2010,34,83182.0,10994881.0,132.1786083527686278,182.541524852162,1.0,9999.0,-232.9044413515553722,497.2616580570926278
2010,23,13757.0,1372806.0,99.7896343679581304,167.545624068083,1.0,6300.0,-235.3016137682078696,434.8808825041241304
2010,09,35919.0,4688334.0,130.5251816587321473,215.626996809882,1.0,9999.0,-300.7288119610318527,561.7791752784961473
2010,36,151813.0,20406375.0,134.4178364171711250,260.087587225210,1.0,9999.0,-385.7573380332488750,654.5930108675911250
2010,04,91536.0,8371806.0,91.4591636077608810,145.740900305606,1.0,8950.0,-200.0226370034511190,382.9409642189728810
